label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
,gas,energy,,163050,461705.424,1,1,0,24,0,6,0.372724839,0.131626751,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,1,1,0,24,0,6,0.368741398,0.13022001,$/therm or $/m3,
,gas,energy,,0,0,2,2,0,24,0,6,0.418556578,0.147812104,$/therm or $/m3,
,gas,energy,,21740,61560.7232,2,2,0,24,0,6,0.404803128,0.142955111,$/therm or $/m3,
,gas,energy,,163050,461705.424,2,2,0,24,0,6,0.402024839,0.141973966,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,2,2,0,24,0,6,0.398041398,0.140567225,$/therm or $/m3,
,gas,energy,,0,0,3,3,0,24,0,6,0.427956578,0.151131688,$/therm or $/m3,
,gas,energy,,21740,61560.7232,3,3,0,24,0,6,0.414203128,0.146274695,$/therm or $/m3,
,gas,energy,,163050,461705.424,3,3,0,24,0,6,0.411424839,0.14529355,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,3,3,0,24,0,6,0.407441398,0.143886809,$/therm or $/m3,
,gas,energy,,0,0,4,4,0,24,0,6,0.464156578,0.163915618,$/therm or $/m3,
,gas,energy,,21740,61560.7232,4,4,0,24,0,6,0.450403128,0.159058625,$/therm or $/m3,
,gas,energy,,163050,461705.424,4,4,0,24,0,6,0.447624839,0.15807748,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,4,4,0,24,0,6,0.443641398,0.156670739,$/therm or $/m3,
,gas,energy,,0,0,5,5,0,24,0,6,0.498056578,0.17588731,$/therm or $/m3,
,gas,energy,,21740,61560.7232,5,5,0,24,0,6,0.484303128,0.171030317,$/therm or $/m3,
,gas,energy,,163050,461705.424,5,5,0,24,0,6,0.481524839,0.170049172,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,5,5,0,24,0,6,0.477541398,0.168642431,$/therm or $/m3,
,gas,energy,,0,0,6,6,0,24,0,6,0.503956578,0.177970879,$/therm or $/m3,
,gas,energy,,21740,61560.7232,6,6,0,24,0,6,0.490203128,0.173113886,$/therm or $/m3,
,gas,energy,,163050,461705.424,6,6,0,24,0,6,0.487424839,0.172132741,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,6,6,0,24,0,6,0.483441398,0.170726,$/therm or $/m3,
,gas,energy,,0,0,7,7,0,24,0,6,0.573256578,0.202443983,$/therm or $/m3,
,gas,energy,,21740,61560.7232,7,7,0,24,0,6,0.559503128,0.19758699,$/therm or $/m3,
,gas,energy,,163050,461705.424,7,7,0,24,0,6,0.556724839,0.196605845,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,7,7,0,24,0,6,0.552741398,0.195199104,$/therm or $/m3,
,gas,energy,,0,0,8,8,0,24,0,6,0.584266578,0.206332134,$/therm or $/m3,
,gas,energy,,21740,61560.7232,8,8,0,24,0,6,0.570513128,0.201475141,$/therm or $/m3,
,gas,energy,,163050,461705.424,8,8,0,24,0,6,0.567734839,0.200493996,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,8,8,0,24,0,6,0.563751398,0.199087255,$/therm or $/m3,
,gas,energy,,0,0,9,9,0,24,0,6,0.642556578,0.226917087,$/therm or $/m3,
,gas,energy,,21740,61560.7232,9,9,0,24,0,6,0.628803128,0.222060094,$/therm or $/m3,
,gas,energy,,163050,461705.424,9,9,0,24,0,6,0.626024839,0.221078949,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,9,9,0,24,0,6,0.622041398,0.219672208,$/therm or $/m3,
,gas,energy,,0,0,10,10,0,24,0,6,0.789656578,0.278865048,$/therm or $/m3,
,gas,energy,,21740,61560.7232,10,10,0,24,0,6,0.775903128,0.274008055,$/therm or $/m3,
,gas,energy,,163050,461705.424,10,10,0,24,0,6,0.773124839,0.273026909,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,10,10,0,24,0,6,0.769141398,0.271620168,$/therm or $/m3,
,gas,energy,,0,0,11,11,0,24,0,6,0.825756578,0.291613663,$/therm or $/m3,
,gas,energy,,21740,61560.7232,11,11,0,24,0,6,0.812003128,0.28675667,$/therm or $/m3,
,gas,energy,,163050,461705.424,11,11,0,24,0,6,0.809224839,0.285775525,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,11,11,0,24,0,6,0.805241398,0.284368784,$/therm or $/m3,
,gas,energy,,0,0,12,12,0,24,0,6,0.750256578,0.264951046,$/therm or $/m3,
,gas,energy,,21740,61560.7232,12,12,0,24,0,6,0.736503128,0.260094053,$/therm or $/m3,
,gas,energy,,163050,461705.424,12,12,0,24,0,6,0.733724839,0.259112908,$/therm or $/m3,
,gas,energy,,1087000,3078036.16,12,12,0,24,0,6,0.729741398,0.257706167,$/therm or $/m3,
