label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
,electric,energy,,30000,30000,9,9,0,24,0,6,0.06734,0.06734,$/kWh,Includes monthly fuel adjustment
,electric,energy,,0,0,10,10,0,24,0,6,0.10016,0.10016,$/kWh,Includes monthly fuel adjustment
,electric,energy,,5000,5000,10,10,0,24,0,6,0.06896,0.06896,$/kWh,Includes monthly fuel adjustment
,electric,energy,,15000,15000,10,10,0,24,0,6,0.06772,0.06772,$/kWh,Includes monthly fuel adjustment
,electric,energy,,30000,30000,10,10,0,24,0,6,0.06737,0.06737,$/kWh,Includes monthly fuel adjustment
,electric,energy,,0,0,11,11,0,24,0,6,0.10373,0.10373,$/kWh,Includes monthly fuel adjustment
,electric,energy,,5000,5000,11,11,0,24,0,6,0.07253,0.07253,$/kWh,Includes monthly fuel adjustment
,electric,energy,,15000,15000,11,11,0,24,0,6,0.07129,0.07129,$/kWh,Includes monthly fuel adjustment
,electric,energy,,30000,30000,11,11,0,24,0,6,0.07094,0.07094,$/kWh,Includes monthly fuel adjustment
,electric,energy,,0,0,12,12,0,24,0,6,0.10489,0.10489,$/kWh,Includes monthly fuel adjustment
,electric,energy,,5000,5000,12,12,0,24,0,6,0.07369,0.07369,$/kWh,Includes monthly fuel adjustment
,electric,energy,,15000,15000,12,12,0,24,0,6,0.07245,0.07245,$/kWh,Includes monthly fuel adjustment
,electric,energy,,30000,30000,12,12,0,24,0,6,0.0721,0.0721,$/kWh,Includes monthly fuel adjustment
,electric,demand,maximum,50,50,1,12,0,24,0,6,11.45,11.45,$/kW,
,electric,demand,maximum,100,100,1,12,0,24,0,6,10.71,10.71,$/kW,
,electric,demand,maximum,200,200,1,12,0,24,0,6,10.27,10.27,$/kW,
,gas,customer,,,,,,,,,,128,128,$/month,
,gas,energy,,0,0,1,1,0,24,0,6,0.6708,0.236891174,$/therm or $/m3,
,gas,energy,,0,0,2,2,0,24,0,6,0.70306,0.248283704,$/therm or $/m3,
,gas,energy,,0,0,3,3,0,24,0,6,0.71193,0.25141612,$/therm or $/m3,
,gas,energy,,0,0,4,4,0,24,0,6,0.69647,0.245956464,$/therm or $/m3,
,gas,energy,,0,0,5,5,0,24,0,6,0.69642,0.245938807,$/therm or $/m3,
,gas,energy,,0,0,6,6,0,24,0,6,0.69545,0.245596254,$/therm or $/m3,
,gas,energy,,0,0,7,7,0,24,0,6,0.7393,0.261081761,$/therm or $/m3,
,gas,energy,,0,0,8,8,0,24,0,6,0.80664,0.284862696,$/therm or $/m3,
,gas,energy,,0,0,9,9,0,24,0,6,0.78265,0.276390694,$/therm or $/m3,
,gas,energy,,0,0,10,10,0,24,0,6,0.89427,0.31580899,$/therm or $/m3,
,gas,energy,,0,0,11,11,0,24,0,6,0.94154,0.33250226,$/therm or $/m3,
,gas,energy,,0,0,12,12,0,24,0,6,0.87938,0.310550627,$/therm or $/m3,
