label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
42000094003,electric,customer,,,,,,,,,,295.95,295.95,$/month,Rate-PD (Primary Distribution Power)
,electric,energy,,0,0,1,1,0,24,0,6,0.022695954,0.022695954,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,2,2,0,24,0,6,0.036619552,0.036619552,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,3,3,0,24,0,6,0.021242984,0.021242984,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,4,4,0,24,0,6,0.020391665,0.020391665,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,5,5,0,24,0,6,0.023658788,0.023658788,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,6,6,0,24,0,6,0.028273435,0.028273435,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,7,7,0,24,0,6,0.033143369,0.033143369,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,8,8,0,24,0,6,0.040730189,0.040730189,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,9,9,0,24,0,6,0.04083243,0.04083243,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,10,10,0,24,0,6,0.044302274,0.044302274,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,11,11,0,24,0,6,0.04546055,0.04546055,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,energy,,0,0,12,12,0,24,0,6,0.03358351,0.03358351,$/kWh,Monthly average of LMP plus base charge of $0.0006 / kWh
,electric,demand,maximum,0,0,1,12,0,24,0,6,7.89,7.89,$/kW,
,gas,customer,,,,,,,,,,73.6,73.6,$/month,
,gas,energy,,0,0,1,12,0,24,0,6,0.825949855,0.291681919,$/therm or $/m3,
