label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
66b14993a740c333370f18a0,electric,customer,,,,,,,,,,,3215.51,3215.51,$/month,https://www.cmpco.com/documents/40117/115962041/igsptou.pdf/a581ba4d-c680-1efa-cc92-9a573af5cae3?t=1722442151332	https://www.cmpco.com/account/understandyourbill/pricing
66b14993a740c333370f18a0,electric,demand,,period0,0,0,1,6,0,7,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period1,0,0,1,6,7,12,0,4,13.69,13.69,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,1,6,12,16,0,4,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period1,0,0,1,6,16,20,0,4,13.69,13.69,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,1,6,20,24,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,7,8,0,7,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period3,0,0,7,8,7,12,0,4,14.51,14.51,$/kW,
66b14993a740c333370f18a0,electric,demand,,period4,0,0,7,8,12,16,0,4,4.93,4.93,$/kW,
66b14993a740c333370f18a0,electric,demand,,period3,0,0,7,8,16,20,0,4,14.51,14.51,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,7,8,20,24,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,9,12,0,7,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period1,0,0,9,12,7,12,0,4,13.69,13.69,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,9,12,12,16,0,4,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period1,0,0,9,12,16,20,0,4,13.69,13.69,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,9,12,20,24,0,4,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,1,3,0,7,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,1,3,7,13,5,6,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,1,3,13,16,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,1,3,16,21,5,6,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,1,3,21,24,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,4,11,0,24,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,12,12,0,7,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,12,12,7,13,5,6,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,12,12,13,16,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,demand,,period2,0,0,12,12,16,21,5,6,4.11,4.11,$/kW,
66b14993a740c333370f18a0,electric,demand,,period0,0,0,12,12,21,24,5,6,0.0,0.0,$/kW,
66b14993a740c333370f18a0,electric,energy,,period0,0,0,1,12,0,24,0,4,0.011418,0.011418,$/kWh,
66b14993a740c333370f18a0,electric,energy,,period0,0,0,1,12,0,24,5,6,0.011418,0.011418,$/kWh,
