label,utility,type,assessed,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
599f42735457a3f83573790b,electric,customer,,,,,,,,,,,8.236,8.236,$/month,https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/Ohio/tariffs/TE-2017-Electric-Service.pdf	https://www.firstenergycorp.com/content/customer/customer_choice/ohio_/ohio_tariffs.html#gsc.tab=0
599f42735457a3f83573790b,electric,demand,,flat,0,0,1,12,0,24,0,6,16.6558,16.6558,$/kW,adjustment factor of 5.6758
599f42735457a3f83573790b,electric,demand,,flat,5.0,5.0,1,12,0,24,0,6,13.7148,13.7148,$/kW,adjustment factor of 5.6758
599f42735457a3f83573790b,electric,energy,,period0,0,0,1,5,0,24,0,4,0.0278955,0.0278955,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,2000.0,2000.0,1,5,0,24,0,4,0.0274355,0.0274355,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,15000.0,15000.0,1,5,0,24,0,4,0.0268755,0.0268755,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,15000.0,15000.0,6,8,0,24,0,4,0.0409925,0.0409925,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,2000.0,2000.0,6,8,0,24,0,4,0.0405325,0.0405325,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,15000.0,15000.0,6,8,0,24,0,4,0.0399725,0.0399725,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,15000.0,15000.0,9,12,0,24,0,4,0.0268755,0.0268755,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,0,0,1,5,0,24,5,6,0.0278955,0.0278955,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,2000.0,2000.0,1,5,0,24,5,6,0.0274355,0.0274355,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,15000.0,15000.0,1,5,0,24,5,6,0.0268755,0.0268755,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,15000.0,15000.0,6,8,0,24,5,6,0.0409925,0.0409925,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,2000.0,2000.0,6,8,0,24,5,6,0.0405325,0.0405325,$/kWh,
599f42735457a3f83573790b,electric,energy,,period1,15000.0,15000.0,6,8,0,24,5,6,0.0399725,0.0399725,$/kWh,
599f42735457a3f83573790b,electric,energy,,period0,15000.0,15000.0,9,12,0,24,5,6,0.0268755,0.0268755,$/kWh,
