DateTime,co2_eq_kg_per_MWh
2023-02-01 00:00:00,527.1389832484488
2023-02-01 01:00:00,519.7555800185278
2023-02-01 02:00:00,506.5919616799975
2023-02-01 03:00:00,496.3456163758361
2023-02-01 04:00:00,475.4379328841717
2023-02-01 05:00:00,456.6260951665941
2023-02-01 06:00:00,456.0644820744018
2023-02-01 07:00:00,469.71293404096974
2023-02-01 08:00:00,477.8939144278148
2023-02-01 09:00:00,490.2076938104369
2023-02-01 10:00:00,507.990540454365
2023-02-01 11:00:00,515.9399331072312
2023-02-01 12:00:00,518.8049274797088
2023-02-01 13:00:00,515.084590511183
2023-02-01 14:00:00,519.280524059313
2023-02-01 15:00:00,517.3052641838638
2023-02-01 16:00:00,519.1411171464774
2023-02-01 17:00:00,527.6236394412681
2023-02-01 18:00:00,531.4397787584941
2023-02-01 19:00:00,525.4336603483054
2023-02-01 20:00:00,518.2355379462747
2023-02-01 21:00:00,514.8575571182429
2023-02-01 22:00:00,517.1793061103529
2023-02-01 23:00:00,525.7334300612157
2023-02-02 00:00:00,528.2763269351642
2023-02-02 01:00:00,516.8694131977079
2023-02-02 02:00:00,507.1908677518102
2023-02-02 03:00:00,499.0338702058806
2023-02-02 04:00:00,496.12449741249134
2023-02-02 05:00:00,487.7411158617769
2023-02-02 06:00:00,467.4570171863762
2023-02-02 07:00:00,452.9178898506245
2023-02-02 08:00:00,441.2147927166197
2023-02-02 09:00:00,440.7340496182095
2023-02-02 10:00:00,437.5725390976494
2023-02-02 11:00:00,435.1557924457132
2023-02-02 12:00:00,445.0438579808131
2023-02-02 13:00:00,454.1045891007804
2023-02-02 14:00:00,457.843591784534
2023-02-02 15:00:00,451.5092397140229
2023-02-02 16:00:00,448.0017568030728
2023-02-02 17:00:00,442.1206735135298
2023-02-02 18:00:00,426.3499575565905
2023-02-02 19:00:00,416.6090761232791
2023-02-02 20:00:00,412.94480840215977
2023-02-02 21:00:00,409.2080377096029
2023-02-02 22:00:00,415.2371579481897
2023-02-02 23:00:00,432.3308703713286
2023-02-03 00:00:00,454.540116785345
2023-02-03 01:00:00,469.6366846904112
2023-02-03 02:00:00,472.1442526666217
2023-02-03 03:00:00,469.6207125136554
2023-02-03 04:00:00,477.1801619412512
2023-02-03 05:00:00,479.31594642835626
2023-02-03 06:00:00,480.3633475954714
2023-02-03 07:00:00,485.7789368291692
2023-02-03 08:00:00,495.96168457360926
2023-02-03 09:00:00,513.5579862729198
2023-02-03 10:00:00,528.621872830379
2023-02-03 11:00:00,538.9536084870937
2023-02-03 12:00:00,544.0490846744963
2023-02-03 13:00:00,548.8293398221656
2023-02-03 14:00:00,553.5860881457508
2023-02-03 15:00:00,549.245077341133
2023-02-03 16:00:00,546.0486837312511
2023-02-03 17:00:00,547.522484444591
2023-02-03 18:00:00,537.0155299404748
2023-02-03 19:00:00,526.9098323357634
2023-02-03 20:00:00,514.6404052378001
2023-02-03 21:00:00,500.2587415896879
2023-02-03 22:00:00,488.976021796114
2023-02-03 23:00:00,478.8031768130114
2023-02-04 00:00:00,466.6878179716553
2023-02-04 01:00:00,466.391739036973
2023-02-04 02:00:00,465.1884814022365
2023-02-04 03:00:00,461.9722481997856
2023-02-04 04:00:00,455.5621324963741
2023-02-04 05:00:00,450.6218425038973
2023-02-04 06:00:00,439.3606739523031
2023-02-04 07:00:00,429.0275033524082
2023-02-04 08:00:00,419.1626141950085
2023-02-04 09:00:00,411.0073202715468
2023-02-04 10:00:00,408.5130670965172
2023-02-04 11:00:00,411.6003700998839
2023-02-04 12:00:00,418.3576296761893
2023-02-04 13:00:00,433.2346991627204
2023-02-04 14:00:00,439.3169200840168
2023-02-04 15:00:00,432.1862063321827
2023-02-04 16:00:00,425.3081022775357
