month,hour,USD_per_MWh
9.0,2.0,16.51647313611111
9.0,3.0,15.622962325
9.0,4.0,16.287705833333334
9.0,5.0,19.15483472777778
9.0,6.0,23.67331279444444
9.0,7.0,23.745624172222225
9.0,8.0,23.238258733333335
9.0,9.0,24.779122175
9.0,10.0,26.191832538888896
9.0,11.0,27.68602105833333
9.0,12.0,30.098203980555557
9.0,13.0,33.03902790555556
9.0,14.0,34.90438255833333
9.0,15.0,38.46346707777777
9.0,16.0,43.4687649111111
9.0,17.0,48.972674344444435
9.0,18.0,44.4969395888889
9.0,19.0,40.081742227777774
9.0,20.0,34.24378939444444
9.0,21.0,28.960709772222224
9.0,22.0,25.48671001944445
9.0,23.0,22.311785666666665
10.0,0.0,21.9983443844086
10.0,1.0,21.588145201612903
10.0,2.0,19.24359743010753
10.0,3.0,18.629335384408602
10.0,4.0,19.938862822580642
10.0,5.0,23.438099545698933
10.0,6.0,34.04616988172043
10.0,7.0,42.413515072580644
10.0,8.0,33.12135083064517
10.0,9.0,29.52604502150538
10.0,10.0,30.323511311827957
10.0,11.0,30.682393451612903
10.0,12.0,31.720853854838705
10.0,13.0,32.10734831182796
10.0,14.0,32.821227981182794
10.0,15.0,33.685121142473115
10.0,16.0,37.99592743010752
10.0,17.0,46.858151521505384
10.0,18.0,54.675154029569896
10.0,19.0,53.07317190322581
10.0,20.0,38.54028162634409
10.0,21.0,32.697065298387095
10.0,22.0,29.72328230107527
10.0,23.0,25.27488011290323
11.0,0.0,24.71552060833333
11.0,1.0,24.42135144354839
11.0,2.0,23.44824300833334
11.0,3.0,23.446673402777773
11.0,4.0,25.197268197222222
11.0,5.0,27.959759919444444
11.0,6.0,40.62676941388889
11.0,7.0,44.76687000555555
11.0,8.0,34.41749535277778
11.0,9.0,30.15452943333333
11.0,10.0,29.75468808611111
11.0,11.0,28.513191505555554
11.0,12.0,27.651372666666663
11.0,13.0,26.52868234166667
11.0,14.0,25.58072775
11.0,15.0,26.509760200000006
11.0,16.0,32.68739906111111
11.0,17.0,44.82697169166668
11.0,18.0,37.911256738888895
11.0,19.0,34.432823097222226
11.0,20.0,31.861211722222222
11.0,21.0,30.209705613888893
11.0,22.0,28.526015502777778
11.0,23.0,25.505879927777766
12.0,0.0,22.719505177419354
12.0,1.0,21.573392026881727
12.0,2.0,21.11869455645161
12.0,3.0,21.190325629032262
12.0,4.0,22.32264402688172
12.0,5.0,24.407048333333332
12.0,6.0,32.751383690860216
12.0,7.0,37.74927418010752
12.0,8.0,30.412058841397858
12.0,9.0,27.021753959677422
12.0,10.0,26.906653852150537
12.0,11.0,25.777720465053765
12.0,12.0,24.686403997311825
12.0,13.0,23.759939174731183
12.0,14.0,23.558122642473116
12.0,15.0,24.224944397849463
12.0,16.0,29.797614728494622
12.0,17.0,37.868780298387094
12.0,18.0,32.329931048387095
12.0,19.0,30.736289752688172
12.0,20.0,29.320790978494628
12.0,21.0,27.78379209139785
12.0,22.0,25.123289526881727
12.0,23.0,23.248865889784938
