DateTime,co2_eq_kg_per_MWh
2023-01-01 00:00:00,324.02895100844705
2023-01-01 01:00:00,295.29394288687695
2023-01-01 02:00:00,246.9576042730729
2023-01-01 03:00:00,232.59437369065503
2023-01-01 04:00:00,221.14854495060004
2023-01-01 05:00:00,206.24623245707008
2023-01-01 06:00:00,197.56842416981783
2023-01-01 07:00:00,186.0054490944758
2023-01-01 08:00:00,181.3326915576228
2023-01-01 09:00:00,182.99278214950576
2023-01-01 10:00:00,185.4658958925833
2023-01-01 11:00:00,186.5600759696996
2023-01-01 12:00:00,191.77955566621685
2023-01-01 13:00:00,208.02189274894573
2023-01-01 14:00:00,238.3386575895188
2023-01-01 15:00:00,253.3228924750079
2023-01-01 16:00:00,246.1512796173626
2023-01-01 17:00:00,282.32443998905376
2023-01-01 18:00:00,295.06468380393386
2023-01-01 19:00:00,289.03281149890245
2023-01-01 20:00:00,312.30290155718853
2023-01-01 21:00:00,323.72843439541543
2023-01-01 22:00:00,327.6307789205507
2023-01-01 23:00:00,356.644421888563
2023-01-02 00:00:00,372.132657444008
2023-01-02 01:00:00,310.1652413968011
2023-01-02 02:00:00,248.9477346224529
2023-01-02 03:00:00,231.02687506196347
2023-01-02 04:00:00,216.68510514917568
2023-01-02 05:00:00,192.17882156680585
2023-01-02 06:00:00,178.2532004150905
2023-01-02 07:00:00,177.02676507662602
2023-01-02 08:00:00,178.09044113226562
2023-01-02 09:00:00,179.49333598752315
2023-01-02 10:00:00,182.91918435206088
2023-01-02 11:00:00,184.5933903002555
2023-01-02 12:00:00,185.90015300557664
2023-01-02 13:00:00,184.30005683801917
2023-01-02 14:00:00,196.39758619181703
2023-01-02 15:00:00,231.09603699747305
2023-01-02 16:00:00,242.92550526837852
2023-01-02 17:00:00,248.3085851262268
2023-01-02 18:00:00,242.0215203308063
2023-01-02 19:00:00,219.51847272169195
2023-01-02 20:00:00,220.9339855843423
2023-01-02 21:00:00,222.6067470407389
2023-01-02 22:00:00,230.28127991782716
2023-01-02 23:00:00,232.53091792508488
2023-01-03 00:00:00,246.9773345896852
2023-01-03 01:00:00,282.28557671938205
2023-01-03 02:00:00,290.5952169158353
2023-01-03 03:00:00,285.73487062981854
2023-01-03 04:00:00,278.03381828374967
2023-01-03 05:00:00,249.48883920643448
2023-01-03 06:00:00,216.60151701474857
2023-01-03 07:00:00,196.6553303955648
2023-01-03 08:00:00,188.51463428155523
2023-01-03 09:00:00,188.59445358770637
2023-01-03 10:00:00,189.1227911838413
2023-01-03 11:00:00,200.27416460900125
2023-01-03 12:00:00,223.03356540761203
2023-01-03 13:00:00,263.22388980919834
2023-01-03 14:00:00,293.1877910262592
2023-01-03 15:00:00,295.51590944455467
2023-01-03 16:00:00,323.9473117294914
2023-01-03 17:00:00,310.4530860166036
2023-01-03 18:00:00,299.5185474895616
2023-01-03 19:00:00,314.94931084605224
2023-01-03 20:00:00,312.07375599746416
2023-01-03 21:00:00,310.2360633377384
2023-01-03 22:00:00,312.5020765663125
2023-01-03 23:00:00,316.52949633897424
2023-01-04 00:00:00,374.3782117173129
2023-01-04 01:00:00,393.49787864487126
2023-01-04 02:00:00,377.1222475353025
2023-01-04 03:00:00,359.26506528621024
2023-01-04 04:00:00,343.8746185912396
2023-01-04 05:00:00,341.0262723874662
2023-01-04 06:00:00,332.3422173483476
2023-01-04 07:00:00,322.0858848890471
2023-01-04 08:00:00,305.61398544341057
2023-01-04 09:00:00,294.43613708328246
2023-01-04 10:00:00,300.6073973504836
2023-01-04 11:00:00,315.33478784001096
2023-01-04 12:00:00,329.7185934288775
2023-01-04 13:00:00,356.92455764085526
2023-01-04 14:00:00,359.31706763427223
2023-01-04 15:00:00,317.57763619792183
2023-01-04 16:00:00,278.30329628857424
2023-01-04 17:00:00,251.56364453338983
2023-01-04 18:00:00,240.087272066674
2023-01-04 19:00:00,244.7951459013117
2023-01-04 20:00:00,245.44574909371747
2023-01-04 21:00:00,237.746701895154
2023-01-04 22:00:00,244.28105825947077
2023-01-04 23:00:00,279.1818154848852
2023-01-05 00:00:00,380.8675524175077
2023-01-05 01:00:00,416.6021538592807
2023-01-05 02:00:00,401.7666074997821
2023-01-05 03:00:00,390.8417052204659
2023-01-05 04:00:00,394.3015362262474
2023-01-05 05:00:00,397.2074359078376
2023-01-05 06:00:00,387.9014459031477
2023-01-05 07:00:00,390.04738958160857
2023-01-05 08:00:00,407.4667155323865
2023-01-05 09:00:00,427.1947312174375
2023-01-05 10:00:00,432.5969494108475
2023-01-05 11:00:00,438.9974588254154
2023-01-05 12:00:00,441.15255139593575
2023-01-05 13:00:00,452.6610500325857
2023-01-05 14:00:00,468.6619900464745
2023-01-05 15:00:00,442.4960950602492
2023-01-05 16:00:00,400.8141761503144
2023-01-05 17:00:00,395.4344276088066
2023-01-05 18:00:00,390.7501024416646
2023-01-05 19:00:00,387.1225414575154
2023-01-05 20:00:00,381.46218820205024
2023-01-05 21:00:00,368.5846590337629
2023-01-05 22:00:00,357.90272586258214
2023-01-05 23:00:00,384.43478572007854
2023-01-06 00:00:00,440.3818646776722
2023-01-06 01:00:00,422.4819694764405
2023-01-06 02:00:00,373.3469468343548
2023-01-06 03:00:00,321.1857599972365
2023-01-06 04:00:00,258.48383302699744
2023-01-06 05:00:00,221.7389704889154
2023-01-06 06:00:00,199.03139755997432
2023-01-06 07:00:00,188.16813943134332
2023-01-06 08:00:00,185.37728552430505
2023-01-06 09:00:00,182.5047359456293
2023-01-06 10:00:00,186.34349850618392
2023-01-06 11:00:00,189.3207374511215
2023-01-06 12:00:00,202.07124314620955
2023-01-06 13:00:00,231.7001140268999
2023-01-06 14:00:00,234.519891259478
2023-01-06 15:00:00,212.21180974006887
2023-01-06 16:00:00,206.71210662277437
2023-01-06 17:00:00,193.51049202855805
2023-01-06 18:00:00,184.3152457045092
2023-01-06 19:00:00,178.95420266664132
2023-01-06 20:00:00,173.91181158864313
2023-01-06 21:00:00,169.96443178765165
2023-01-06 22:00:00,170.7504282872948
2023-01-06 23:00:00,208.6102688024804
2023-01-07 00:00:00,278.90405712197105
2023-01-07 01:00:00,289.69583920570176
2023-01-07 02:00:00,271.97766758774486
2023-01-07 03:00:00,243.1690352321325
2023-01-07 04:00:00,227.67535327836555
2023-01-07 05:00:00,225.36966761533412
2023-01-07 06:00:00,225.48959003738983
2023-01-07 07:00:00,247.22251232746916
2023-01-07 08:00:00,259.3739978929688
2023-01-07 09:00:00,256.0719945723448
2023-01-07 10:00:00,259.7446972050217
2023-01-07 11:00:00,262.8906900386198
2023-01-07 12:00:00,264.3727714132889
2023-01-07 13:00:00,276.8413256787582
2023-01-07 14:00:00,291.0795694624591
2023-01-07 15:00:00,299.6818923805188
2023-01-07 16:00:00,287.5931629943085
2023-01-07 17:00:00,301.276223680273
2023-01-07 18:00:00,312.3263593550361
2023-01-07 19:00:00,327.23242788868333
2023-01-07 20:00:00,338.4885100612982
2023-01-07 21:00:00,344.2617410023638
2023-01-07 22:00:00,353.4897467586748
2023-01-07 23:00:00,373.3777294564297
2023-01-08 00:00:00,412.2245843417173
2023-01-08 01:00:00,421.0370130707383
2023-01-08 02:00:00,422.7078760016912
2023-01-08 03:00:00,425.93443953236937
2023-01-08 04:00:00,418.21383247693126
2023-01-08 05:00:00,402.0750526001103
2023-01-08 06:00:00,403.9928337547714
2023-01-08 07:00:00,409.1383744091537
2023-01-08 08:00:00,415.3901515820384
2023-01-08 09:00:00,412.8076033010813
2023-01-08 10:00:00,395.014789173515
2023-01-08 11:00:00,385.5951249953384
2023-01-08 12:00:00,378.4474487728296
2023-01-08 13:00:00,388.0519770891528
2023-01-08 14:00:00,400.0099057481552
2023-01-08 15:00:00,381.75938583255976
2023-01-08 16:00:00,336.3591566544411
2023-01-08 17:00:00,351.3654651209629
2023-01-08 18:00:00,355.700306643469
2023-01-08 19:00:00,357.8611804300373
2023-01-08 20:00:00,348.10852742211534
2023-01-08 21:00:00,343.9663667392579
2023-01-08 22:00:00,334.7580777022528
2023-01-08 23:00:00,356.12552609380083
2023-01-09 00:00:00,410.930445998317
2023-01-09 01:00:00,388.3913202601659
2023-01-09 02:00:00,340.10629406207494
2023-01-09 03:00:00,302.9393265280368
2023-01-09 04:00:00,273.8549194420391
2023-01-09 05:00:00,246.5423777251745
2023-01-09 06:00:00,235.15090677700664
2023-01-09 07:00:00,222.9386450269377
2023-01-09 08:00:00,219.25131087169711
2023-01-09 09:00:00,218.311234142146
2023-01-09 10:00:00,226.04906638925945
2023-01-09 11:00:00,245.6373089632273
2023-01-09 12:00:00,261.5301118708718
2023-01-09 13:00:00,283.3013521870772
2023-01-09 14:00:00,296.5209103559456
2023-01-09 15:00:00,275.55617921267697
2023-01-09 16:00:00,255.27061050382295
2023-01-09 17:00:00,273.9762769849361
2023-01-09 18:00:00,284.8127146979547
2023-01-09 19:00:00,306.97839960969094
2023-01-09 20:00:00,316.98080481095326
2023-01-09 21:00:00,317.7660558041512
2023-01-09 22:00:00,330.3488159606681
2023-01-09 23:00:00,373.7123429846309
2023-01-10 00:00:00,447.6606900365321
2023-01-10 01:00:00,458.3163935030406
2023-01-10 02:00:00,441.581747240003
2023-01-10 03:00:00,421.6376167671989
2023-01-10 04:00:00,380.8004191068631
2023-01-10 05:00:00,329.5993093725218
2023-01-10 06:00:00,281.90312286115574
2023-01-10 07:00:00,256.0606411774198
2023-01-10 08:00:00,229.26785385698307
2023-01-10 09:00:00,223.0883191649442
2023-01-10 10:00:00,221.9548243491575
2023-01-10 11:00:00,218.44858795472493
2023-01-10 12:00:00,234.5369458597596
2023-01-10 13:00:00,252.6585253368556
2023-01-10 14:00:00,264.413431480088
2023-01-10 15:00:00,253.31582007353015
2023-01-10 16:00:00,245.63273606306868
2023-01-10 17:00:00,235.1235676179248
2023-01-10 18:00:00,222.5798980150564
2023-01-10 19:00:00,222.42929295003603
