month,hour,co2_eq_kg_per_MWh
1,0,405.5122887821118
1,1,408.1940089761762
1,2,409.30504905913205
1,3,408.08342543288194
1,4,403.9417157971466
1,5,397.7733939324917
1,6,394.775638053913
1,7,393.0522380377173
1,8,391.8385911676748
1,9,392.3267376258232
1,10,393.2697206306067
1,11,393.4829339973475
1,12,397.02912799416407
1,13,399.9363711595814
1,14,398.69698869087733
1,15,400.8984333504319
1,16,401.0294142481075
1,17,401.45679976875084
1,18,401.3424234299746
1,19,400.3449159830522
1,20,399.25305825911556
1,21,402.5902077249353
1,22,400.73425059552955
1,23,404.98069972741433
2,0,355.47306157295316
2,1,357.0400634884204
2,2,357.7319614026566
2,3,355.2144511049469
2,4,351.3544645419783
2,5,347.17247400674887
2,6,343.9522490086085
2,7,343.6890868809701
2,8,343.7520255089882
2,9,345.1649405037578
2,10,348.3995433710115
2,11,349.0250360710131
2,12,356.3163661340697
2,13,353.3716763551091
2,14,348.5667981659932
2,15,346.7518414833008
2,16,346.016709735032
2,17,343.566735184304
2,18,341.589084236379
2,19,338.4985515784555
2,20,337.02415790252604
2,21,342.424661485092
2,22,348.099276010619
2,23,350.96210471706496
3,0,336.7471840196302
3,1,337.58307879234474
3,2,337.93069185681037
3,3,335.63071978675197
3,4,332.16189472802074
3,5,329.5364753148568
3,6,327.43775469199784
3,7,327.01684776629156
3,8,327.4246236061085
3,9,330.47938799591844
3,10,332.7238715133146
3,11,338.12400491961057
3,12,337.700471442396
3,13,331.0594003239189
3,14,327.272500541289
3,15,324.79885790347595
3,16,322.3785271166168
3,17,320.7618879071902
3,18,319.0896770845448
3,19,318.432079194883
3,20,318.1582097264292
3,21,319.8106837502482
3,22,326.1615848162723
3,23,331.2094382188435
4,0,359.33343290694205
4,1,359.95361751001394
4,2,358.1272006931666
4,3,353.5470211783686
4,4,343.9288856352677
4,5,341.8781226272647
4,6,339.5556715059004
4,7,337.17742527679604
4,8,337.66698467457394
4,9,341.1646954146689
4,10,346.72258404058954
4,11,350.5108474268229
4,12,344.6350136793356
4,13,340.6392438625878
4,14,338.15757434028467
4,15,336.8793559662778
4,16,335.5286229632046
4,17,335.9900945128341
4,18,335.66892386538376
4,19,336.74515460572235
4,20,336.97855417097605
4,21,339.66595724745486
4,22,347.7633231845482
4,23,356.1618494188172
5,0,373.0247564883778
5,1,374.1103351258969
5,2,373.4433428521756
5,3,368.5396276989157
5,4,360.96338314355313
5,5,350.2065733505885
5,6,344.36027987545765
5,7,339.8546569998969
5,8,339.10992948338907
5,9,341.75997600223116
5,10,347.6031360007734
5,11,348.30322685686446
5,12,347.5543262138341
5,13,347.1916633147371
5,14,347.72408258681276
5,15,348.4729066374014
5,16,348.74866860162285
5,17,349.52103563072046
5,18,350.49627914193655
5,19,350.12040051111325
5,20,350.74034278227623
5,21,353.1429103858631
5,22,359.7232720224973
5,23,366.33760590957644
6,0,380.02319727924436
6,1,383.57798069285246
6,2,385.1263137927139
6,3,379.7224334021169
6,4,362.88717175252185
6,5,356.39902834495916
6,6,352.2315531317543
6,7,349.60763873925686
6,8,348.2285840056194
6,9,351.33093691223155
6,10,355.3170200929955
6,11,352.77317686001777
6,12,350.16761281328354
6,13,350.91700368948597
6,14,350.1779276644439
6,15,351.7227148981431
6,16,353.13536805612847
6,17,355.9801654915262
6,18,357.78067346468436
6,19,359.0798302615326
6,20,358.24413871542856
6,21,360.29178320100243
6,22,366.6718854410648
6,23,375.58690602033465
7,0,428.9587770601175
7,1,430.9415119279431
7,2,429.1014512823407
7,3,421.7340001326564
7,4,410.16887115161023
7,5,398.56987341460496
7,6,392.4525071478619
7,7,388.4252718153999
7,8,386.8286099350349
7,9,387.0981160847886
7,10,389.2504600601249
7,11,389.9483722288614
7,12,391.39576625587273
7,13,396.84501728448924
7,14,401.8150662979491
7,15,406.5968290125613
7,16,411.3621520185509
7,17,412.0422140817569
7,18,412.90265481952434
7,19,412.9220638802007
7,20,415.9982926280639
7,21,419.6976366368327
7,22,423.19405205109837
7,23,426.8709486100957
8,0,423.6410740213523
8,1,426.1463299429448
8,2,420.69459480167825
8,3,412.58912506645737
8,4,401.5936048735935
8,5,390.97488561303385
8,6,386.9021198865004
8,7,383.68852786241405
8,8,382.4937703080001
8,9,383.85218595766054
8,10,390.3448279642797
8,11,391.0203195641056
8,12,390.0049903765121
8,13,393.18665174325787
8,14,396.8318887236888
8,15,399.4486858384434
8,16,401.8242885455554
8,17,402.1384588477468
8,18,402.8707583050817
8,19,404.01019874608255
8,20,406.2773977367493
8,21,410.21016089559294
8,22,415.2086334662669
8,23,420.22136788371176
9,0,388.2723145618938
9,1,387.01933031416485
9,2,382.4633520386981
9,3,375.054151899607
9,4,365.5366731987794
9,5,355.84420612442375
9,6,351.9378873403035
9,7,349.53566045916864
9,8,349.183050834127
9,9,352.69068392781213
9,10,360.63441694802617
9,11,366.8307673084089
9,12,363.51309164827745
9,13,364.65572190168876
9,14,367.4174607899409
9,15,367.3045477268997
9,16,369.73474699813124
9,17,372.9595622137214
9,18,373.1563538427377
9,19,373.75320318430676
9,20,374.99528399483313
9,21,377.42026204172606
9,22,383.82786943968733
9,23,386.99756095800626
10,0,355.0418400490983
10,1,353.2318273705702
10,2,349.3155741277124
10,3,342.36340085399314
10,4,332.75778430815734
10,5,326.5163713691104
10,6,322.9337567982509
10,7,321.1642220288522
10,8,322.31335656622446
10,9,325.17376564827964
10,10,330.2203170843565
10,11,338.6514719844352
10,12,342.62529228046316
10,13,338.78904179567394
10,14,338.98977216178093
10,15,339.13688333497
10,16,339.4365896680012
10,17,340.10508389815044
10,18,340.35512959738946
10,19,340.04581084222787
10,20,339.66845788667973
10,21,342.9965421692912
10,22,349.8140769831881
10,23,354.2906942862678
11,0,356.6420495767438
11,1,356.0032292945203
11,2,355.3560439626263
11,3,353.30233778899833
11,4,347.8532589123758
11,5,341.32842669385985
11,6,339.31938637770287
11,7,338.3096520030794
11,8,338.63091422260203
11,9,340.2699377448835
11,10,344.3578870094663
11,11,348.6578504520589
11,12,353.73527063629206
11,13,351.35053202958477
11,14,349.98225741708654
11,15,350.79463531679636
11,16,349.9629675030683
11,17,347.3391200715058
11,18,345.5303621262279
11,19,344.73677450663075
11,20,346.84614107623423
11,21,352.3593188756657
11,22,355.76283477151605
11,23,358.35536563076323
12,0,368.77163383459555
12,1,369.22830487757915
12,2,369.028690331603
12,3,366.6859495462547
12,4,362.63263752425075
12,5,357.22970903314456
12,6,354.0309469517577
12,7,352.625971792377
12,8,353.36903736153266
12,9,354.35933885111115
12,10,357.8466039511295
12,11,359.3047346213168
12,12,364.09411322001904
12,13,367.8544816556452
12,14,367.01206448416235
12,15,366.7970617235345
12,16,365.06252453934576
12,17,363.62827939555484
12,18,362.34454173495067
12,19,362.4438942939821
12,20,363.46193940709816
12,21,366.41067783390946
12,22,366.1673345926421
12,23,368.8485124190834
