Month,Hour,Cost
1,0,89.85022849462324
1,1,89.85022849462324
1,2,89.85022849462324
1,3,89.85022849462324
1,4,89.85022849462324
1,5,89.85022849462324
1,6,89.85022849462324
1,7,89.85022849462324
1,8,95.34797043010754
1,9,95.34797043010754
1,10,95.34797043010754
1,11,95.34797043010754
1,12,95.34797043010754
1,13,95.34797043010754
1,14,98.22668010752666
1,15,98.22668010752666
1,16,98.22668010752666
1,17,98.22668010752666
1,18,98.22668010752666
1,19,98.22668010752666
1,20,95.34797043010754
1,21,95.34797043010754
1,22,89.85022849462324
1,23,89.85022849462324
2,0,90.94127873563184
2,1,90.94127873563184
2,2,90.94127873563184
2,3,90.94127873563184
2,4,90.94127873563184
2,5,90.94127873563184
2,6,90.94127873563184
2,7,90.94127873563184
2,8,96.30714080459768
2,9,96.30714080459768
2,10,96.30714080459768
2,11,96.30714080459768
2,12,96.30714080459768
2,13,96.30714080459768
2,14,99.1167959770113
2,15,99.1167959770113
2,16,99.1167959770113
2,17,99.1167959770113
2,18,99.1167959770113
2,19,99.1167959770113
2,20,96.30714080459768
2,21,96.30714080459768
2,22,90.94127873563184
2,23,90.94127873563184
3,0,89.85022849462321
3,1,89.85022849462321
3,2,89.85022849462321
3,3,89.85022849462321
3,4,89.85022849462321
3,5,89.85022849462321
3,6,89.85022849462321
3,7,89.85022849462321
3,8,94.86990591397843
3,9,94.86990591397843
3,10,94.86990591397843
3,11,94.86990591397843
3,12,94.86990591397843
3,13,94.86990591397843
3,14,97.49829301075245
3,15,97.49829301075245
3,16,97.49829301075245
3,17,97.49829301075245
3,18,97.49829301075245
3,19,97.49829301075245
3,20,94.86990591397843
3,21,94.86990591397843
3,22,89.85022849462321
3,23,89.85022849462321
4,0,90.37756944444406
4,1,90.37756944444406
4,2,90.37756944444406
4,3,90.37756944444406
4,4,90.37756944444406
4,5,90.37756944444406
4,6,90.37756944444406
4,7,90.37756944444406
4,8,95.81156944444442
4,9,95.81156944444442
4,10,95.81156944444442
4,11,95.81156944444442
4,12,95.81156944444442
4,13,95.81156944444442
4,14,98.65690277777756
4,15,98.65690277777756
4,16,98.65690277777756
4,17,98.65690277777756
4,18,98.65690277777756
4,19,98.65690277777756
4,20,95.81156944444442
4,21,95.81156944444442
4,22,90.37756944444406
4,23,90.37756944444406
5,0,89.85022849462324
5,1,89.85022849462324
5,2,89.85022849462324
5,3,89.85022849462324
5,4,89.85022849462324
5,5,89.85022849462324
5,6,89.85022849462324
5,7,89.85022849462324
5,8,95.34797043010754
5,9,95.34797043010754
5,10,95.34797043010754
5,11,95.34797043010754
5,12,95.34797043010754
5,13,95.34797043010754
5,14,98.22668010752666
5,15,98.22668010752666
5,16,98.22668010752666
5,17,98.22668010752666
5,18,98.22668010752666
5,19,98.22668010752666
5,20,95.34797043010754
5,21,95.34797043010754
5,22,89.85022849462324
5,23,89.85022849462324
6,0,86.1675694444442
6,1,86.1675694444442
6,2,86.1675694444442
6,3,86.1675694444442
6,4,86.1675694444442
6,5,86.1675694444442
6,6,86.1675694444442
6,7,86.1675694444442
6,8,99.3875694444442
6,9,99.3875694444442
6,10,99.3875694444442
6,11,99.3875694444442
6,12,99.3875694444442
6,13,99.3875694444442
6,14,337.04756944444404
6,15,337.04756944444404
6,16,337.04756944444404
6,17,337.04756944444404
6,18,337.04756944444404
6,19,337.04756944444404
6,20,99.3875694444442
6,21,99.3875694444442
6,22,86.1675694444442
6,23,86.1675694444442
7,0,85.64022849462343
7,1,85.64022849462343
7,2,85.64022849462343
7,3,85.64022849462343
7,4,85.64022849462343
7,5,85.64022849462343
7,6,85.64022849462343
7,7,85.64022849462343
7,8,100.3528091397847
7,9,100.3528091397847
