Month,Hour,Cost
1,0,14.640092954159783
1,1,14.640092954159783
1,2,14.640092954159783
1,3,14.640092954159783
1,4,14.640092954159783
1,5,14.640092954159783
1,6,14.640092954159783
1,7,14.640092954159783
1,8,14.640092954159783
1,9,14.640092954159783
1,10,14.640092954159783
1,11,14.640092954159783
1,12,14.640092954159783
1,13,14.640092954159783
1,14,14.640092954159783
1,15,14.640092954159783
1,16,14.640092954159783
1,17,14.640092954159783
1,18,14.640092954159783
1,19,14.640092954159783
1,20,14.640092954159783
1,21,14.640092954159783
1,22,14.640092954159783
1,23,14.640092954159783
2,0,14.713099364791477
2,1,14.713099364791477
2,2,14.713099364791477
2,3,14.713099364791477
2,4,14.713099364791477
2,5,14.713099364791477
2,6,14.713099364791477
2,7,14.713099364791477
2,8,14.713099364791477
2,9,14.713099364791477
2,10,14.713099364791477
2,11,14.713099364791477
2,12,14.713099364791477
2,13,14.713099364791477
2,14,14.713099364791477
2,15,14.713099364791477
2,16,14.713099364791477
2,17,14.713099364791477
2,18,14.713099364791477
2,19,14.713099364791477
2,20,14.713099364791477
2,21,14.713099364791477
2,22,14.713099364791477
2,23,14.713099364791477
3,0,14.640092954159783
3,1,14.640092954159783
3,2,14.640092954159783
3,3,14.640092954159783
3,4,14.640092954159783
3,5,14.640092954159783
3,6,14.640092954159783
3,7,14.640092954159783
3,8,14.640092954159783
3,9,14.640092954159783
3,10,14.640092954159783
3,11,14.640092954159783
3,12,14.640092954159783
3,13,14.640092954159783
3,14,14.640092954159783
3,15,14.640092954159783
3,16,14.640092954159783
3,17,14.640092954159783
3,18,14.640092954159783
3,19,14.640092954159783
3,20,14.640092954159783
3,21,14.640092954159783
3,22,14.640092954159783
3,23,14.640092954159783
4,0,14.675379385965105
4,1,14.675379385965105
4,2,14.675379385965105
4,3,14.675379385965105
4,4,14.675379385965105
4,5,14.675379385965105
4,6,14.675379385965105
4,7,14.675379385965105
4,8,14.675379385965105
4,9,14.675379385965105
4,10,14.675379385965105
4,11,14.675379385965105
4,12,14.675379385965105
4,13,14.675379385965105
4,14,14.675379385965105
4,15,14.675379385965105
4,16,14.675379385965105
4,17,14.675379385965105
4,18,14.675379385965105
4,19,14.675379385965105
4,20,14.675379385965105
4,21,14.675379385965105
4,22,14.675379385965105
4,23,14.675379385965105
5,0,14.640092954159783
5,1,14.640092954159783
5,2,14.640092954159783
5,3,14.640092954159783
5,4,14.640092954159783
5,5,14.640092954159783
5,6,14.640092954159783
5,7,14.640092954159783
5,8,14.640092954159783
5,9,14.640092954159783
5,10,14.640092954159783
5,11,14.640092954159783
5,12,14.640092954159783
5,13,14.640092954159783
5,14,14.640092954159783
5,15,14.640092954159783
5,16,14.640092954159783
5,17,14.640092954159783
5,18,14.640092954159783
5,19,14.640092954159783
5,20,14.640092954159783
5,21,14.640092954159783
5,22,14.640092954159783
5,23,14.640092954159783
6,0,32.27038008040943
6,1,32.27038008040943
6,2,32.27038008040943
6,3,32.27038008040943
6,4,32.27038008040943
6,5,32.27038008040943
6,6,32.27038008040943
6,7,32.27038008040943
6,8,32.27038008040943
6,9,32.27038008040943
6,10,32.27038008040943
6,11,32.27038008040943
6,12,32.27038008040943
6,13,32.27038008040943
6,14,32.27038008040943
6,15,32.27038008040943
6,16,32.27038008040943
6,17,32.27038008040943
6,18,32.27038008040943
6,19,32.27038008040943
6,20,32.27038008040943
6,21,32.27038008040943
6,22,32.27038008040943
6,23,32.27038008040943
7,0,32.247206529428354
7,1,32.247206529428354
7,2,32.247206529428354
7,3,32.247206529428354
7,4,32.247206529428354
7,5,32.247206529428354
7,6,32.247206529428354
7,7,32.247206529428354
7,8,32.247206529428354
7,9,32.247206529428354
7,10,32.247206529428354
7,11,32.247206529428354
7,12,32.247206529428354
7,13,32.247206529428354
