month,hour,co2_eq_kg_per_MWh
1,0,416.94154796866536
1,1,444.4775712468043
1,2,441.2851236966727
1,3,433.7230340636413
1,4,422.69467097481413
1,5,408.0699854395705
1,6,399.30390730257784
1,7,388.429709750778
1,8,384.8629134230032
1,9,383.3217681989919
1,10,386.0765806667148
1,11,392.25257656165536
1,12,400.4955155320791
1,13,416.42173836150516
1,14,424.55153874315624
1,15,396.50893380390033
1,16,358.603727236739
1,17,346.5674405898695
1,18,338.4230440604536
1,19,330.92355576700544
1,20,325.7173556090772
1,21,324.0063052813171
1,22,328.03163291774473
1,23,354.21563344827854
2,0,303.8223227384671
2,1,351.8204656026736
2,2,341.1102363022783
2,3,321.3223790434923
2,4,306.0962131582019
2,5,291.5620185925455
2,6,280.032298756706
2,7,269.9042868294331
2,8,264.7690744439365
2,9,260.31083994472533
2,10,258.3924587540612
2,11,260.415740833583
2,12,271.3604538035997
2,13,292.64005897719545
2,14,302.522088480422
2,15,266.77469396791815
2,16,245.77634599227682
2,17,236.912411601833
2,18,229.335891364045
2,19,224.0134055038968
2,20,223.0896787564165
2,21,225.34248938702112
2,22,233.51666558642626
2,23,251.61276491463576
3,0,297.3341082053588
3,1,352.9471386840236
3,2,351.75093627014576
3,3,329.2784566726495
3,4,310.8754029433009
3,5,294.92344142032135
3,6,284.4417864977294
3,7,280.54465847754483
3,8,280.9156168555196
3,9,286.82122991177016
3,10,295.1604154914727
3,11,305.69569192033447
3,12,319.26974069426626
3,13,330.20417934628944
3,14,315.29416857653706
3,15,277.3798334755177
3,16,257.8653941201649
3,17,249.40335144765834
3,18,243.9049165574903
3,19,239.94814324418925
3,20,240.1315680543047
3,21,244.97379305109752
3,22,253.63008705290048
3,23,263.3325920850891
4,0,299.40204824532225
4,1,343.3505581033034
4,2,359.2004433561727
4,3,345.93335088134336
4,4,326.6755374061283
4,5,310.1865487224551
4,6,287.22222452507077
4,7,277.23191969087117
4,8,273.8372868334251
4,9,274.47763073577113
4,10,276.65582214652335
4,11,281.7234418872694
4,12,293.6455614332763
4,13,296.5752838427306
4,14,268.99593381744904
4,15,252.60825992227203
4,16,247.45483122607797
4,17,246.94815868695846
4,18,247.50828914846156
4,19,254.022046941165
4,20,253.92573904494984
4,21,257.6228153527402
4,22,265.9223282065977
4,23,274.74070925657935
5,0,341.57375070072374
5,1,365.73956823668345
5,2,381.9988945513557
5,3,371.53670587003614
5,4,358.42561475265416
5,5,344.0681576979078
5,6,330.3359634142176
5,7,327.1959580595001
5,8,327.1645357553921
5,9,331.4547994469622
5,10,337.65822394897265
5,11,351.12329778258857
5,12,364.2096471067558
5,13,356.0664213665273
5,14,330.2954265865298
5,15,308.3308052618931
5,16,297.6434495004993
5,17,299.0533903606385
5,18,305.19082845712967
5,19,311.0077961743181
5,20,316.80245852295445
5,21,323.5611133917209
5,22,328.0809512247349
5,23,333.34670325814056
6,0,347.2526670412911
6,1,373.33801339143713
6,2,392.47942776685284
6,3,381.6013430446264
6,4,372.8612608777531
6,5,362.2667647749621
6,6,348.85819044256164
6,7,338.0060696695109
6,8,329.11434669505405
6,9,327.2663308644363
6,10,335.9328518708938
6,11,350.74158549631267
6,12,361.3249837386666
6,13,345.08053548285665
6,14,313.1829974041786
6,15,298.4961254439481
6,16,308.1928786053228
6,17,319.1365646877271
6,18,329.7843339478221
6,19,334.12370066152465
6,20,338.51740470454354
6,21,342.66174241773575
6,22,344.3603409951257
6,23,342.5127417799831
7,0,396.5211654489761
7,1,414.7271863185827
7,2,435.92076114890637
7,3,427.97079307741427
