datetime_local,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99
2023-04-01 00:00:00,500.1542068234299,540.957835355577,597.7529721607503,445.64825505879185,545.8491204736525,473.72000715269223,485.4436419014476,516.5293656476656,534.5862129503946,534.122819020987,596.0351553223489,497.2504689640425,480.7958075418363,589.3279648620289,496.40711467089477,592.9721444979356,532.0337929161748,496.54845112272926,558.540677038748,526.0258224949598,550.750686265022,526.2340521790911,579.5054574024334,580.845550975007,522.6657457401848,581.207186469048,629.9976560532527,543.8739400324274,537.6729162025729,531.3286835962538,530.5701456897618,564.5001554346644,549.6042959790321,563.4876948605652,529.4462423927704,514.3128562550835,543.6301406775793,592.9504774082417,483.660768558153,571.8920503872135,556.8928117165265,523.2775553439596,517.8793245509621,547.2974185019393,506.20257606678314,574.2054049133349,515.1952372554325,494.625136472502,414.9063399830686,460.7857082949584,491.2205438173272,536.1434140316456,506.09804192418864,558.7003424108339,592.8296824084985,576.3040704183747,488.1094807362649,593.8217652111831,520.6904913929715,549.4582919772312,603.8755006954875,582.3422495417298,512.6012405803377,491.76860482204114,598.0239363086882,556.5906940604192,549.7985641992246,522.5297535693985,542.1705832004619,510.3467198184276,560.0563534574254,587.4271060312227,481.0220128504646,576.6608831325768,554.5174808222816,650.4837273037687,563.9777949942202,562.7524969339694,568.3693560016739,608.492234786722,540.9833469846615,536.5565314425816,593.1640217259404,590.2392613472311,563.2655691888979,560.0229021285555,552.6118792943502,509.52366231077684,587.3682241678183,529.7992764078948,558.0255043376596,481.05816676970437,580.2515175569872,552.693841642951,601.3985435848018,556.2962908522752,639.6876451884377,558.5469294120514,552.3238723952759,521.590841833178
2023-04-01 01:00:00,396.6664492599307,526.6728554012084,479.6681971918243,528.6316817768304,550.5065763728549,464.72087828168503,427.46680641916385,549.6746958252561,477.6155823906462,503.29290904011094,503.52989698727504,466.04207972623203,340.4184966024756,488.4963401763759,461.66541061822977,466.38678292133295,538.544578786067,472.971933463858,482.08054974513914,438.3098753987772,534.9221086058002,510.9694161501788,539.6605380248889,472.50625643939065,431.0085615802799,589.6731814685057,442.17851373870803,453.4902520545517,527.1805816694185,518.1441226124246,415.8618162244253,582.695661894625,508.5810424166102,501.0226960239055,469.903662610025,478.2312476935959,564.5067849204876,479.87377819826554,488.27706136764465,513.7587059333188,460.96400053711363,430.8974370398281,549.809696475297,544.8742949797856,386.67118835801597,462.82198812948434,554.2228639302098,564.4489942375533,479.91126140179085,469.86036069462614,480.10433510666,476.66443242938897,445.77243231543434,496.7101730298588,415.3877001702451,511.8953442009182,506.7061371215472,474.01160525315606,419.83125044062325,470.1042368841759,424.84982011278106,566.4708832434866,525.0567483101801,516.1736070977298,492.79055384392575,558.8275089125675,569.6868520193102,628.7642505450044,466.26652435944516,459.5272993318041,460.52228814473625,518.4943920672353,445.9712097625673,458.2074519572879,548.7986694588476,494.8437033859083,606.8223342931225,476.14220643640556,449.80226861617194,448.8368345522058,480.63206506027217,472.57942772534375,500.0953422735051,620.140606703716,508.28910688700216,489.2186708037605,437.37564684012307,410.1395960472044,513.1570788059,341.3238362149266,421.3797244332893,502.27236442416404,461.99560308701035,450.23555297554714,460.6975542846511,495.89923008321523,393.59726104617613,469.6143034484918,356.007292234944,512.0856242944661
2023-04-01 02:00:00,470.52462503540914,408.3426940380976,511.46447068494376,475.76916555512065,510.35529126598976,522.7261594592574,499.3083343175406,487.1723548551006,500.6916697521416,495.54322092533505,522.1051562764534,425.67030579198513,449.8545955378587,538.8543661223457,465.3789487939783,507.9093852912862,446.3892140526485,463.4940478073656,495.7709713000635,491.1836732346553,466.63439946431964,484.8749316883558,473.86925301923844,499.3526147090587,464.58039447458594,485.32380730543724,525.3585400907527,479.7705360196438,498.1193303687709,497.69928597977565,528.8943744659341,500.2045422391443,456.2474991220868,470.6249836650929,471.54010763025195,485.4789740544729,553.9486846109174,474.9265639861129,458.4054697760064,498.403490062755,538.5568979431117,510.94635696893806,483.5946333073151,457.3082717780187,488.4891615396076,468.70754760580206,440.7666334723596,475.22418471213456,514.4261225117046,473.6275427019846,494.0279993420812,495.5939766017322,477.2393721212981,443.1841543946636,450.9539770040664,507.90997491464884,549.7893354665832,493.8833380306998,471.54481641677825,495.9724673420666,471.93678392916934,441.80695246669416,464.62290421123004,518.946584535701,502.8210036135225,533.005908182861,484.4547222239277,504.764873897727,481.0238936337011,449.2570073973053,509.06411213120396,496.2769610808407,469.7873614126428,482.4868604184386,495.0678487996379,495.07045061568317,504.75929425981565,543.5313087530074,506.6831165577342,487.67167481965316,478.96891696547806,523.961478605528,479.2432581679521,464.66674995042297,465.88498767481104,490.35417414688277,433.7561881974407,519.9850022418693,449.80634371993557,479.1143606363404,505.674279071163,523.5016601969409,496.4804003425453,474.87641062830045,446.72327418656005,484.74620062575826,529.0495202225029,467.21911269071666,436.0728833908956,525.0984765526911
2023-04-01 03:00:00,540.9311801007657,450.7552714929851,541.954921597186,461.2403732244103,585.0453376898738,524.7842072145988,526.2324763765212,501.1778855179951,510.72627403235714,514.7056424029281,542.3425830135909,519.2273504467804,465.84654165223486,596.1239370970395,524.7315553391109,477.2036983097706,447.8011063050348,489.7776188709447,519.5753634661937,504.2666290948237,545.0212396358944,511.9296790685432,489.39118379685704,559.3986548140609,478.66135006447496,526.1869417823907,524.1941692958857,486.7088195126902,570.3524040178519,504.16247209042234,473.52920763644374,505.77565267442196,442.962695569853,479.7853575751267,559.5468096842612,517.3890830278142,445.1365455905336,525.8000926787191,508.36961101928154,536.6667713357363,505.12880285050437,524.0073189230957,491.34146042177593,511.7652943850266,453.4586297767156,467.34141541391864,516.8491955963094,508.0894099432471,501.8261732952208,541.8527477754461,522.0019172144539,512.8458620114558,530.8310913147337,496.3518614393404,569.4153985351403,502.2211770782888,544.8491945816697,480.7713106179684,524.0561818628894,482.3122413338296,476.27835163985793,560.7282262695369,489.61363349421606,446.42898012349235,501.95433227774157,531.2351500102751,513.9296811577094,536.959018239753,453.1999799087992,496.81694924873426,531.4641961297422,530.7782055553675,505.98400010529633,501.6500622822594,522.432154039156,543.694781229202,480.8559596834289,450.35001867305596,507.2965508824943,532.1644116032298,544.5972098858107,497.22531174251196,513.9251702439034,607.0762300407041,494.0885977580776,514.2050781483363,528.7219720467867,494.27247905920854,535.0344633492318,500.6491916825477,499.5854034228263,525.0473864455655,508.28912551142054,549.957391958648,508.80531183860563,545.2286873566329,513.5961771984095,528.9547362352645,558.6018659013329,507.5292107262335
2023-04-01 04:00:00,568.0695941936418,535.4080691756895,599.8000931893606,468.4708053728527,537.0365454197861,518.0360743612547,464.57965386123334,504.63056940960695,505.5110574335112,449.603269963808,510.5398227388877,500.43492380582603,530.8043976692425,521.7639208569002,512.1217005446888,493.25096295506995,497.3591827791898,474.6438377286036,470.74582221633113,514.7569554802682,491.5401225679884,537.7766576431566,521.034408681581,581.9944279265335,519.9212351350457,534.7072092672056,495.12163015115283,549.7521027878947,495.9642330381007,476.87294429034506,492.8483851856414,532.2656967432458,457.33232341386264,495.80219385800035,509.0545365080179,459.78612121467944,534.2494807318694,535.8545699713312,528.6704094935327,486.0000304026834,500.0894288951192,495.38523076369864,490.39124385172215,539.727694119363,453.2563942081006,510.71387715129015,548.0199706520807,562.6980016288142,531.0360470853218,495.0904369553194,489.14746204556917,466.14372742369204,470.6547837315388,518.3265008870537,485.0800243299613,495.7237528600887,472.97246499166215,479.0652763846688,455.20746696499697,499.51643234440934,530.1200140229348,500.8786121623245,486.65472876472194,462.6081458581082,492.39606008443593,427.0520107403381,543.8069058647068,501.06426528578675,541.2673083720877,504.53765287467155,517.1726297992891,536.2280683750199,480.26075831399544,505.3455949576836,497.7410663136109,465.8326654182493,579.4371820163798,512.4870815166822,539.3316158819212,441.3626821315187,514.5395410044645,476.20062803626627,555.6137324088334,552.6480727933449,460.8192143798681,509.19338646707627,539.7626229522347,483.797093969849,547.2137193027818,537.7146062595483,495.9235169629597,578.8467230054547,484.24217789585265,451.3734958693787,551.7993526635603,487.8663319454354,537.702665011613,553.9888438075427,500.77996927953643,497.63754456188843
2023-04-01 05:00:00,508.90186551106837,572.3706742453049,566.87610957238,581.2997260373248,534.4590274395604,531.4231175968196,551.881749270246,623.2936193511846,574.4680389369511,609.2145267605288,653.628950974895,634.4798580458306,585.2067906647505,614.6611481312767,530.5476166259763,578.2644438492057,609.876196983166,543.5818939494851,531.9049449012006,630.3108168734867,618.8853709736201,526.655935214873,566.8556772391418,553.4635832412555,563.0736180211767,593.0836449674297,583.9145791122152,620.0888894018055,549.4501028643011,598.9298767570641,580.0308367509632,578.6480818455464,587.8672378601535,566.8934926488821,603.1690246401764,556.8693126200544,553.8145810857202,557.2955473921434,627.6195765343331,541.5927383975594,600.9503624016443,569.91338397642,555.7029237906793,577.7867606591988,648.087759393042,574.1214242553044,499.8587112061198,543.0392049855215,612.1888565560724,572.7543350547015,648.777822191369,576.122650125662,579.7029583919963,579.4896342985456,588.1763692861269,542.2712552450464,540.6483953433548,601.0156301956274,592.9328681014711,606.5112660800103,618.3282521657723,621.5539540400622,562.9499107512416,627.691736914653,573.2350709081165,630.8545365123141,590.430365667547,549.7165440659735,547.4085394705751,525.6351219474344,514.5718752873835,596.1671781053182,620.9284259206322,574.518957418051,545.6782834159105,555.9309950330163,618.111589200071,610.0108323344059,595.76293076047,541.0161726440687,598.1496698201388,568.6974140864322,530.4063612263085,575.0089758057894,645.4495071709921,570.4546383419292,564.0717627765881,566.7116742481993,562.5618167577209,618.6650964612933,566.4185804212099,605.9034320985105,608.2939523297496,550.4185368768743,560.0840090248395,620.5425415725704,566.7483197752571,600.9233614713905,566.7024548566341,543.142358409194
2023-04-01 06:00:00,647.8295196488529,623.1641684297228,688.472840095453,586.0043350728898,667.4603341605481,665.1515130563507,638.0429117562691,647.5082707694302,673.4077316608488,665.2792488088248,682.6399656563908,666.8718851629783,659.3757040070997,686.8077752361498,673.4963179875083,673.0998394196424,651.6545844797838,630.0414366977467,638.4067465271478,643.7727803714156,672.5278525050207,674.4411520263899,650.1690649613952,595.2869433259144,609.0472821223906,660.9169558657424,649.4411175933049,681.8420815338411,616.1625752477023,632.2814955732172,663.0692869310567,655.2644928189236,645.3882663226096,652.1167040210655,618.1342506721234,649.1136067529546,675.6284304385613,687.9285791228956,605.3408408236287,612.2057139304646,647.9968582814088,634.7967550907746,648.1798978978048,659.372535214585,613.2118697150166,624.7380791660748,655.6431907936585,650.7193474204352,685.2318280796889,632.4911453625374,646.1028963423189,623.7204268716447,651.6121638110931,705.3870984778175,674.5959247252808,607.0731612392165,621.5846017083948,641.9388052511101,618.6317632025076,639.4987180553155,648.5102661484276,704.2709597542753,608.0026270758632,590.5468715614609,724.5096874620849,597.8397906541428,652.9835885702502,664.7055806801184,671.3065353514518,612.3206429994569,654.1760855223596,650.2961301141088,652.1136578146699,626.06111048223,609.821953594846,664.1743382799715,604.7850224871733,630.1473885849705,664.8575494778057,679.856413932912,672.3252119552882,677.4204107854194,604.9336746818669,644.2567474505412,617.8402060779433,634.7428790343031,612.3277228774157,644.0024596374485,627.5565011201002,613.6215686805363,623.879519774655,666.4738571892773,589.7379429925481,629.4260018882372,646.357618009924,632.8885161170612,601.2593947949825,589.9163469520902,678.5944290968263,645.7391489836996
2023-04-01 07:00:00,598.936894903634,572.154663225083,641.6997300753568,568.4237831866183,656.2393210332475,606.0273704545245,649.9411157900302,607.6111632289584,553.7832812514407,544.2379963230954,576.5888359898925,635.9837703255673,546.3937026877751,590.9506952387436,610.0428523564285,575.37066088426,615.6386503086792,561.7034799539248,606.3829150738472,541.3436002556382,561.8113207687069,639.3124899298905,604.7067736818127,618.8748546536781,605.5978451733287,588.3889386170111,569.3344708542337,572.531651043085,569.53644742997,551.672366556841,592.7946939870669,571.1402368315971,545.0169619141558,599.0976939325147,593.0321833574394,533.7359154671296,598.4757227620122,602.0614028781947,570.0629445138601,612.1128188220125,556.3260832214833,513.5117799300417,621.3795415785257,545.5520605636736,557.0293083511464,569.62248522376,627.8640905910221,615.3101448999879,595.6835009424142,611.1397359965722,603.2747748440648,615.6048219389264,524.1060347685873,629.2573881155538,579.5876851917225,604.0856763189706,652.1897369114947,534.7924950541726,610.6218336730681,582.9890129183304,588.1051235752936,525.9911931877728,635.9451423968173,575.4280490777239,661.7084842280316,609.7208467064019,607.5400869807592,563.2197158722518,601.6840513420844,571.8990888521777,655.4409866715034,609.9924691747775,607.8814633432297,600.4071584736287,653.7300412298363,570.1940330288603,613.2701831275833,544.8959505667586,575.6568369027983,618.279117106794,579.311234445548,627.1301167956224,552.8727864750168,614.2247534396757,546.8692251885062,583.5158644920771,577.0545996437361,532.7421513450836,612.0013694519629,656.4955466930885,594.1041606369627,635.883809876779,600.2781818930133,571.2591150929737,629.5252641794257,552.7555792418922,583.3698978002928,591.1385489624037,601.1189040074524,569.6512895833548
2023-04-01 08:00:00,629.9846922208329,724.5869965420363,636.0232671024731,667.2988936256619,614.7379519437955,601.3449726868971,610.8918828668948,642.8849696687744,634.8097003929099,695.9054697016404,665.5891888568402,640.3647775215151,704.6272090707562,756.6292972664714,659.4468948050162,622.151937942419,677.331887502133,657.5600984788013,614.5875703129202,625.8904641103491,687.0084240971438,637.2301401682729,742.7684004043814,637.824823649634,593.5920738873841,595.7586520070588,641.5288599563095,590.1720832247114,698.548850050733,579.2167886792079,671.4187412167317,612.9178755845732,575.5649670188886,588.6310457171616,651.4892675897479,583.6070212732554,639.2512022839553,582.6534124513611,660.1539083115198,681.7767989763473,593.8503054786833,623.8574858287211,615.8495295167771,698.3285320939654,619.5489715256376,493.4918427261464,686.3159957565464,665.2903596462022,692.9503379494463,666.2679517906382,587.4313014153875,655.275234697797,633.0609219910006,570.1964089822175,537.296127035578,685.7053619217722,644.5381166153927,651.3868718597714,694.6577363377575,627.7649676851778,559.0880309299034,660.2614879577787,597.3956266931634,685.0479937044963,662.6883380405785,616.741499267127,558.9864755851628,540.9913668130538,650.6531094084246,688.8672467861421,687.761515231944,528.5815707006607,587.2951173844522,633.886794585144,623.2068711438146,707.8983382107111,650.2850352122924,679.799822302549,700.0179046780486,629.2084182942235,651.2034282378285,628.6574957861011,711.3377219869913,601.74572332161,603.5882356579291,690.6579223770095,615.4563639128693,564.4537671254893,662.2330191938368,636.9992521821671,562.292672927825,612.2554848707807,683.9659513866918,716.43065166242,613.3239174385789,601.6264649654206,661.7218922172298,549.5189407351988,616.9656586748149,665.310245295515
2023-04-01 09:00:00,649.2532974827651,699.8005261425643,609.9964155173976,621.5598576507803,641.0473885830114,654.6150638157368,658.3229255438387,620.6937261862505,658.584540324799,647.2873887347408,662.3060026604647,644.235620983311,595.8144278572654,605.5756613910119,648.4160955775156,618.1264553409623,553.2816717836145,654.4233825828496,639.2115202235794,688.0919583051907,579.1726056754059,635.9795943641519,604.1062924724826,637.4107739592647,650.0527861760601,632.5017673369043,622.6560895759864,687.7667150993741,655.5308378463942,636.1277792882278,641.4141788703452,668.3503259200628,640.1977684530232,640.7389109087483,634.6523875602602,649.6468694918962,538.1267283491009,645.875640967555,731.8352508861626,668.0726690026851,664.4935972113378,577.1244771912993,596.1050271290405,675.7984674824911,705.1795795802107,648.6317665454438,647.8499861387414,633.0048259698223,636.6288377098543,623.7736777697771,582.8219686776695,671.1742460924202,616.2200855318449,606.0982947858852,642.421914686189,647.5819202317061,652.338144170845,686.7249301088111,697.4301705066547,661.5788021614144,675.2853820531917,614.7596233735085,674.6146270821375,742.1650358909005,687.7679843294106,608.4564040279794,643.4474453535297,669.8921075427058,638.238614639764,613.5145949292064,636.1568053452348,675.9575321566185,653.0434472163772,678.9918891170246,682.1009842380424,636.7822644663406,633.2141741061058,566.6233553434164,609.1131698322924,663.757573527244,730.8406024332605,674.5026683934913,661.3235688000493,638.3765926900215,613.8755798556557,646.9042461894562,664.0909661540182,664.8572726630689,614.3488890562908,643.1037548613373,630.6195705239959,717.382115658671,614.5037887721518,593.0841995740828,640.2796302581489,594.0608574679092,600.6911001859313,620.0461884253328,650.7476843140851,620.7014116583933
