DateTime,co2_eq_kg_per_MWh
2023-04-01 00:00:00,311.4675285880426
2023-04-01 01:00:00,308.1438311856552
2023-04-01 02:00:00,310.1329293510213
2023-04-01 03:00:00,313.2388098256401
2023-04-01 04:00:00,335.4757364527114
2023-04-01 05:00:00,335.82898023811345
2023-04-01 06:00:00,331.17389126509863
2023-04-01 07:00:00,320.78505576893525
2023-04-01 08:00:00,332.5863925403366
2023-04-01 09:00:00,342.0659922421647
2023-04-01 10:00:00,349.7612434966119
2023-04-01 11:00:00,338.15930143440454
2023-04-01 12:00:00,339.95724120792624
2023-04-01 13:00:00,332.1186517712437
2023-04-01 14:00:00,342.9663506690607
2023-04-01 15:00:00,347.0894023140772
2023-04-01 16:00:00,356.5274852143576
2023-04-01 17:00:00,339.6613094631826
2023-04-01 18:00:00,319.48537429900523
2023-04-01 19:00:00,307.7255640845163
2023-04-01 20:00:00,302.2674459781275
2023-04-01 21:00:00,313.7072434653987
2023-04-01 22:00:00,313.37627503300786
2023-04-01 23:00:00,332.19555722362657
2023-04-02 00:00:00,325.59619046498847
2023-04-02 01:00:00,313.43498376508444
2023-04-02 02:00:00,313.46017544846967
2023-04-02 03:00:00,312.76614348473856
2023-04-02 04:00:00,306.39022998479976
2023-04-02 05:00:00,302.7684376988845
2023-04-02 06:00:00,304.9793576369739
2023-04-02 07:00:00,293.9162697175354
2023-04-02 08:00:00,294.6811196379676
2023-04-02 09:00:00,295.10899373894154
2023-04-02 10:00:00,295.83700643600173
2023-04-02 11:00:00,305.1513878759722
2023-04-02 12:00:00,308.11078128098774
2023-04-02 13:00:00,305.21754330927683
2023-04-02 14:00:00,310.53720468619565
2023-04-02 15:00:00,307.3712800635396
2023-04-02 16:00:00,301.3059329698473
2023-04-02 17:00:00,299.5429427732449
2023-04-02 18:00:00,302.0691513234881
2023-04-02 19:00:00,304.0788336534269
2023-04-02 20:00:00,306.6070976251301
2023-04-02 21:00:00,311.4307396794208
2023-04-02 22:00:00,310.7084579966532
2023-04-02 23:00:00,322.3364587005202
2023-04-03 00:00:00,321.5727516416123
2023-04-03 01:00:00,326.1543825452295
2023-04-03 02:00:00,328.64210185030527
2023-04-03 03:00:00,323.0345920830235
2023-04-03 04:00:00,326.3040969039355
2023-04-03 05:00:00,334.7408006034026
2023-04-03 06:00:00,330.0427775897068
2023-04-03 07:00:00,327.0861400311317
2023-04-03 08:00:00,326.2129196094432
2023-04-03 09:00:00,326.6344703451752
2023-04-03 10:00:00,337.2678440416162
2023-04-03 11:00:00,333.5103957695008
2023-04-03 12:00:00,325.41808544168174
2023-04-03 13:00:00,317.5126203588481
2023-04-03 14:00:00,305.1892830203115
2023-04-03 15:00:00,300.063089632724
2023-04-03 16:00:00,302.90742540755195
2023-04-03 17:00:00,304.33863676454064
2023-04-03 18:00:00,299.35135700486103
2023-04-03 19:00:00,289.6311765983314
2023-04-03 20:00:00,297.0127295729244
2023-04-03 21:00:00,305.60980289026827
2023-04-03 22:00:00,310.56999307570334
2023-04-03 23:00:00,315.6441013834073
2023-04-04 00:00:00,319.2114846135877
2023-04-04 01:00:00,322.98999938452823
2023-04-04 02:00:00,316.8254564013409
2023-04-04 03:00:00,314.2281617319833
2023-04-04 04:00:00,322.66220029188986
2023-04-04 05:00:00,340.6283296908342
2023-04-04 06:00:00,340.48398498376696
2023-04-04 07:00:00,342.23515734231296
2023-04-04 08:00:00,343.2900883925647
2023-04-04 09:00:00,348.62610516611
2023-04-04 10:00:00,346.242701490579
2023-04-04 11:00:00,335.81446361466124
2023-04-04 12:00:00,326.3930436169029
2023-04-04 13:00:00,322.88377106261663
2023-04-04 14:00:00,317.1289047191533
2023-04-04 15:00:00,320.84431801004183
2023-04-04 16:00:00,317.2023847800812
2023-04-04 17:00:00,314.9094613963311
2023-04-04 18:00:00,325.5853660164792
2023-04-04 19:00:00,329.7439223869921
2023-04-04 20:00:00,333.3442601956082
2023-04-04 21:00:00,324.0856674560683
2023-04-04 22:00:00,334.8114786027959
2023-04-04 23:00:00,342.3323769334168
2023-04-05 00:00:00,344.346131976582
2023-04-05 01:00:00,343.6397758600572
2023-04-05 02:00:00,332.83426094315
2023-04-05 03:00:00,326.06326719164474
2023-04-05 04:00:00,316.6413756382714
2023-04-05 05:00:00,311.1304971266886
2023-04-05 06:00:00,319.5539916389494
2023-04-05 07:00:00,320.1799168554204
2023-04-05 08:00:00,314.2456775575156
2023-04-05 09:00:00,316.8805186382277
2023-04-05 10:00:00,315.9821085702449
2023-04-05 11:00:00,320.6248486481772
2023-04-05 12:00:00,322.85310653189305
2023-04-05 13:00:00,317.47772798575704
2023-04-05 14:00:00,316.69221630622326
2023-04-05 15:00:00,319.890175700974
2023-04-05 16:00:00,325.5461770306516
2023-04-05 17:00:00,335.6714061834817
2023-04-05 18:00:00,325.3797121772985
2023-04-05 19:00:00,335.6062370759788
2023-04-05 20:00:00,334.6794034149559
2023-04-05 21:00:00,332.93348399423314
2023-04-05 22:00:00,335.01740506151896
2023-04-05 23:00:00,338.9147646951051
2023-04-06 00:00:00,337.12954309437924
2023-04-06 01:00:00,342.2322290550449
2023-04-06 02:00:00,331.1440352464042
2023-04-06 03:00:00,332.1970803095973
2023-04-06 04:00:00,342.0130506375305
2023-04-06 05:00:00,347.1029898328767
2023-04-06 06:00:00,339.2394339172916
2023-04-06 07:00:00,346.5102196557512
2023-04-06 08:00:00,327.7833174106429
2023-04-06 09:00:00,332.3526823738539
2023-04-06 10:00:00,325.6534600161654
2023-04-06 11:00:00,335.26006331464026
2023-04-06 12:00:00,331.64159621729453
2023-04-06 13:00:00,325.3129292922929
2023-04-06 14:00:00,331.3103374865183
2023-04-06 15:00:00,329.9146547640234
2023-04-06 16:00:00,321.49300272776804
2023-04-06 17:00:00,321.9385678683867
2023-04-06 18:00:00,323.2967061239633
2023-04-06 19:00:00,332.5934851393493
2023-04-06 20:00:00,335.6978899588107
2023-04-06 21:00:00,340.2964262368768
2023-04-06 22:00:00,341.44486281374225
2023-04-06 23:00:00,334.3147689197135
2023-04-07 00:00:00,328.3353732047013
2023-04-07 01:00:00,329.78712491934823
2023-04-07 02:00:00,332.57305305966
2023-04-07 03:00:00,330.9233615878909
2023-04-07 04:00:00,311.862172430199
2023-04-07 05:00:00,294.5575643226373
2023-04-07 06:00:00,290.1231964128408
2023-04-07 07:00:00,296.32838886809776
2023-04-07 08:00:00,307.3085823100845
2023-04-07 09:00:00,317.8306468488301
2023-04-07 10:00:00,330.78578639714635
2023-04-07 11:00:00,336.26239870111664
2023-04-07 12:00:00,326.1729890387891
2023-04-07 13:00:00,328.72550669824795
2023-04-07 14:00:00,315.32936890424173
2023-04-07 15:00:00,315.3095558578706
2023-04-07 16:00:00,318.0181053468832
2023-04-07 17:00:00,315.85478758043354
2023-04-07 18:00:00,320.05475252258674
2023-04-07 19:00:00,322.5072397996199
2023-04-07 20:00:00,318.98015911148786
2023-04-07 21:00:00,322.4566388946439
2023-04-07 22:00:00,326.0677553025581
2023-04-07 23:00:00,338.41651645904886
2023-04-08 00:00:00,326.4412452355285
2023-04-08 01:00:00,319.00120662748964
2023-04-08 02:00:00,315.8104317657128
2023-04-08 03:00:00,306.2508830246664
2023-04-08 04:00:00,303.7302718845987
2023-04-08 05:00:00,321.55331055672144
2023-04-08 06:00:00,320.78750224822704
2023-04-08 07:00:00,311.1534107893631
2023-04-08 08:00:00,311.24862251667975
2023-04-08 09:00:00,319.66057815347864
2023-04-08 10:00:00,318.515195614013
2023-04-08 11:00:00,316.3787256899838
2023-04-08 12:00:00,327.2279732284163
2023-04-08 13:00:00,320.7273728144961
2023-04-08 14:00:00,321.99488835410045
2023-04-08 15:00:00,325.3049681962682
2023-04-08 16:00:00,322.03198800874816
2023-04-08 17:00:00,326.3962793772803
