month,hour,USD_per_MWh
5.0,7.0,28.65517639886554
5.0,8.0,25.45101891825696
5.0,9.0,21.843750535532063
5.0,10.0,21.61254319124165
5.0,11.0,21.157488684514085
5.0,12.0,20.954279926588104
5.0,13.0,21.750607368960747
5.0,14.0,21.379085404674036
5.0,15.0,22.0140450960108
5.0,16.0,25.498731388140175
5.0,17.0,29.882833514459147
5.0,18.0,32.858477748031916
5.0,19.0,34.58736607734514
5.0,20.0,35.20985580618655
5.0,21.0,32.296534976598664
5.0,22.0,26.286600906802455
5.0,23.0,22.4703297423743
6.0,0.0,29.096623277312123
6.0,1.0,28.22008712769665
6.0,2.0,26.84824049789194
6.0,3.0,25.688615086847694
6.0,4.0,26.0564055160843
6.0,5.0,27.178739662741854
6.0,6.0,28.59372062810524
6.0,7.0,31.389032718432173
6.0,8.0,33.359167519458374
6.0,9.0,32.306418240627536
6.0,10.0,31.67084831966431
6.0,11.0,32.03422939610677
6.0,12.0,32.85502730041723
6.0,13.0,34.42251795024201
6.0,14.0,34.39827171226236
6.0,15.0,33.60548889697086
6.0,16.0,37.979831363690955
6.0,17.0,43.73014741026576
6.0,18.0,44.12010095556549
6.0,19.0,42.646946796020494
6.0,20.0,39.733035165868614
6.0,21.0,36.630877492473466
6.0,22.0,32.25460677786772
6.0,23.0,30.90156605895786
7.0,0.0,33.08746517141258
7.0,1.0,31.270619322873653
7.0,2.0,29.511795636770465
7.0,3.0,27.55164646652993
7.0,4.0,27.615574172238357
7.0,5.0,28.311766601848642
7.0,6.0,28.87093604325937
7.0,7.0,29.120608934231903
7.0,8.0,32.88971258091154
7.0,9.0,33.49395301137423
7.0,10.0,34.93234809941131
7.0,11.0,37.70761700540743
7.0,12.0,41.63167523507632
7.0,13.0,45.18270557523773
7.0,14.0,49.047249140939236
7.0,15.0,56.33391731706668
7.0,16.0,61.691513545190595
7.0,17.0,70.98789803148559
7.0,18.0,69.81908153751898
7.0,19.0,62.23719932873391
7.0,20.0,55.32375669268266
7.0,21.0,44.68753442902426
7.0,22.0,37.76522149116966
7.0,23.0,36.24120827894834
8.0,0.0,25.629363895474278
8.0,1.0,24.179692070003462
8.0,2.0,22.849302629125493
8.0,3.0,21.70876375163155
8.0,4.0,21.580412881915777
8.0,5.0,23.491522601955197
8.0,6.0,23.790820169947523
8.0,7.0,23.474537172691186
8.0,8.0,24.583521914358464
8.0,9.0,24.39589649360152
8.0,10.0,24.363964289014593
8.0,11.0,24.9103500726165
8.0,12.0,25.81020776128552
8.0,13.0,27.046170706903325
8.0,14.0,27.692463346668337
8.0,15.0,26.43657988725225
8.0,16.0,29.87835808629409
8.0,17.0,35.25604592312405
8.0,18.0,35.93774779574332
8.0,19.0,35.627888974720975
8.0,20.0,32.214728963000454
8.0,21.0,28.067553608055196
8.0,22.0,26.667275512106762
8.0,23.0,25.876371966649792
9.0,0.0,23.95274162103235
9.0,1.0,22.503908361039887
9.0,2.0,20.451614234058773
9.0,3.0,19.632803644769442
9.0,4.0,19.982389230029103
9.0,5.0,22.207868542544997
9.0,6.0,26.308710247749637
9.0,7.0,27.353727627275003
9.0,8.0,27.696564360118767
9.0,9.0,27.468653196238105
9.0,10.0,26.61529274697791
9.0,11.0,26.788044360625868
9.0,12.0,27.55632909332075
9.0,13.0,31.90008374922635
9.0,14.0,33.14539293275637
9.0,15.0,36.808982980707995
9.0,16.0,41.294170534839665
9.0,17.0,47.88264441688041
9.0,18.0,47.08076002590477
9.0,19.0,44.31492864476586
9.0,20.0,39.56034102257993
9.0,21.0,29.919760457185234
9.0,22.0,26.026882485295612
9.0,23.0,24.532292342127
10.0,0.0,20.847940849392682
10.0,1.0,19.58331761713504
10.0,2.0,18.08601150655889
10.0,3.0,17.58180120768892
10.0,4.0,18.191754183595325
10.0,5.0,20.846177197100236
10.0,6.0,27.098121445334165
10.0,7.0,32.87605236629881
10.0,8.0,28.763844439728356
10.0,9.0,24.72906886672326
10.0,10.0,24.253794301782683
10.0,11.0,23.55073933573854
10.0,12.0,23.67123169567063
10.0,13.0,24.37822394949066
10.0,14.0,24.68427419354839
10.0,15.0,25.620761619269945
10.0,16.0,29.87139006791172
10.0,17.0,39.56509815365025
10.0,18.0,44.27477769524618
10.0,19.0,37.00009311332767
10.0,20.0,30.821886672325977
10.0,21.0,26.595431080220717
10.0,22.0,23.667415375636672
10.0,23.0,21.36608075127334
11.0,0.0,33.14511293859649
11.0,1.0,30.974521688036894
11.0,2.0,30.733601715472346
11.0,3.0,30.43532154605263
11.0,4.0,31.438813596491233
11.0,5.0,35.39810498903509
11.0,6.0,45.21505674342105
11.0,7.0,50.51665437806837
11.0,8.0,41.95084649122806
11.0,9.0,35.899135142543855
11.0,10.0,35.00876233552631
11.0,11.0,33.693063322368424
11.0,12.0,33.32771436403508
11.0,13.0,34.424257327313924
11.0,14.0,35.69631856454408
11.0,15.0,39.89998806764854
11.0,16.0,48.38184731359649
11.0,17.0,62.796562500000014
11.0,18.0,53.41882182017543
11.0,19.0,45.74155249610864
11.0,20.0,42.907222020380544
11.0,21.0,39.92603744344797
11.0,22.0,36.194289078183644
11.0,23.0,35.2536819243512
12.0,0.0,32.982584124598425
12.0,1.0,30.639031807572213
12.0,2.0,29.16554435483871
12.0,3.0,29.374580857385396
12.0,4.0,30.970835897707975
12.0,5.0,33.30653623726655
12.0,6.0,39.79680586174955
12.0,7.0,47.84860027553939
12.0,8.0,41.6156761990662
12.0,9.0,35.16709154821887
12.0,10.0,35.06479546901528
12.0,11.0,34.739472888370116
12.0,12.0,34.33504668930391
12.0,13.0,34.91714770797962
12.0,14.0,35.56668001910016
12.0,15.0,38.80203841256367
12.0,16.0,45.6300992147708
12.0,17.0,58.40170203735144
12.0,18.0,46.878857969015286
12.0,19.0,40.8825578310696
12.0,20.0,40.87942168930391
12.0,21.0,39.640392879881155
12.0,22.0,35.081730952886254
12.0,23.0,33.40046477079797
