month,hour,USD_per_MWh
4.0,1.0,62.236756223385555
4.0,2.0,60.435751258254236
4.0,3.0,59.776166907273065
4.0,4.0,63.3071345784236
4.0,5.0,73.76907696516675
4.0,6.0,89.690078658418
4.0,7.0,65.25682565632769
4.0,8.0,36.76902848388762
4.0,9.0,25.090043998894668
4.0,10.0,16.892087497836098
4.0,11.0,12.400845257174959
4.0,12.0,10.162129316159712
4.0,13.0,10.445388033548857
4.0,14.0,11.15689263608679
4.0,15.0,14.7824092758579
4.0,16.0,22.521070252530198
4.0,17.0,46.72315413704461
4.0,18.0,85.55517414514637
4.0,19.0,112.23243151012956
4.0,20.0,105.46713858386039
4.0,21.0,88.39956971218892
4.0,22.0,76.73229330305217
4.0,23.0,69.05563490667811
5.0,0.0,21.53758327364269
5.0,1.0,19.340465893147265
5.0,2.0,18.15297907545165
5.0,3.0,17.65663914172541
5.0,4.0,19.857865445350516
5.0,5.0,27.076233974667087
5.0,6.0,29.27613394822606
5.0,7.0,15.278491090501168
5.0,8.0,6.594878356311621
5.0,9.0,3.8202928564215926
5.0,10.0,0.15291895912653466
5.0,11.0,-0.6083352994829484
5.0,12.0,-1.6200788520030425
5.0,13.0,-0.9511121503018283
5.0,14.0,-0.1212873863847044
5.0,15.0,3.049561745594198
5.0,16.0,7.418842509976028
5.0,17.0,18.801968084190282
5.0,18.0,35.191790333882146
5.0,19.0,53.40170278588604
5.0,20.0,53.50295609588908
5.0,21.0,41.04351330181289
5.0,22.0,31.711952918842414
5.0,23.0,26.2600978339384
6.0,0.0,32.70891679240625
6.0,1.0,31.16591044682102
6.0,2.0,30.174296115547527
6.0,3.0,29.79510842566472
6.0,4.0,31.376763252785533
6.0,5.0,35.595384338800386
6.0,6.0,33.13244892420378
6.0,7.0,21.273625825981057
6.0,8.0,15.552474275712859
6.0,9.0,13.2373542637205
6.0,10.0,12.32535208652106
6.0,11.0,11.626859509594969
6.0,12.0,11.707483547593142
6.0,13.0,12.246074008485452
6.0,14.0,13.226327494980122
6.0,15.0,15.689235608195949
6.0,16.0,18.68980701101753
6.0,17.0,27.224152053184334
6.0,18.0,40.22547627558028
6.0,19.0,53.08204377311317
6.0,20.0,55.461325008704144
6.0,21.0,47.399163138046696
6.0,22.0,39.049716385642064
6.0,23.0,35.571364957769084
7.0,0.0,53.85094180855656
7.0,1.0,50.559909678579245
7.0,2.0,48.270671700166154
7.0,3.0,47.39581413287776
7.0,4.0,48.111547104133884
7.0,5.0,50.0360483774536
7.0,6.0,52.555479421962225
7.0,7.0,42.87964870615352
7.0,8.0,38.901135732335405
7.0,9.0,38.99700380961989
7.0,10.0,40.06349383891902
7.0,11.0,42.28976151999923
7.0,12.0,45.64583677087132
7.0,13.0,50.8372050265963
7.0,14.0,57.05907682394606
7.0,15.0,62.403091960032455
7.0,16.0,67.20795806398546
7.0,17.0,76.36555986827501
7.0,18.0,102.54624254408225
7.0,19.0,153.1041492304009
7.0,20.0,118.37585292240847
7.0,21.0,86.87279079777984
7.0,22.0,69.60979108769638
7.0,23.0,62.101653783853344
8.0,0.0,56.14801353933115
8.0,1.0,53.84096233170508
8.0,2.0,51.833899764925924
8.0,3.0,50.472432432860174
8.0,4.0,50.85835002637062
8.0,5.0,55.17299013597482
8.0,6.0,60.775640316243546
8.0,7.0,50.15179580975185
8.0,8.0,42.58845744225143
8.0,9.0,40.82927763030961
8.0,10.0,41.264979957634715
8.0,11.0,43.57430206380255
8.0,12.0,47.254082689773966
8.0,13.0,53.28081244715184
8.0,14.0,60.838113534866224
8.0,15.0,69.9215158424613
8.0,16.0,79.99219773299349
8.0,17.0,110.1585947226354
8.0,18.0,160.41534919369272
8.0,19.0,190.24581650658968
8.0,20.0,122.66869592373114
8.0,21.0,90.5323169086272
8.0,22.0,68.18694570259315
8.0,23.0,61.42623084009068
9.0,0.0,41.91148543546684
9.0,1.0,40.787823064143595
9.0,2.0,39.64656580838676
9.0,3.0,39.04243762132944
9.0,4.0,39.688978008198085
9.0,5.0,43.02754630592506
9.0,6.0,47.2515423761541
9.0,7.0,39.54854031693631
9.0,8.0,28.38551083264489
9.0,9.0,24.777208529197328
9.0,10.0,23.499229961628778
9.0,11.0,23.36405710449599
9.0,12.0,23.99060511468721
9.0,13.0,25.237094352887063
9.0,14.0,28.11901300220142
9.0,15.0,32.765486505279384
9.0,16.0,36.2856833231278
9.0,17.0,50.78197677735833
9.0,18.0,65.23829234633502
9.0,19.0,67.20477278658224
9.0,20.0,56.69198575077459
9.0,21.0,52.27503475718388
9.0,22.0,47.76470221561131
9.0,23.0,43.89733340684067
10.0,0.0,59.099031660052944
10.0,1.0,56.47149172709774
10.0,2.0,54.80941694093619
10.0,3.0,54.18487223402626
10.0,4.0,54.89160425058514
10.0,5.0,59.8662835678258
10.0,6.0,69.1743628268333
10.0,7.0,64.40620900260873
10.0,8.0,46.91514336834542
10.0,9.0,38.466161668159366
10.0,10.0,35.14676271326304
10.0,11.0,33.586799288965395
10.0,12.0,34.147512088490394
10.0,13.0,36.22778703636751
10.0,14.0,40.002773754094065
10.0,15.0,46.31145491419807
10.0,16.0,59.23395379754372
10.0,17.0,91.03492405643955
10.0,18.0,113.09173415071601
10.0,19.0,91.88020699721075
10.0,20.0,82.16962944268685
10.0,21.0,78.36225364196923
10.0,22.0,69.47216044489791
10.0,23.0,64.04592873422608
11.0,0.0,61.5351366923215
11.0,1.0,59.176949320920876
11.0,2.0,58.05153973954227
11.0,3.0,57.31994952629502
11.0,4.0,59.736177166925444
11.0,5.0,65.68121641531552
11.0,6.0,70.34440197986503
11.0,7.0,61.921272986144594
11.0,8.0,45.311272358180865
11.0,9.0,36.30822175774673
11.0,10.0,33.53322076592255
11.0,11.0,31.802760307897707
11.0,12.0,31.36770940467206
11.0,13.0,31.99956613123714
11.0,14.0,37.60195902189075
11.0,15.0,57.231686414773556
11.0,16.0,74.86993671720846
11.0,17.0,82.0361024288932
11.0,18.0,76.5037832893673
11.0,19.0,75.04080230548674
11.0,20.0,74.70526052544103
11.0,21.0,73.76785488360088
11.0,22.0,68.21191527620735
11.0,23.0,63.91276041533684
12.0,0.0,49.92725138488714
12.0,1.0,48.14267992507046
12.0,2.0,47.56334694952675
12.0,3.0,47.09486719676519
12.0,4.0,48.374465271151465
12.0,5.0,53.42533312804189
12.0,6.0,58.82419291234525
12.0,7.0,54.54733708824697
12.0,8.0,44.208800866845344
12.0,9.0,37.152935478834856
12.0,10.0,35.55770647426715
12.0,11.0,33.906341001147005
12.0,12.0,32.87735753080336
12.0,13.0,33.478915920666196
12.0,14.0,36.189182298450746
12.0,15.0,50.97561246336152
12.0,16.0,62.10249779722877
12.0,17.0,63.461074729481844
12.0,18.0,61.33096786633335
12.0,19.0,60.82749884333581
12.0,20.0,60.355971857658524
12.0,21.0,59.81869651530024
12.0,22.0,57.040103334045085
12.0,23.0,54.15145154890973
