Month,Hour,Cost
1,0,40.199327956989265
1,1,40.199327956989265
1,2,40.199327956989265
1,3,40.199327956989265
1,4,40.199327956989265
1,5,40.199327956989265
1,6,40.199327956989265
1,7,40.199327956989265
1,8,40.199327956989265
1,9,40.199327956989265
1,10,40.199327956989265
1,11,40.199327956989265
1,12,40.199327956989265
1,13,40.199327956989265
1,14,40.199327956989265
1,15,40.199327956989265
1,16,40.199327956989265
1,17,40.199327956989265
1,18,40.199327956989265
1,19,40.199327956989265
1,20,40.199327956989265
1,21,40.199327956989265
1,22,40.199327956989265
1,23,40.199327956989265
2,0,40.20461309523807
2,1,40.20461309523807
2,2,40.20461309523807
2,3,40.20461309523807
2,4,40.20461309523807
2,5,40.20461309523807
2,6,40.20461309523807
2,7,40.20461309523807
2,8,40.20461309523807
2,9,40.20461309523807
2,10,40.20461309523807
2,11,40.20461309523807
2,12,40.20461309523807
2,13,40.20461309523807
2,14,40.20461309523807
2,15,40.20461309523807
2,16,40.20461309523807
2,17,40.20461309523807
2,18,40.20461309523807
2,19,40.20461309523807
2,20,40.20461309523807
2,21,40.20461309523807
2,22,40.20461309523807
2,23,40.20461309523807
3,0,40.19932795698928
3,1,40.19932795698928
3,2,40.19932795698928
3,3,40.19932795698928
3,4,40.19932795698928
3,5,40.19932795698928
3,6,40.19932795698928
3,7,40.19932795698928
3,8,40.19932795698928
3,9,40.19932795698928
3,10,40.19932795698928
3,11,40.19932795698928
3,12,40.19932795698928
3,13,40.19932795698928
3,14,40.19932795698928
3,15,40.19932795698928
3,16,40.19932795698928
3,17,40.19932795698928
3,18,40.19932795698928
3,19,40.19932795698928
3,20,40.19932795698928
3,21,40.19932795698928
3,22,40.19932795698928
3,23,40.19932795698928
4,0,40.20097222222224
4,1,40.20097222222224
4,2,40.20097222222224
4,3,40.20097222222224
4,4,40.20097222222224
4,5,40.20097222222224
4,6,40.20097222222224
4,7,40.20097222222224
4,8,40.20097222222224
4,9,40.20097222222224
4,10,40.20097222222224
4,11,40.20097222222224
4,12,40.20097222222224
4,13,40.20097222222224
4,14,40.20097222222224
4,15,40.20097222222224
4,16,40.20097222222224
4,17,40.20097222222224
4,18,40.20097222222224
4,19,40.20097222222224
4,20,40.20097222222224
4,21,40.20097222222224
4,22,40.20097222222224
4,23,40.20097222222224
5,0,40.199327956989215
5,1,40.199327956989215
5,2,40.199327956989215
5,3,40.199327956989215
5,4,40.199327956989215
5,5,40.199327956989215
5,6,40.199327956989215
5,7,40.199327956989215
5,8,40.199327956989215
5,9,40.199327956989215
5,10,40.199327956989215
5,11,40.199327956989215
5,12,40.199327956989215
5,13,40.199327956989215
5,14,40.199327956989215
5,15,40.199327956989215
5,16,40.199327956989215
5,17,40.199327956989215
5,18,40.199327956989215
5,19,40.199327956989215
5,20,40.199327956989215
5,21,40.199327956989215
5,22,40.199327956989215
5,23,40.199327956989215
6,0,40.20097222222223
6,1,40.20097222222223
6,2,40.20097222222223
6,3,40.20097222222223
6,4,40.20097222222223
6,5,40.20097222222223
6,6,40.20097222222223
6,7,40.20097222222223
6,8,40.20097222222223
6,9,40.20097222222223
6,10,40.20097222222223
6,11,40.20097222222223
6,12,40.20097222222223
6,13,40.20097222222223
6,14,40.20097222222223
6,15,40.20097222222223
6,16,40.20097222222223
6,17,40.20097222222223
6,18,40.20097222222223
6,19,40.20097222222223
6,20,40.20097222222223
6,21,40.20097222222223
6,22,40.20097222222223
6,23,40.20097222222223
7,0,40.19932795698926
7,1,40.19932795698926
7,2,40.19932795698926
7,3,40.19932795698926
7,4,40.19932795698926
7,5,40.19932795698926
7,6,40.19932795698926
7,7,40.19932795698926
7,8,40.19932795698926
7,9,40.19932795698926
7,10,40.19932795698926
7,11,40.19932795698926
7,12,40.19932795698926
7,13,40.19932795698926
7,14,40.19932795698926
7,15,40.19932795698926
7,16,40.19932795698926
7,17,40.19932795698926
7,18,40.19932795698926
7,19,40.19932795698926
7,20,40.19932795698926
7,21,40.19932795698926
7,22,40.19932795698926
7,23,40.19932795698926
8,0,40.19932795698925
8,1,40.19932795698925
8,2,40.19932795698925
8,3,40.19932795698925
8,4,40.19932795698925
8,5,40.19932795698925
8,6,40.19932795698925
8,7,40.19932795698925
8,8,40.19932795698925
8,9,40.19932795698925
8,10,40.19932795698925
8,11,40.19932795698925
8,12,40.19932795698925
8,13,40.19932795698925
8,14,40.19932795698925
8,15,40.19932795698925
8,16,40.19932795698925
8,17,40.19932795698925
8,18,40.19932795698925
8,19,40.19932795698925
