tariff_ids,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
539f6ba0ec4f024411ec9f97,-0.455350185,-0.556751943,-0.4312112,-0.523469064,-0.157376644,-0.143194453,-0.134245647,-0.103184397,-0.093155561,-0.110290285,-0.393856357,-0.325034025
59b1a3525457a3a43d17eed7,0.292092638,0.385776902,0.277030304,0.133502802,0.120245624,0.173953576,0.129522053,0.149843839,0.233823416,0.20920592,0.090214381,-0.08882434
59b1a6f15457a3862817eed8,0.292162263,0.385224939,0.277861782,0.117112327,0.109673687,0.16077805,0.117076152,0.135215376,0.217709913,0.191385541,0.090214381,-0.08882434
59b1a8145457a3616617eeda,0.292092638,0.385776902,0.277030304,0.133502802,0.120245624,0.173953576,0.129522053,0.149843839,0.233823416,0.20920592,0.090214381,-0.08882434
59b1a8765457a3f04217eedc,0.292162263,0.385224939,0.277861782,0.117112327,0.109673687,0.16077805,0.117076152,0.135215376,0.217709913,0.191385541,0.090214381,-0.08882434
59d4fccc5457a34f6677eac5,0.280767421,0.356883597,0.281975752,0.127553149,0.016069872,0.091124714,-0.041381317,-0.094662453,0.042904858,0.068192655,0.087947855,-0.089176992
59d4fe765457a34f6677eac6,0.282060535,0.360850895,0.280705503,0.1288862,0.016872916,0.091121487,-0.040376311,-0.093478979,0.042900522,0.069509325,0.088080674,-0.089176825
59d52ac15457a3d65177eac7,0.282060535,0.360850895,0.280705503,0.1288862,0.016872916,0.091121487,-0.040376311,-0.093478979,0.042900522,0.069509325,0.088080674,-0.089176825
5a382c2e5457a36f67d2dd80,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.107431509,-0.045736211,-0.00674264,0.054475149,0.054996573,0.062213482,0.075505357,0.188947075
5a382cba5457a3944ed2dd7e,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.107176733,-0.045701328,-0.00661659,0.054615703,0.055237937,0.062604891,0.075505357,0.188947075
5a382d3c5457a31d47d2dd80,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.107490943,-0.045742605,-0.006772143,0.054444396,0.054947775,0.062121692,0.075505357,0.188947075
5a382db55457a3a149d2dd7e,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.106370618,-0.045591474,-0.006222154,0.055046051,0.05597328,0.063821822,0.075505357,0.188947075
5a6bad4b5457a38e75e4a646,0.181606759,0.134973105,0.11947711,0.045747945,-0.126012515,0.025753743,-0.019950607,0.011761163,0.092329079,0.101158432,0.226935169,0.250292064
5a6bae435457a3317ae4a644,0.103039049,0.0060933,0.095303497,-0.039253598,-0.107570542,-0.032114999,-0.004311126,0.045317406,0.040610172,0.037506412,0.129210342,0.239886545
5b33c9825457a3ee5b8367be,-0.537057348,-0.584908133,-0.541794857,-0.421158006,-0.258897833,-0.383569594,-0.526467006,-0.535429577,-0.558444092,-0.613984928,-0.561038655,-0.469507553
5b34ef085457a36a118367be,-0.537057348,-0.584908133,-0.552732699,-0.418455372,-0.228211814,-0.420723176,-0.303548482,-0.535429577,-0.425522239,-0.613984928,-0.260962269,-0.209137627
5b4e5a895457a34913c6d675,-0.345836246,-0.439800001,-0.291882473,-0.367313133,-0.239461639,-0.088868176,-0.048568282,0.008404609,-0.001391043,-0.410255292,-0.293103312,-0.205785368
5b5946fb5457a39e3b26b8f8,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.125800342,-0.083500365,-0.043707467,0.013492545,0.009586413,-0.010699111,0.075505357,0.188947075
5bc7b9175457a3ee6b3b43ee,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.1420347,-0.080617057,-0.039167272,0.018753294,0.012056842,-0.010699111,0.075505357,0.188947075
5bc7c2105457a32d493b43ee,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.125800342,-0.075566423,-0.033751243,0.024635101,0.020024669,-0.010699111,0.075505357,0.188947075
5bc7c3045457a3ee6b3b43f0,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.125800342,-0.074978252,-0.034416219,0.02438859,0.020321529,-0.010699111,0.075505357,0.188947075
5bc7c4515457a333213b43ec,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.125800342,-0.075566423,-0.033751243,0.024635101,0.020024669,-0.010699111,0.075505357,0.188947075
5cb63ab85457a3c4469b6ec3,-0.082870751,-0.191995036,-0.03377375,-0.174942322,-0.222186026,-0.241551383,-0.254631748,-0.241039869,-0.227871106,-0.150340437,-0.058414043,0.062328635
5e17bdf55457a3d50873e3b2,-0.438870956,-0.492699854,-0.53833431,-0.585565447,-0.31241757,-0.463806306,-0.51186848,-0.60987293,-0.551712141,-0.557935436,-0.348186793,-0.309005696
60b7880b5457a39e1e7ef40f,-0.082870751,-0.191995036,-0.03377375,-0.174942322,-0.189515353,-0.12130548,-0.101525921,-0.063727119,-0.114209858,-0.150340437,-0.058414043,0.062328635
60ba7e835457a39d117ef40e,-0.074415157,-0.187784946,-0.051856073,-0.208003629,-0.207254694,-0.254012875,-0.248384713,-0.23240477,-0.207471928,-0.161104737,-0.03327954,0.08374548
60ba80fc5457a39d117ef40f,-0.074367764,-0.187729412,-0.051795904,-0.20792524,-0.207217684,-0.254130854,-0.248502291,-0.232584428,-0.207567497,-0.161037813,-0.03324766,0.083776124
60ba81e75457a3194f7ef412,-0.074371182,-0.187733418,-0.051800244,-0.207930895,-0.207220354,-0.253961387,-0.248333403,-0.232326492,-0.207430219,-0.16104264,-0.03324996,0.083773914
62699f95c1c80927de43bc95,-0.287498199,-0.321098411,-0.176884959,-0.193814754,-0.058022123,-0.397007469,-0.423038991,-0.460590555,-0.454889809,-0.267278091,-0.263668306,-0.216101264
6269a52090f36632ec652066,-0.287498199,-0.321098411,-0.176884959,-0.193814754,-0.058022123,-0.397007469,-0.423038991,-0.460590555,-0.454889809,-0.267278091,-0.263668306,-0.216101264
62cd838cca4eb8569504bf2b,-0.444567827,-0.523068444,-0.444002213,-0.501032756,-0.267900776,-0.328909016,-0.357821237,-0.412760701,-0.411728316,-0.552142554,-0.380627512,-0.336987906
62cd8656439ea03e2b61a169,-0.457734367,-0.523603226,-0.459532207,-0.497375249,-0.252079414,-0.328909016,-0.357821237,-0.412760701,-0.411728316,-0.557777219,-0.397384661,-0.368535066
62cd88a489b8c8268e7804eb,-0.43077098,-0.516592908,-0.428454139,-0.497655732,-0.275264628,-0.328909016,-0.357821237,-0.412760701,-0.411728316,-0.542080647,-0.365088804,-0.312204909
62d0e40449c69b6d7b3a5d59,-0.438870956,-0.492699854,-0.540389689,-0.58839239,-0.319125885,-0.48472251,-0.532498606,-0.628739811,-0.566494177,-0.557935436,-0.348186793,-0.309005696
62d0e98b49c69b6d7b3a5d5a,-0.438870956,-0.492699854,-0.53140361,-0.577619529,-0.298039441,-0.469885381,-0.518083834,-0.615699589,-0.556223036,-0.557935436,-0.348186793,-0.309005696
62d0eb1cb33dc8546d289e08,-0.438870956,-0.492699854,-0.532842839,-0.579277652,-0.30060674,-0.473481385,-0.521613818,-0.618961219,-0.558818148,-0.557935436,-0.348186793,-0.309005696
62d5d32e3441ce520b77bf66,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.114804212,-0.04654842,-0.010757491,0.04932826,0.04617088,0.049088692,0.075505357,0.188947075
62d5d69599a12270ab062299,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.081761772,-0.040817811,0.003724241,0.06318815,0.071746214,0.090713887,0.075505357,0.188947075
62d5d7ef4939f52c862151fb,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.114804212,-0.04654842,-0.010757491,0.04932826,0.04617088,0.049088692,0.075505357,0.188947075
62d5ddd53e2243069b0a07ea,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.121215065,-0.046490894,-0.015265195,0.042582051,0.035760745,0.03269784,0.075505357,0.188947075
62d621c595657212347b7cd5,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.081761772,-0.040817811,0.003724241,0.06318815,0.071746214,0.090713887,0.075505357,0.188947075
62d623253ece044f6c104565,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.121100664,-0.046502488,-0.015168621,0.042743482,0.036006547,0.033069342,0.075505357,0.188947075
62d625bb4f0f83043769f1a5,0.047092813,-0.051901331,0.063831557,-0.072628257,-0.081761772,-0.040817811,0.003724241,0.06318815,0.071746214,0.090713887,0.075505357,0.188947075
62d9c79e3a615347a26f6658,-0.529941744,-0.576690135,-0.563539949,-0.594938549,-0.332898297,-0.359374872,-0.389254273,-0.458559479,-0.447141709,-0.638403852,-0.445489107,-0.406686242
62d9cb039991393a5663f7a9,-0.514774927,-0.563377605,-0.550840878,-0.58590501,-0.338123376,-0.380386878,-0.413025285,-0.493695989,-0.472246651,-0.626308876,-0.428357894,-0.389198533
62d9cd654f0f83043769f1b3,-0.51766381,-0.565946266,-0.553295141,-0.587708227,-0.337280511,-0.381457561,-0.414338652,-0.495654062,-0.47355961,-0.628676444,-0.431575688,-0.392470296
62d9d267299fe74c2030b737,-0.526912025,-0.574068,-0.561043119,-0.593227092,-0.334113844,-0.382563803,-0.415712763,-0.497705188,-0.474921762,-0.636059679,-0.442015961,-0.403126232
62d9d6b0946ab22d4f0f641a,-0.526912025,-0.574068,-0.561043119,-0.593227092,-0.334113844,-0.382563803,-0.415712763,-0.497705188,-0.474921762,-0.636059679,-0.442015961,-0.403126232
