location,month,pearson_cc
LZ_CPS,7,-0.30306306861302756
LZ_AEN,8,-0.424414044303361
HB_BUSAVG,8,-0.41895357453701565
HB_HOUSTON,8,-0.4188239896147415
HB_HUBAVG,8,-0.41812618830565934
HB_NORTH,8,-0.42212159306044916
HB_SOUTH,8,-0.4093582899590589
HB_WEST,8,-0.4215314877609145
LZ_LCRA,8,-0.4239511356467576
LZ_CPS,8,-0.42825461110498747
LZ_HOUSTON,8,-0.41848302179750807
LZ_NORTH,8,-0.4228870777496105
LZ_RAYBN,8,-0.4240497591527979
LZ_SOUTH,8,-0.3915098926251033
LZ_WEST,8,-0.4217278573957965
HB_PAN,8,-0.42154069588480314
HB_BUSAVG,9,-0.11902862249015778
HB_HOUSTON,9,-0.12071273937099584
HB_HUBAVG,9,-0.11908044687523685
HB_NORTH,9,-0.11850751128912099
HB_PAN,9,-0.11586208848294763
HB_SOUTH,9,-0.12057983927122716
HB_WEST,9,-0.11655626227667519
LZ_AEN,9,-0.1365823739241815
LZ_CPS,9,-0.12123824896825568
LZ_HOUSTON,9,-0.1210967445736611
LZ_LCRA,9,-0.12653834532034583
LZ_NORTH,9,-0.12016410488984167
LZ_RAYBN,9,-0.11981590793287634
LZ_SOUTH,9,-0.12937048339225868
LZ_WEST,9,-0.11735720494636352
HB_SOUTH,10,0.07590992501538661
HB_PAN,10,0.07564910033879588
HB_NORTH,10,0.07828684405294983
HB_WEST,10,0.12225314608611738
HB_HOUSTON,10,0.06843380472048949
HB_BUSAVG,10,0.08202105150254965
LZ_WEST,10,0.14646073819949496
HB_HUBAVG,10,0.08707017932831604
LZ_HOUSTON,10,0.06514821051244245
LZ_CPS,10,0.08462547292651533
LZ_SOUTH,10,0.05141778564287849
LZ_AEN,10,0.037885644942325915
LZ_NORTH,10,0.07597918978989275
LZ_LCRA,10,0.06451667304347278
LZ_RAYBN,10,0.07401957996512745
HB_WEST,11,-0.15094106524628004
HB_BUSAVG,11,-0.17104143459801238
HB_HOUSTON,11,-0.1737767913976499
HB_HUBAVG,11,-0.1678207060220364
HB_NORTH,11,-0.1745277387635623
HB_PAN,11,-0.1950345568665787
HB_SOUTH,11,-0.17117717023600476
LZ_AEN,11,-0.1748496854345001
LZ_HOUSTON,11,-0.17350558070712344
LZ_LCRA,11,-0.17341937382243422
LZ_NORTH,11,-0.17506505001370765
LZ_RAYBN,11,-0.1753045736039795
LZ_SOUTH,11,-0.17608339370622667
LZ_WEST,11,-0.12101410195939824
LZ_CPS,11,-0.1657549419953282
HB_BUSAVG,12,0.12030935095038994
HB_HOUSTON,12,0.10254059868371143
HB_HUBAVG,12,0.13545006034839854
HB_NORTH,12,0.09658851589952298
HB_PAN,12,0.08612558998842462
HB_SOUTH,12,0.12498028219597271
HB_WEST,12,0.1735454680670513
LZ_AEN,12,0.10939548786767678
LZ_CPS,12,0.1259367144569781
LZ_HOUSTON,12,0.10132117709972666
LZ_LCRA,12,0.12014965640292792
LZ_NORTH,12,0.09633410987012217
LZ_RAYBN,12,0.09436428510168288
LZ_SOUTH,12,0.1241038040996859
LZ_WEST,12,0.1994501300521298
