location,month,pearson_cc
CSWS.TNSK.GREENCOUNTRY,1,-0.1987413794767353
CSWS.TNSK.GREENCOUNTRY2,1,-0.1973670453904817
CSWS.TNSK.GREENCOUNTRY3,1,-0.19903546470358183
CSWS.TNSK.KIAPB1,1,-0.1820891218177335
CSWS.TNSK.KIAPB2,1,-0.18213120964805268
CSWS.VOLT.0003,1,-0.1751434068521784
CSWS.VOLT.0004,1,-0.17404229165981094
CSWS.VOLT.0025,1,-0.16069951469245056
CSWS.VOLT.0044,1,-0.06746321900592324
CSWS.VOLT.0050,1,-0.17326868696503286
CSWS.VOLT.0051,1,-0.17298240085892325
CSWS.VOLT.0053,1,-0.17371895932879394
CSWS.VOLT.0055,1,-0.1689210372307624
CSWS.VOLT.0056,1,-0.19144935652739395
CSWS.VOLT.0057,1,-0.18229194287745318
CSWS.VOLT.0058,1,-0.18036290507829086
CSWS.VOLT.0060,1,0.014246433804888048
CSWS.VOLT.0076,1,-0.206480421640948
CSWS.VOLT.0077,1,-0.20430345837479302
CSWS.VOLT.0078,1,-0.13196305067579805
CSWS.VOLT.0079,1,-0.19882647719222743
CSWS.VOLT.0080,1,-0.18048095021593366
CSWS.VOLT.0081,1,-0.2051908994009802
CSWS.VOLT.0082,1,-0.20584508933896165
CSWS.VOLT.0083,1,-0.14849767988931498
CSWS.VOLT.0084,1,-0.15951430973336328
CSWS.VOLT.0086,1,-0.20639435545720447
CSWS.VOLT.0089,1,-0.1796221226816386
CSWS.VOLT.0090,1,-0.1751434068521784
CSWS.VOLT.0091,1,-0.1746645262420189
CSWS.VOLT.0092,1,-0.1762699210791592
CSWS.VOLT.0114,1,-0.19278693309112616
CSWS.VOLT.0121,1,-0.17404229165981094
CSWS.VOLT.0122,1,-0.16539476442284032
CSWS.VOLT.0124,1,-0.1750931606990329
CSWS.VOLT.0135,1,-0.2065358274125914
CSWS.VOLT.0144,1,-0.12248389620304453
CSWS.VOLT.0145,1,-0.12034617322315581
CSWS.VOLT.0162,1,-0.1741141733468591
CSWS.VOLT.0164,1,-0.17977187858521276
CSWS.WTHW.WTHW,1,-0.1263982151177162
CSWSEASTMAN,1,-0.17116526029505696
CSWSLEEPINGBEAR,1,-0.14472754793912748
CSWSOUTHWESTERN1,1,-0.1277594722357444
CSWSOUTHWESTERN2,1,-0.1280218169678776
CSWSOUTHWESTERN3,1,-0.12725637260599296
CSWSOUTHWESTERN4,1,-0.12766609995667053
CSWSOUTHWESTERN5,1,-0.12766609995667053
CSWSWTURK,1,-0.18154962181163273
CSWS_ETEC_LOAD,1,-0.16688705191234973
CSWS_OMPA_PIRKEY,1,-0.17601538299260505
CSWTULSA2,1,-0.20696528883619825
CSWTULSA4,1,-0.2065665604354779
CSWWELEETKA4,1,-0.13467907105661617
CSWWELEETKA5,1,-0.13467907105661617
CSWWELSH1,1,-0.17748825099377558
CSWWELSH3,1,-0.17748825099377558
CSWWILKES1,1,-0.1784333179195064
CSWWILKES2,1,-0.1784333179195064
CSWWILKES3,1,-0.17751846235829075
DEMPSEY_RIDGE_WIND,1,-0.11255071046277397
DENL,1,-0.16992520511815715
DERS,1,-0.16992520511815715
DOE,1,-0.15040317106092677
DOGWOOD,1,-0.16851880762645768
DPC,1,-0.16992520511815715
DUK,1,-0.1547171335217101
EDDY,1,-0.13673932067708713
EDE.KINGSPOINT,1,-0.1722173078920895
EDE.NEOSHORDGE,1,-0.15028225127930356
EDE.NORTHFORK,1,-0.12347393554400204
EDE.SLCC,1,-0.16002388800725678
EDEP_SWMPEPHUB,1,-0.18115014327145634
EDE_EC_01,1,-0.1722173078920895
EDE_EC_02,1,-0.1722173078920895
EDE_EC_03,1,-0.1722173078920895
EDE_EC_04,1,-0.1722173078920895
EDE_EDE,1,-0.1557739590121135
EDE_ERW,1,-0.14240294854120014
EDE_MWW,1,-0.14771478508886038
EDE_OZD_5,1,0.04450736190056107
EDE_OZD_6,1,0.04450736190056107
EDE_OZD_7,1,0.04450736190056107
EDE_OZD_8,1,0.04450736190056107
EDE_PLUMPOINT,1,-0.14886716714814582
EDE_RIV_10,1,-0.14154908879791153
EDE_RIV_11,1,-0.14154908879791153
EDE_RIV_12,1,-0.14556402255442646
EDE_SL_01,1,-0.1602273895151108
EDE_SWMP,1,-0.15619730555894998
EEI,1,-0.1493650926309825
EES,1,-0.16992520511815715
ERCOTE,1,-0.17748825099377558
ERCOTN,1,-0.1335048777635181
FLAT_WATER,1,-0.1348729198462838
FMPP,1,-0.15527273055968807
FPC,1,-0.15527273055968807
FPL,1,-0.15527273055968807
FREM_50T,1,-0.14389005398887003
FREM_6,1,-0.14386080307948462
FREM_7,1,-0.14386080307948462
FREM_8,1,-0.14343727445707422
FREM_LOAD,1,-0.1437916135893539
FRONTIER,1,-0.12576203274448286
GATEWAY_LOAD,1,-0.1740319805865301
GATEWAY_PLANT,1,-0.1740319805865301
GOODWELL_WIND,1,-0.14279845624989676
GRDA.BRECK,1,-0.13529773392870165
GRDA.COFF10,1,-0.16790480709901082
GRDA.COFF8,1,-0.16790480709901082
GRDA.COFF9,1,-0.16790480709901082
GRDA.GREC2,1,-0.19214225422427805
GRDA.GREC2AUX,1,-0.19214225422427805
GRDA.GREC3,1,-0.19231961401700934
GRDA.GREC3AUX,1,-0.19231961401700934
GRDA.KAY,1,-0.1386556685841044
GRDA.SEC1,1,-0.09981595377701427
GRDA.SEC2,1,-0.09981595377701427
GRDA.SEC3,1,-0.09981595377701427
GRDA.VOLT.0130,1,-0.18211935540325438
GRDAHUB2,1,-0.17558776281379096
GRDAHUB3,1,-0.16999588655850692
GRDA_GRDA,1,-0.1891990016398132
GRDA_HUB,1,-0.18577956772369517
GRDA_HUBSA,1,-0.18759136214029026
GRDA_PUMP,1,-0.18182285672688428
GRE,1,-0.16992520511815715
GSEC_GL_CSWS,1,-0.05316803521274341
GSEC_SPS,1,-0.12843580574442412
GSPR2014HUB,1,-0.13691986041821402
GSPR2015HUB,1,-0.13856459549822314
GSPWR,1,-0.12397920206230469
HARRISON,1,-0.17492671380571975
HAST_TNSK_HUB,1,-0.1594755601793629
HQST,1,-0.16150111681285717
HST,1,-0.15527273055968807
INDNSUB_H_5,1,-0.16527066687446115
INDNSUB_H_6,1,-0.16527066687446115
INDNSUB_I_3,1,-0.16622828559613578
INDNSUB_I_4,1,-0.16622828559613578
INDNSUB_J_1,1,-0.16540019933623515
INDNSUB_J_2,1,-0.16540019933623515
INDN_INDN,1,-0.16576726706688782
INDN_MWE_SMKY2,1,-0.14107412357612722
ISNE,1,-0.16150111681285717
JEA,1,-0.15527273055968807
JONES_STREET_1,1,-0.1384671575327055
JONES_STREET_2,1,-0.1384671575327055
KACYBOWERSOCK,1,-0.14570234645229244
KACYCT4,1,-0.17762845684428175
KACYLFG,1,-0.15057352177030633
KACYNEARMANUN1,1,-0.17762845684428175
KACYQUIND1UNGT2,1,-0.17713485769521867
KACYQUIND1UNGT3,1,-0.1773138297777057
KACY_KACY,1,-0.17704484190603306
KCPL.HAW10,1,-0.1650850811756379
KCPL.MEUC.HIG4,1,-0.10010127238893396
KCPL.PRQUEEN,1,-0.14647719257775774
KCPL.SLATECREEK,1,-0.1330347981916053
KCPL.VOLT.0007,1,-0.17340131851599144
KCPL.VOLT.0010,1,-0.17751070681143086
KCPL.VOLT.0011,1,-0.1587378928750413
KCPL.VOLT.0012,1,-0.1726544370352492
KCPL.VOLT.0088,1,-0.17108287551444742
KCPL.VOLT.0097,1,-0.17340131851599144
KCPL.VOLT.0099,1,-0.1655705856095008
KCPL.VOLT.0100,1,-0.1726544370352492
KCPL.VOLT.0107,1,-0.1655705856095008
KCPL.WAVERLYWND,1,-0.13014196742096196
KCPLBULLCRK5UNWGR1,1,-0.16654332457204865
KCPLBULLCRK5UNWGR2,1,-0.1665433445893206
KCPLBULLCRK5UNWGR3,1,-0.16654332457204865
KCPLBULLCRK5UNWGR4,1,-0.16654332580555276
KCPLHAWTHORN6,1,-0.16496407716147982
KCPLHAWTHORNUNHAW5,1,-0.16496407716147982
KCPLHUB,1,-0.1457566557154653
KCPLHUB17,1,-0.14209307299538815
KCPLHUB18,1,-0.14310430856358616
KCPLHUB19,1,-0.14451734927379178
KCPLHUB20,1,-0.1439431088253769
KCPLHUB21,1,-0.1445276995292792
KCPLHUB22,1,-0.1443265150668532
KCPLIATANUNIAT1,1,-0.14186039721642654
KCPLIATANUNIAT2,1,-0.14186039721642654
KCPLLACYGNEUNLAC1,1,-0.17275916020229376
KCPLLACYGNEUNLAC2,1,-0.17275916020229376
KCPLLEVEEUNHAW7,1,-0.1651084818408218
KCPLLEVEEUNHAW8,1,-0.1650850811756379
KCPLNRTHEASTUNNE11,1,-0.16716752500611518
KCPLNRTHEASTUNNE12,1,-0.16716752500611518
KCPLNRTHEASTUNNE13,1,-0.16716752500611518
KCPLNRTHEASTUNNE14,1,-0.16716752500611518
KCPLNRTHEASTUNNE15,1,-0.16716752500611518
KCPLNRTHEASTUNNE16,1,-0.16716752500611518
KCPLNRTHEASTUNNE17,1,-0.16716752500611518
KCPLNRTHEASTUNNE18,1,-0.16716752500611518
KCPLPAOLAUNOSA1,1,-0.15416873140623863
KCPL_GMOC_HUB,1,-0.17289555459739603
KCPL_KCPL,1,-0.17190917856032467
KENN,1,-0.14406219251467914
KEP2_SECI,1,-0.14456775196593138
KERR_1,1,-0.18165119007489555
KERR_2,1,-0.1832964499980134
KERR_3,1,-0.1832964499980134
KERR_4,1,-0.18165119007489555
KMEA_EMP1_BALD7,1,-0.16654328177940042
KMEA_EMP1_BALD8,1,-0.16654328177940042
KMEA_EMP1_GARD1,1,-0.16633473015843922
KMEA_EMP1_GARD2,1,-0.16633473015843922
KMEA_EMP1_KCPL,1,-0.16665380324737933
KMEA_EMP1_OTTA6,1,-0.15908575531454933
KMEA_EMP1_OTTA7,1,-0.15908575531454933
KMEA_EMP2_GARC1,1,-0.14863242733359666
KMEA_EMP2_GARC2,1,-0.14863242733359666
KMEA_EMP2_GARC3,1,-0.14863242733359666
KMEA_EMP2_RUSS1,1,-0.14539939676550373
KMEA_EMP2_RUSS2,1,-0.14539939676550373
KMEA_EMP2_SECI,1,-0.1482200103659628
KMEA_EMP2_WPEK,1,-0.14799241206397742
KMEA_EMP3_CHAP12,1,-0.14852841548298004
KMEA_EMP3_GIRA6,1,-0.15098941557970355
KMEA_EMP3_GIRA7,1,-0.15098941557970355
KMEA_EMP3_HOLT12,1,-0.13668899874715137
KMEA_EMP3_HOLT13,1,-0.13668899874715137
KMEA_EMP3_HOLT8,1,-0.13668899874715137
KMEA_EMP3_JETM8,1,-0.13945148674010355
KMEA_EMP3_STER3,1,-0.14575723191516535
KMEA_EMP3_WR,1,-0.15410610000799949
KMEA_EUDORA,1,-0.1238634669693449
LAFA,1,-0.16992520511815715
LAM345,1,-0.14754572463100935
LEPA,1,-0.16992520511815715
LES_JSTREET,1,-0.15879734936784176
LES_LES,1,-0.15868415909976052
LES_LFG_1,1,-0.15734976000328715
LES_ROKEBY_1,1,-0.15868253993070403
LES_ROKEBY_2,1,-0.158683640617777
LES_ROKEBY_3,1,-0.158683640617777
LES_TBGS_CC1,1,-0.1573674324234231
LES_TBGS_CT4,1,-0.15734976000328715
LES_WSEC_3,1,-0.13732352803335815
LES_WSEC_4,1,-0.13732352803335815
LGEE,1,-0.1581722482804727
MALDEN,1,-0.14441944463522732
MCWEST,1,-0.14047999168096142
MDU,1,-0.16992520511815715
MEANACJ_NPPD,1,-0.040508311123948766
MEAN_FCU_OPPD,1,-0.13454895885636453
MEAN_NCU_OPPD,1,-0.16277383819027982
MEAN_NELIGH_NPPD,1,-0.14766921136018338
MEAN_NPPD,1,-0.15944746511761812
MEC,1,-0.16992520511815715
MHEB,1,-0.16649216085375448
MIDW.INV.BKEYE,1,-0.15772822483369361
MIDW.KACY.ALEX,1,-0.1399168136225879
MIDW.KMEA.BKEYE,1,-0.15772822483369361
MIDW.LES.BKEYE,1,-0.15772822483369361
MIDW.NJAL.ALEX,1,-0.1399168136225879
MINCOIII,1,-0.12579086036207496
MISO,1,-0.16992520511815715
MKECCIM_UN1,1,-0.14502477566873925
MKECCIM_UN2,1,-0.14502477566873925
MKECCLIFTON_UN1,1,-0.152005152588276
MKECJUDLR_UN4,1,-0.14625572567766937
MKECMULGRN_UN3,1,-0.1382134466756373
MKECSHOOTSTAR,1,-0.147352889106382
MKEC_KPP,1,-0.1428113883870277
MKEC_KPP_GBURG,1,-0.13936734642714538
MKEC_KP_KINGIC4,1,-0.1433825474825099
MKEC_KP_KINGIC6,1,-0.1433825474825099
MKEC_KP_KINGIC7,1,-0.1433825474825099
MKEC_KP_KINGIC8,1,-0.1433825474825099
MKEC_KP_KINGIC9,1,-0.1433825474825099
MO.AE.CHIL2.MP,1,-0.16429621532380345
MO.AM.FRED1.MP,1,-0.14240369279482862
MO.AM.FRED2.MP,1,-0.14240369279482862
MO.AM.LADD.MP,1,-0.14125402307805618
MO.KC.MARS6.MP,1,-0.07147288583371349
MOWR,1,-0.16563176466493068
MOWR_MOPEPAECI,1,-0.1591613851988873
MOWR_MOPEPAMMO,1,-0.13872610065422664
MPS.AMUE.OUTLAW,1,-0.15566804040646215
MPS.OSBORN,1,-0.1432527561099879
MPS.PRATT,1,-0.1413244659040883
MPS.ROCKCREEK,1,-0.15585154462012785
MPSGRNWD1UN1,1,-0.16823573455200277
MPSGRNWD1UN2,1,-0.16823573455200277
MPSGRNWD1UN3,1,-0.16823790769006522
MPSGRNWD1UN4,1,-0.16823790769006522
MPSLAKE_RDUN1,1,-0.14627985554442904
MPSLAKE_RDUN2,1,-0.14627985554442904
MPSLAKE_RDUN3,1,-0.14627985554442904
MPSLAKE_RDUN4,1,-0.14622763575101538
MPSLAKE_RDUN5,1,-0.14627985554442904
MPSLAKE_RDUN6,1,-0.14627985554442904
MPSLAKE_RDUN7,1,-0.14627985554442904
MPSNEVADAUN1,1,-0.19030059376220454
MPSRGREENUN3,1,-0.17591714668007544
MPSSHARPER_UN1,1,-0.17819404496797153
MPSSHARPER_UN2,1,-0.17819483057866928
MPSSHARPER_UN3,1,-0.1781944638481472
MPSTWA1UN1,1,-0.16471220934348543
MPSTWA1UN2,1,-0.16471220934348543
MPS_MPS,1,-0.17333182955655477
MSTNG,1,-0.12546566515755336
MSTNG4,1,-0.12553544393453547
MSTNG5,1,-0.1255945284230636
MSTNG6,1,-0.12561727918902413
NBSO,1,-0.16150111681285717
NEBRASKA_CITY_1,1,-0.1590599622051748
NEBRASKA_CITY_2,1,-0.1590599622051748
NEE_MAJESTIC2,1,-0.13147905769300272
NHC1,1,-0.1547171335217101
NORTH_OMAHA_3,1,-0.13757120677102302
NORTH_OMAHA_4,1,-0.13757120677102302
NORTH_OMAHA_5,1,-0.13757120677102302
NPPD.BRPS.CTNWD,1,-0.15997043633861985
NPPD.EAGL.MILL,1,-0.16070189550712136
NPPD.ETNA.ASSET2,1,-0.15370762510573074
NPPD.FREM.CTNWD1,1,-0.15997043633861985
NPPD.HUB.PY2018,1,-0.15841425352050606
NPPD.HUB.PY2019,1,-0.15845680376156068
NPPD.HUB.PY2020,1,-0.15841724315142627
NPPD.HUB.PY2021,1,-0.15849500733648386
NPPD.HYST.HYST,1,-0.1548328334375696
NPPD.KCPL.JFY1,1,-0.15188914223751088
NPPD.KCPL.JFY2,1,-0.15188914223751088
NPPD.KCPL.JHN2,1,-0.15612251481566033
NPPD.KCPL.JN11,1,-0.15553791383225296
NPPD.KCPL.JN12,1,-0.15553791383225296
NPPD.LBLU.LBLU,1,-0.16022701186956764
NPPD.LCE.PLMCK,1,-0.1548328334375696
NPPD.LES.PRBRZ,1,-0.14674347470420615
NPPD.MEAN.CTWD3SSCY,1,-0.15997043633861985
NPPD.NELI.BDR,1,-0.14766921136018338
NPPD.OPPD.CTNWDBTRC,1,-0.15997043633861985
NPPD.OPPD.SHOL,1,-0.1548328334375696
NPPD.TECH.1,1,-0.15953678877138475
NPPD.THWE.THW1,1,-0.13603447151813836
NPPD.THWE.THW2,1,-0.13603447151813836
NPPD.TNSK.CTNWDCTYB,1,-0.15997043633861985
NPPD.UPSR.UPSR,1,-0.1470677538662076
NPPD2017HUB,1,-0.158389575487456
NPPD_ADMCOGEN,1,-0.1562311939025514
NPPD_AINSWIND,1,-0.1443608785665911
NPPD_BBW1,1,-0.15150623454589385
NPPD_BBW2,1,-0.15150623454589385
NPPD_BPS,1,-0.15382315967642296
NPPD_BPWN_NPPD,1,-0.15233614469347317
NPPD_BRPS_LOAD1,1,-0.15320710186836037
NPPD_CANADAY,1,-0.15633456932736903
NPPD_COLUMBS_1,1,-0.15575509661586134
NPPD_COLUMBS_2,1,-0.15588869052154058
NPPD_COLUMBS_3,1,-0.15585093671404013
NPPD_COMB_WEC2,1,-0.159497356234264
NPPD_COOPR,1,-0.15773874221662895
NPPD_COSN_NPPD,1,-0.16061491760291005
NPPD_CRFTNWIND,1,-0.11948798494971398
NPPD_ELKHNWIND,1,-0.1444400068263887
NPPD_GGS1,1,-0.15327240021619667
NPPD_GGS2,1,-0.15429148055877362
NPPD_GRIS_GT1,1,-0.15926340041586826
NPPD_GRIS_GT2,1,-0.1591917792281039
NPPD_GRIS_GT3,1,-0.1591917792281039
NPPD_GRIS_LD,1,-0.15918879524236462
NPPD_GRIS_PB3,1,-0.14674347470420615
NPPD_GRIS_PGS1,1,-0.1590491634224715
NPPD_HALLAM,1,-0.15818860258666584
NPPD_HAST_DHPC,1,-0.159637483623671
NPPD_HAST_LOAD,1,-0.15966040639648757
NPPD_HAST_NDS4,1,-0.15967275244297574
NPPD_HAST_NDS5,1,-0.15967275244297574
NPPD_HAST_W2AX,1,-0.159497356234264
NPPD_HAST_WEC1,1,-0.15943400102528582
NPPD_HCPD_VLTN,1,-0.13190623421930645
NPPD_HEBRON,1,-0.16073984208409636
NPPD_KINGSLEY,1,-0.16700317486874589
NPPD_LAREDO,1,-0.12757847606541745
NPPD_MCCOOK,1,-0.140814661315113
NPPD_MEAN_SCRI,1,-0.1188570943438248
NPPD_NELI_LD,1,-0.14766921136018338
NPPD_NPLATTE_1,1,-0.15537371807990283
NPPD_NPLATTE_2,1,-0.15537371807990283
NPPD_NPPD,1,-0.15866134494982043
NPPD_SHLD_1,1,-0.15818860258666584
NPPD_SHLD_2,1,-0.15818860258666584
NPPD_STLFTW,1,-0.16015238167526288
NPPD_UGPM_NEIRRG,1,-0.15244082061340963
NSB,1,-0.15527273055968807
NSP,1,-0.16992520511815715
NSSO,1,-0.16150111681285717
NYIS,1,-0.16150111681285717
OKGE.25MC.25MC,1,-0.14057813025451435
OKGE.AECC.CHISHOLM2,1,-0.13559256877757841
OKGE.AFGE.AFGE100,1,-0.1327171540139106
OKGE.AFGE.AFNEM1,1,-0.1327171540139106
OKGE.BALKO.WIND.1,1,-0.1427957806688074
OKGE.CCCO.COGEN,1,-0.12887832050716103
OKGE.CU.DUK.FRNTR,1,-0.1386657983623791
OKGE.EAGL.RFWIND,1,-0.13198367762051547
OKGE.ETEC.GCW,1,-0.13665120846310033
OKGE.FRONTIER,1,-0.1127136768483475
OKGE.FRT2.FRT2,1,-0.1386657983623791
OKGE.GBST.BLUESTEM,1,-0.14221623077799475
OKGE.GDSM.MINCO4,1,-0.12579086036207496
OKGE.GGWT.GREATWESTERN,1,-0.13958006316925367
OKGE.GLAS.GLAS,1,-0.15161082796285977
OKGE.GRANTPLNS.WIND.1,1,-0.13665120846310033
OKGE.GRDA.REDDIRT,1,-0.13156880197716958
OKGE.KINGFISHER.WIND.1,1,-0.12062912671648453
OKGE.LES.ARBKL,1,-0.16258261422816633
OKGE.MCOV.MINCOV,1,-0.12579086036207496
OKGE.MNCI.MNCI,1,-0.12579086036207496
OKGE.NTEC.GCW,1,-0.13665120846310033
OKGE.OKGE.MT10,1,-0.10379552299576586
OKGE.OKGE.MT11,1,-0.10379552299576586
OKGE.OKGE.MT12,1,-0.10379548440056496
OKGE.OKGE.MT6,1,-0.11484363996241487
OKGE.OKGE.MT7,1,-0.11484363996241487
OKGE.OKGE.MT8,1,-0.10380845587423437
OKGE.OKGE.MT9,1,-0.10380845587423437
OKGE.OMPA.GRANTWIND,1,-0.13665120846310033
OKGE.OMPA.INDNHYDRO,1,-0.13572392031624936
OKGE.PCW1.PCW1,1,-0.1396181492377173
OKGE.PNDA.PNDA,1,-0.14221623077799475
OKGE.RCKW.RCKWIND,1,-0.14760938900150897
OKGE.RDRT.REDDIRT,1,-0.13156880197716958
OKGE.RIVERVALLEY,1,-0.1568755245665332
OKGE.SC.WR.1,1,-0.13589576107610682
OKGE.SC.WR.2,1,-0.13589576107610682
OKGE.SC.WR.3,1,-0.13589275869134032
OKGE.SC.WR.4,1,-0.13589275869134032
OKGE.SDWE.SDWE,1,-0.14206302139179888
OKGE.SNRW.SNRW,1,-0.1448226124894397
OKGE.SUEZ.KPLN,1,-0.1362398596909565
OKGE.SWCV.CV,1,-0.13559256877757841
OKGE.TNDR.THUNDERRANCH1,1,-0.1383949552051131
OKGE.TNDR.THUNDERRANCH2,1,-0.1383949552051131
OKGE.TNSK.DSW,1,-0.16811976665173795
OKGE.TRWE.TRWE,1,-0.12800737042051052
OKGE.TRWE.TRWE2,1,-0.12800737042051052
OKGE.TRWE.TRWE3,1,-0.12800737042051052
OKGE.VOLT.0026,1,-0.1533552852343011
OKGE.VOLT.0027,1,-0.16494631436204024
OKGE.VOLT.0028,1,-0.13263401039790645
OKGE.VOLT.0029,1,-0.1703021995275123
OKGE.VOLT.0030,1,-0.14733454408139057
OKGE.VOLT.0031,1,-0.04605889351941247
OKGE.VOLT.0033,1,-0.15755861621217684
OKGE.VOLT.0034,1,-0.1203669953436314
OKGE.VOLT.0035,1,-0.15787438901970782
OKGE.VOLT.0036,1,-0.1203669953436314
OKGE.VOLT.0037,1,-0.12398576287678402
OKGE.VOLT.0038,1,-0.12398576287678402
OKGE.VOLT.0039,1,-0.16208224440245164
OKGE.VOLT.0040,1,-0.15728415704395676
OKGE.VOLT.0041,1,-0.14756674617144983
OKGE.VOLT.0043,1,-0.1554745142840291
OKGE.VOLT.0049,1,-0.1448697626530253
OKGE.VOLT.0061,1,-0.1662243292865464
OKGE.VOLT.0062,1,-0.15097200138045966
OKGE.VOLT.0063,1,-0.16500599985072884
OKGE.VOLT.0064,1,-0.16522438591761715
OKGE.VOLT.0065,1,-0.16273290323714626
OKGE.VOLT.0066,1,-0.1703021995275123
OKGE.VOLT.0068,1,-0.06521315205198625
OKGE.VOLT.0069,1,-0.13506452510743708
OKGE.VOLT.0070,1,-0.15353148279287895
OKGE.VOLT.0071,1,0.005773208699919789
OKGE.VOLT.0072,1,-0.04605889351941247
OKGE.VOLT.0109,1,-0.11281197315375104
OKGE.VOLT.0110,1,-0.11281197315375104
OKGE.VOLT.0112,1,-0.13304703980432278
OKGE.VOLT.0115,1,-0.11675226686922502
OKGE.VOLT.0116,1,-0.16381067537896102
OKGE.VOLT.0118,1,-0.13734409933324335
OKGE.VOLT.0125,1,-0.16044767069652066
OKGE.VOLT.0126,1,-0.16616584669960321
OKGE.VOLT.0127,1,-0.11265199670143931
OKGE.VOLT.0128,1,-0.11265199670143931
OKGE.VOLT.0129,1,-0.06965611983324303
OKGE.VOLT.0132,1,-0.16042883359287813
OKGE.VOLT.0134,1,-0.1783984874901636
OKGE.VOLT.0138,1,-0.16134769416157937
OKGE.VOLT.0140,1,-0.15097200138045966
OKGE.VOLT.0143,1,-0.11206056009957847
OKGE.VOLT.0149,1,-0.04741704146454419
OKGE.VOLT.0150,1,-0.059426205720076904
OKGE.VOLT.0154,1,-0.11206056009957847
OKGE.VOLT.0155,1,-0.1544562506270192
OKGE.VOLT.0156,1,-0.16042883359287813
OKGE.WFEC.MINCO4WIND,1,-0.12579086036207496
OKGE.WFEC.SKLCRKWIND,1,-0.13454538737848382
OKGE.WSNR.WSNR,1,-0.1448226124894397
OKGECENTWIND,1,-0.1424528398865113
OKGECWBYWIND,1,-0.13236404583600941
OKGEHL6,1,-0.16650372087371532
OKGEHL7,1,-0.16650372087371532
