location,month,pearson_cc
ALTW.JOULGSCIP,1,0.38970129548678767
ALTW.JOULGSIPL,1,0.38970129548678767
ALTW.JOUNEAL3,1,0.1975728187564203
ALTW.JOUNEALS4,1,0.19746892231168905
ALTW.KOSSUTH,1,0.2284736647618381
ALTW.KOSSUTH2,1,0.2284736647618381
ALTW.LANS3.ARR,1,0.36679370803676853
ALTW.LANSIN4,1,0.3667844504602993
ALTW.LEDYARD,1,0.23061261706686667
ALTW.LEDYD.MVP,1,0.23061261706686667
ALTW.LIMEC1,1,0.2165295792020814
ALTW.LIMEC2,1,0.21655936438927295
ALTW.LKFLD.IPL,1,0.22796967843645732
ALTW.LOSTLAKES,1,0.21809226917282673
ALTW.MECB,1,0.2728141898116844
ALTW.MECB_1.AZ,1,0.2728611922315514
ALTW.MGS_CT1,1,0.2659109506193041
ALTW.MGS_CT2,1,0.265922344487702
ALTW.MGS_ST3.1,1,0.26623067557152647
ALTW.MGS_ST3.2,1,0.26623067557152647
ALTW.MMPA.OGWF,1,0.29360757029247814
ALTW.MONTA.ARR,1,0.3184932492209815
ALTW.MOWERCO,1,0.32929657728921957
ALTW.MQOKT.ARR,1,0.36081549097586435
ALTW.MRES,1,0.22755974060876655
ALTW.MRES_1.AZ,1,0.22754152884996645
ALTW.MTOWNCT1,1,0.2682654889379955
ALTW.MTOWNCT2,1,0.2682654889379955
ALTW.MTOWNCT3,1,0.26655362730872334
ALTW.NCENT.ARR,1,0.3463497815009334
ALTW.NSP,1,0.24993057770979868
ALTW.NSPP_1.AZ,1,0.2497312619138924
ALTW.ODINWF,1,0.20617421020032634
ALTW.OTTMW.MVP,1,0.34617032311563584
ALTW.OTTUMW1,1,0.33611485560859156
ALTW.PIONPRAR2,1,0.3219746364531659
ALTW.PIOPRAIR1,1,0.32193513298974835
ALTW.PRARC1,1,0.3360336550737172
ALTW.PRARC3,1,0.3360336550737172
ALTW.PRARC4,1,0.3360318974998804
ALTW.RCCS.ARR,1,0.3517911345024568
ALTW.RICHLAND,1,0.20667140138740256
ALTW.RIPPEY1,1,0.22940736535157213
ALTW.ROQUETTE1,1,0.3737312073058054
ALTW.SACCOWIND,1,0.20667140138740256
ALTW.SARATOGA,1,0.3269544665058863
ALTW.SLAK_CT1,1,0.2432553854702209
ALTW.SLAK_CT2,1,0.2432553854702209
ALTW.SLAK_R1,1,0.24325419124124706
ALTW.SLAK_R2,1,0.24325419124124706
ALTW.SLAK_R3,1,0.24325419124124706
ALTW.SMP,1,0.2466732922870856
ALTW.SOUTH.FRK,1,0.20778323380162142
ALTW.SPRVAUN1,1,0.3580131650812032
ALTW.STORMLK2,1,0.20828954171484568
ALTW.STORYCO1,1,0.2167540003150435
ALTW.STORYCOII,1,0.21681109311274221
ALTW.TEA_1.AZ,1,0.24698906928276249
ALTW.TOI,1,0.23184042270973096
ALTW.TOI_2.3,1,0.23180783215865952
ALTW.TOI_MGEO,1,0.23180783215865952
ALTW.TOI_MGEP,1,0.23180783215865952
ALTW.TURTLECRK,1,0.32200367724545154
ALTW.UPLANDPR,1,0.2213137761866866
ALTW.UPLS_1.AZ,1,0.22860728470873973
ALTW.UPLS_2.AZ,1,0.23335031591853406
ALTW.WAPLOSOLR,1,0.4014175858640214
ALTW.W_BINGHAM,1,0.22905619501513425
ALTW.WELLS1,1,0.24593393498657315
ALTW.WHISPERWI,1,0.24822489944995876
ALTW.WOLFWIND,1,0.22639629664161753
ALTW.WPPI,1,0.3363183006605425
ALTW.WPPI_1.AZ,1,0.32717026425423834
ALTW.WRTHNGT,1,0.226867871125554
ALTW.WSEC3,1,0.216257497416094
ALTW.WSEC4,1,0.21688327579317768
ALTW.WWNORTH,1,0.2723828795345948
AMIL.ACL9,1,0.4092629966851321
AMIL.ACP9,1,0.4092629966851321
AMIL.AEM.CAT,1,0.4198987712424216
AMIL.AEM.IL,1,0.40926293235326294
AMIL.AEM.NWTN,1,0.40044232906654603
AMIL.AEM.RPGI,1,0.31741562717552846
AMIL.AEM.SYLND,1,0.4092629966851321
AMIL.AIP9,1,0.4092629966851321
AMIL.AIU1,1,0.40926293235326294
AMIL.ALSEYCTG1,1,0.351485236578143
AMIL.ALSEYCTG2,1,0.351485236578143
AMIL.ALSEYCTG3,1,0.35149074268099356
AMIL.ALSEYCTG4,1,0.35149074268099356
AMIL.ALSEYCTG5,1,0.35164799382440715
AMIL.ALSEYCTG6,1,0.35164799382440715
AMIL.AMAEAMAN,1,0.3597256095895384
AMIL.AMBT,1,0.4092629966851321
AMIL.AMER,1,0.4225722852476097
AMIL.AMILSES,1,0.40926293235326294
AMIL.AMS_ASTOR,1,0.21295823582733703
AMIL.ANI_AANIT,1,0.2296864208829627
AMIL.APN5,1,0.4092629966851321
AMIL.ASPIRITY,1,0.4092629966851321
AMIL.AVTN,1,0.4092629966851321
AMIL.BALDSSAUX,1,0.3794243184550074
AMIL.BALDT1.NU,1,0.3794243184550074
AMIL.BALDWI51,1,0.372738204548994
AMIL.BALDWI52,1,0.372738204548994
AMIL.BENGTNWD,1,0.4002200766476594
AMIL.BFESLD,1,0.4092629966851321
AMIL.BGRVR.PPI,1,0.3820920167031119
AMIL.BGS5,1,0.4092664458831827
AMIL.BGS6,1,0.4092429275525846
AMIL.BIGRIVER,1,0.3820920167031119
AMIL.BRDLWIND,1,0.4086099783153749
AMIL.BSEAMIL,1,0.4092651729722843
AMIL.BSEINDC1,1,0.4092629966851321
AMIL.BSEINDCP1,1,0.4092629966851321
AMIL.BSEINDIP1,1,0.3925853731736048
AMIL.BSHPHL2,1,0.3223095948568612
AMIL.BSHPHL3,1,0.3223095948568612
AMIL.CALRIDGE,1,0.3922146425419124
AMIL.CC.CSTN,1,0.4075631217685622
AMIL.CCG_1.AZ,1,0.388885019676393
AMIL.CCG_2.AZ,1,0.3971289440467722
AMIL.CCG_5.AZ,1,0.3971349233001049
AMIL.CC.GDTWR1,1,0.3753003785152715
AMIL.CC.GDTWR2,1,0.3758985976737611
AMIL.CEEA,1,0.4092629966851321
AMIL.CEEA2,1,0.4092629966851321
AMIL.CFFN.ARR,1,0.41343713216873984
AMIL.CHEL,1,0.4092629966851321
AMIL.CILC.AZ,1,0.4207224575098586
AMIL.CILC.BOC,1,0.409254396374632
AMIL.CIPS,1,0.4092629966851321
AMIL.CIPS.AZ,1,0.3923694782793966
AMIL.CIPS.BOC,1,0.4092606116270082
AMIL.CIPS.ROB,1,0.4092629966851321
AMIL.CLAY_1.AZ,1,0.39105344467235104
AMIL.CLINTO51,1,0.4135362571677115
AMIL.CLVW,1,0.4092629966851321
AMIL.CNE,1,0.40926293235326294
AMIL.COG_ACOGG,1,0.34149418536424025
AMIL.CONC,1,0.4092606116270082
AMIL.CPW_GS,1,0.3783394846341887
AMIL.CSTN3,1,0.407899808063619
AMIL.CSTNCTG1,1,0.40754249144826876
AMIL.CSTNCTG2,1,0.40692270648883194
AMIL.DAYTON,1,0.3953537668600595
AMIL.DEB_ALTON,1,0.4092629966851321
AMIL.DEB.NAH,1,0.4092629966851321
AMIL.DER,1,0.4092629966851321
AMIL.DESL,1,0.4092629966851321
AMIL.DESY1,1,0.4092629966851321
AMIL.DEWITT,1,0.3950660740195552
AMIL.DP,1,0.4092629966851321
AMIL.DR.ADM,1,0.3975872558246542
AMIL.DR.AEMILL,1,0.41378510757519044
AMIL.DR.AIR,1,0.37535480430855744
AMIL.DR.ALTON,1,0.3849241120676366
AMIL.DR.ALTR,1,0.42259185539769684
AMIL.DR.ANNA,1,0.3703195681127248
AMIL.DR.AREP,1,0.3877460897762078
AMIL.DR.ASFK,1,0.37486441122045927
AMIL.DR.CARLE,1,0.40301554497558123
AMIL.DR.DELTA,1,0.37863281314351915
AMIL.DR.DF,1,0.38812379790084095
AMIL.DR.HD,1,0.37506999587207834
AMIL.DR.ISU,1,0.41273489297655336
AMIL.DR.IVEX,1,0.4228271905006756
AMIL.DR.JOPPA,1,0.37863281314351915
AMIL.DR.KSTONE,1,0.4216606113809789
AMIL.DR.KTTLR,1,0.2923799309026547
AMIL.DR.MENN,1,0.3916407602053276
AMIL.DR.PACTIV,1,0.3689950681603678
AMIL.DR.PLLA,1,0.3821734791060575
AMIL.DR.PRIN,1,0.34053877722429654
AMIL.DR.SIUC,1,0.3572752748521997
AMIL.DR.SIUE,1,0.3722282138309283
AMIL.DR.SLGN,1,0.401557065540445
AMIL.DR.TARGET,1,0.40796442668214666
AMIL.DR.VT,1,0.40743986150996836
AMIL.DUCKC.ARR,1,0.4175293280182256
AMIL.EDWARDS2,1,0.4219270245594856
AMIL.EDWARDS3,1,0.4210648882501035
AMIL.EEI,1,0.4092629966851321
AMIL.EIPS,1,0.4092629966851321
AMIL.EIPS1,1,0.4092629966851321
AMIL.EIPS2,1,0.4092629966851321
AMIL.EIPS3,1,0.4092629966851321
AMIL.EIPS4,1,0.4092629966851321
AMIL.EIPS5,1,0.4092629966851321
AMIL.ELIG,1,0.4092629966851321
AMIL.ENFIELD,1,0.4092629966851321
AMIL.EPH1,1,0.4092629966851321
AMIL.ESPI,1,0.4092629966851321
AMIL.EXOL,1,0.4092640147818575
AMIL.FARGO.MVP,1,0.4221841671150134
AMIL.FESC,1,0.40926293235326294
AMIL.FESU,1,0.37461572792921644
AMIL.FORDCO1,1,0.35740249693125464
AMIL.FTR,1,0.4092629966851321
AMIL.GBCCTG1,1,0.37357079052702613
AMIL.GBCCTG2,1,0.3736054256172171
AMIL.GBCM,1,0.38539921230718394
AMIL.GCWE,1,0.4092629966851321
AMIL.GDTOWER1,1,0.3758985976737611
AMIL.GDTOWER2,1,0.3758985976737611
AMIL.GDTOWER3,1,0.37351769882318553
AMIL.GDTOWER4,1,0.3758985976737611
AMIL.GEXA,1,0.4092629966851321
AMIL.GEXAIEC,1,0.4092629966851321
AMIL.GME1,1,0.4092629966851321
AMIL.GRJ_AGRJ_,1,0.22940377252518537
AMIL.GSWIND,1,0.4103478316225019
AMIL.HEN_AMT_P,1,0.38847089728254325
AMIL.HENNP.ARR,1,0.38383025394438397
AMIL.HES,1,0.4092629966851321
AMIL.HOOPESTON,1,0.37565083730140275
AMIL.HSNVL.ARR,1,0.40435091476294316
AMIL.HVANA.ARR,1,0.4162717343158304
AMIL.IDTE,1,0.4092629966851321
AMIL.IGS,1,0.4092629966851321
AMIL.ILCE,1,0.4092629966851321
AMIL.IMEA_1.AZ,1,0.33915983132000926
AMIL.IMEA.HOOS,1,0.4092629966851321
AMIL.INDRAIL,1,0.4092629966851321
AMIL.IOW_AFRYT,1,0.3764565251876885
AMIL.IP,1,0.4092629966851321
AMIL.IP.AZ,1,0.4139903289101902
AMIL.IP.IMEA,1,0.4094241272177456
AMIL.IPRETL,1,0.40925749698803354
AMIL.IPVS.MVP,1,0.4103015045328137
AMIL.KYST,1,0.42181667760893843
AMIL.L69_AHOPK,1,0.34799034481646257
AMIL.LEGOESR,1,0.40960481321986725
AMIL.LINCLAND1,1,0.39996943537750007
AMIL.LINCLAND2,1,0.39996943537750007
AMIL.LPC1,1,0.40926293235326294
AMIL.MAROA.MVP,1,0.4132835724014114
AMIL.MCEC,1,0.40925925340698943
AMIL.MCPU_1.AZ,1,0.3892070668418652
AMIL.MECWB_LPC,1,0.3116718767116952
AMIL.MERDS.MVP,1,0.39029993102970745
AMIL.MES,1,0.40922825708121235
AMIL.MFSF,1,0.3739467759759414
AMIL.MP2N,1,0.4092629966851321
AMIL.MRDSA.ARR,1,0.35833431290573836
AMIL.MTCML,1,0.3892070668418652
AMIL.MULLIGAN,1,0.4184433380824489
AMIL.NEC1_1.AZ,1,0.39984787455264365
AMIL.NESL,1,0.4092629966851321
AMIL.NEWT_1.AZ,1,0.40044232906654603
AMIL.NEWTON21,1,0.38147235156526055
AMIL.NLT_ANEW_,1,0.4067828993162196
AMIL.NORRIS,1,0.3996579166879099
AMIL.NORRISDC,1,0.38147235156526055
AMIL.OGLES.ARR,1,0.3916407602053276
AMIL.PALMCOIL,1,0.4092629966851321
AMIL.PEARLG2,1,0.3404097167710463
AMIL.PEIC,1,0.40925956487220444
AMIL.PEIH,1,0.4092629966851321
AMIL.PPI,1,0.40926293235326294
AMIL.PS1.NIMP,1,0.3742064266296054
AMIL.PS2.NIMP,1,0.3741996724815145
AMIL.PSG1.IMEA,1,0.3742064266296054
AMIL.PSG1.IMPA,1,0.3741996724815145
AMIL.PSG1.LGEP,1,0.3742064266296054
AMIL.PSG1.MEUC,1,0.3741996724815145
AMIL.PSG1.SIPC,1,0.3742064266296054
AMIL.PSG2.IMEA,1,0.3741996724815145
AMIL.PSG2.IMPA,1,0.3741996724815145
AMIL.PSG2.LGEP,1,0.3741996724815145
AMIL.PSG2.MEUC,1,0.3741996724815145
AMIL.PSG2.SIPC,1,0.3741996724815145
AMIL.PSGC1.AMP,1,0.3742064266296054
AMIL.PSGC1.KMP,1,0.3742064266296054
AMIL.PSGC1.PPI,1,0.3742064266296054
AMIL.PSGC2.AMP,1,0.3741996724815145
AMIL.PSGC2.KMP,1,0.3741996724815145
AMIL.PSGC2.PPI,1,0.3741996724815145
AMIL.PTWF,1,0.3172772638702712
AMIL.PUBPOWIL,1,0.4092629966851321
AMIL.PWLFSLR,1,0.4082595172015697
AMIL.RECC_FPLP,1,0.4092629966851321
AMIL.REI2CTGA,1,0.4064544204592873
AMIL.REI2CTGB,1,0.4062240573817412
AMIL.REI2CTGC,1,0.40626345474898423
AMIL.REI2CTGD,1,0.4060242514331449
AMIL.REI2CTGE,1,0.40564269333738673
AMIL.REI2CTGF,1,0.4058349689545751
AMIL.REI2CTGG,1,0.4062518406802606
AMIL.REI2CTGH,1,0.4066481384446487
AMIL.REN1,1,0.4092629966851321
AMIL.RES.CNE,1,0.4092629966851321
AMIL.RESE,1,0.4092629966851321
AMIL.RISING.H,1,0.4036623080884493
AMIL.RISING.L,1,0.40078567921767555
AMIL.RLGY01,1,0.4092629966851321
AMIL.RNGDRP,1,0.4039665294840344
AMIL.RNGPSS,1,0.4065983919041919
AMIL.RPGI_1.AZ,1,0.3201623500237158
AMIL.RSPWIND,1,0.313498671603378
AMIL.RUSHMORE,1,0.4092629966851321
AMIL.SBL_ASIBL,1,0.22576092074800497
AMIL.SDNY.MVP,1,0.4061782791652283
AMIL.SELC,1,0.40926293235326294
AMIL.SESRETAIL,1,0.4092629966851321
AMIL.SFE_IL,1,0.4092629966851321
AMIL.SIPC,1,0.4091784724550505
AMIL.SIPC_BALD,1,0.372738204548994
AMIL.SIPC.BGRV,1,0.3820920167031119
AMIL.SIPM_1.AZ,1,0.39666803831499703
AMIL.SMRT,1,0.4092629966851321
AMIL.SOY_2.AZ,1,0.3955310499518406
AMIL.SSWE,1,0.4055117177310495
AMIL.STAR,1,0.4092629966851321
AMIL.STLNG.ARR,1,0.37182646688148924
AMIL.STWF,1,0.14278914092622455
AMIL.SUGARCRK,1,0.413354447876688
AMIL.SWECC,1,0.4092606116270082
AMIL.SWECCTG1,1,0.37925877468651403
AMIL.SWE_IL,1,0.4092629966851321
AMIL.SZE,1,0.4092606116270082
AMIL.SZE_SCI,1,0.4092629966851321
AMIL.TBCRSTAT,1,0.2548575316101181
AMIL.TILTU1,1,0.40095985408795715
AMIL.TILTU2,1,0.40095985408795715
AMIL.TILTU3,1,0.40095985408795715
AMIL.TILTU4,1,0.40095985408795715
AMIL.TPM_123,1,0.4092629966851321
AMIL.TRA_ATRAE,1,0.2243393641699651
AMIL.TREX_IL,1,0.4092629966851321
AMIL.VEM,1,0.4092629966851321
AMIL.VIN_AVINT,1,0.3317549081285541
AMIL.VRD,1,0.4092629966851321
AMIL.W_BRCTIPT,1,0.38148724500978287
AMIL.WDRV.ARR,1,0.38513752491715314
AMIL.WLBRWEST,1,0.3829663169654587
AMIL.WOLV,1,0.4092629966851321
AMIL.WPSE,1,0.40926293235326294
AMIL.WPSE.DM,1,0.4091411031832811
AMIL.WPSE.OLIN,1,0.385461118644168
AMIL.WVPA,1,0.40926293235326294
AMIL.WVPA_2.AZ,1,0.4152194984085624
AMIL.WVPA_4.AZ,1,0.3921508678414542
AMIL.WWEC,1,0.40926176530501884
AMIL.XLON,1,0.4092651729722843
AMIL.XOEN,1,0.4092629966851321
AMMO.AEM.MO,1,0.38155414698313694
AMMO.AUDRN11,1,0.3780448416291058
AMMO.AUDRN22,1,0.3780448416291058
AMMO.AUDRN33,1,0.3780448416291058
AMMO.AUDRN44,1,0.3780462477132942
AMMO.AUDRN55,1,0.37796926420461446
AMMO.AUDRN66,1,0.3779599964281342
AMMO.AUDRN77,1,0.37796926420461446
AMMO.AUDRN88,1,0.3779599964281342
AMMO.CALF_1.AZ,1,0.007998679093277622
AMMO.CALI,1,0.38155414698313694
AMMO.CALLAWAY1,1,0.36016923415985
AMMO.CCG_1.AZ,1,0.37158244204251456
AMMO.CC.KEOKUK,1,0.36226917953310667
AMMO.CC.OSAGE,1,0.26346113031500723
AMMO.CENT,1,0.38155414698313694
AMMO.FGRDCTG1,1,0.22219351797249035
AMMO.GOOSEGEN1,1,0.4142748317879524
AMMO.GOOSEGEN2,1,0.4142748317879524
AMMO.GOOSEGEN3,1,0.4142748317879524
AMMO.GOOSEGEN4,1,0.4142748317879524
AMMO.GOOSEGEN5,1,0.4142748317879524
AMMO.GOOSEGEN6,1,0.4142748317879524
AMMO.HANN_1.AZ,1,0.38820138196490306
AMMO.HANN.LD,1,0.38155414698313694
AMMO.HDBD3.ARR,1,0.381495164786649
AMMO.HIPRAIRIE,1,0.3509242863381945
AMMO.KAHO_1.AZ,1,0.38583361048889325
AMMO.KAHO_NEM,1,0.38155414698313694
AMMO.KEOKUK1,1,0.3624580053746146
AMMO.KEOKUK10,1,0.36193481235526237
AMMO.KEOKUK11,1,0.36193481235526237
AMMO.KEOKUK12,1,0.3623251758502391
AMMO.KEOKUK13,1,0.3623251758502391
AMMO.KEOKUK14,1,0.3623251758502391
AMMO.KEOKUK15,1,0.3623251758502391
AMMO.KEOKUK2,1,0.3624580053746146
AMMO.KEOKUK3,1,0.3624580053746146
AMMO.KEOKUK4,1,0.3624580053746146
AMMO.KEOKUK5,1,0.3624580053746146
AMMO.KEOKUK6,1,0.3624580053746146
AMMO.KEOKUK7,1,0.36193481235526237
AMMO.KEOKUK8,1,0.36193481235526237
AMMO.KEOKUK9,1,0.36193481235526237
AMMO.KIRK,1,0.38155414698313694
AMMO.KIRK_1.AZ,1,0.3805466121525888
AMMO.KIRK2.ARR,1,0.3483268665272613
AMMO.KMDYCTG1,1,0.3404248562489264
AMMO.KMDYCTG2,1,0.3404509940633964
AMMO.LABADIE1,1,0.3765069872182136
AMMO.LABADIE2,1,0.376472350582176
AMMO.LABADIE3,1,0.3770038562612873
AMMO.LABADIE4,1,0.37696479616897594
AMMO.LINN_1.AZ,1,0.2933559195153215
AMMO.MARC_1.AZ,1,0.29942832099544614
AMMO.MARC_NEM,1,0.38155414698313694
AMMO.MERAMEC1,1,0.37855820411443736
AMMO.MERAMEC2,1,0.37907517302488164
AMMO.MERAMEC3,1,0.3788359109974299
AMMO.MERAMEC4,1,0.3781678531146946
AMMO.MERAMECT2,1,0.37907325144597487
AMMO.MEXCTG1,1,0.3111080748757615
AMMO.MOBCTG1,1,0.17014253350228808
AMMO.MOCE_1.AZ,1,0.1703999088671493
AMMO.MORUCTG1,1,0.22456467193865084
AMMO.NEWMADRID,1,0.3902648032171807
AMMO.OSAGE1,1,0.26812237012515455
AMMO.OSAGE2,1,0.26812237012515455
AMMO.OSAGE3,1,0.26789966266602294
AMMO.OSAGE4,1,0.26789966266602294
AMMO.OSAGE5,1,0.2579730484878843
AMMO.OSAGE6,1,0.2579730484878843
AMMO.OSAGE7,1,0.2589408706688751
AMMO.OSAGE8,1,0.2589408706688751
AMMO.OSAGEEGEN,1,0.26789966266602294
AMMO.PENOCTG1,1,0.39479177212553407
AMMO.PENOCTG2,1,0.39480360628152017
AMMO.PENOCTG3,1,0.39491260558375285
AMMO.PENOCTG4,1,0.39479940712540257
AMMO.PERR,1,0.38155414698313694
AMMO.PERR_1.AZ,1,0.37409571110815576
AMMO.PNKYCTG1,1,0.38995045394855743
AMMO.PNKYCTG2,1,0.38995045394855743
AMMO.PNKYCTG3,1,0.3899155154994709
AMMO.PNKYCTG4,1,0.3899155154994709
AMMO.PNKYCTG5,1,0.389894405380845
AMMO.PNKYCTG6,1,0.389894405380845
AMMO.PNKYCTG7,1,0.389894405380845
AMMO.PNKYCTG8,1,0.389894405380845
AMMO.RCCKCTG1,1,0.3706048804277207
AMMO.RCCKCTG2,1,0.3706048804277207
AMMO.RCCKCTG3,1,0.3706048804277207
AMMO.RCCKCTG4,1,0.3706048804277207
AMMO.RUSHIS1,1,0.3819473016675292
AMMO.RUSHIS2,1,0.38186587391461435
AMMO.SIOUX1,1,0.3832851732823597
AMMO.SIOUX2,1,0.3801825600219804
AMMO.TRIGCTG1,1,0.3737516336135753
AMMO.TS1,1,0.3788348699534789
AMMO.TS2,1,0.38102602484130743
AMMO.UA.AZ,1,0.3818725393095164
AMMO.UE,1,0.3816871874209526
AMMO.UE.AZ,1,0.3817931101416787
AMMO.VENCTG2,1,0.3743497449795994
AMMO.VENCTG3,1,0.37424957610710696
AMMO.VENCTG4,1,0.3743548287669328
AMMO.VENCTG5,1,0.37435441641541173
AMMO.WVPA,1,0.3932595416631167
AMMO.WVPA_3.AZ,1,0.3937167331850238
AMMO.WVPA.CZHI,1,0.3932595416631167
AMMO.WVPA.CZML,1,0.3932595416631167
AMMO.WVPA.CZPG,1,0.3932595416631167
AP,1,0.4216545839829047
ARKANSAS.HUB,1,0.4078017572281839
BREC.AZ,1,0.40625238660777196
BREC.BREC,1,0.4062598610556259
BREC.CENTURY,1,0.41365447994052984
BREC.COLE.ARR,1,0.4136509407473186
BREC.GREEN1,1,0.4041739408198289
BREC.GREEN2,1,0.4041739408198289
BREC.PADUCAH1,1,0.3746061597040632
BREC.REIDCT,1,0.40411240297094475
BREC.SEBREE,1,0.4041739408198289
BREC.SKILLMAN,1,0.41329920454983443
BREC.SMTH1.AMP,1,0.38288705239795084
