location,month,pearson_cc
.H.INTERNAL_HUB,1,-0.07160078194109684
.Z.MAINE,1,-0.07537231231332855
.Z.NEWHAMPSHIRE,1,-0.07283487812757845
.Z.VERMONT,1,-0.07180408935141867
.Z.CONNECTICUT,1,-0.07084989894547566
.Z.RHODEISLAND,1,-0.07018078479758053
.Z.SEMASS,1,-0.07041645571047535
.Z.WCMASS,1,-0.07129504217789151
.Z.NEMASSBOST,1,-0.07195956449853108
.I.SALBRYNB345 1,1,-0.07732364433299588
.I.ROSETON 345 1,1,-0.06143258399154929
.I.HQ_P1_P2345 5,1,-0.07172557825606636
.I.HQHIGATE120 2,1,-0.06614419104362634
.I.SHOREHAM138 99,1,-0.06925532641655217
.I.NRTHPORT138 5,1,-0.0682420071258771
LD.CHSTERME46,1,-0.05738515152885026
LD.GRAHAM  46,1,-0.07660856299251342
LD.WASHNGTN34.5,1,-0.059324402955968865
LD.HARRINGT34.5,1,-0.07831074829423157
LD.WOBURN  13.8,1,-0.07211183442607152
LD.LEXINGTN13.8,1,-0.07212747656319973
LD.MYSTIC  24.0,1,-0.07211062310587012
LD.FRAMNGHM13.8,1,-0.071567338013257
LD.WALTHAM 13.8,1,-0.07188365901666273
LD.BAKER_ST24.0,1,-0.07149340908217817
LD.K_STREET13.8,1,-0.07156796387493157
LD.MBTA    14.4,1,-0.07156796387493157
LD.DEER_ISL115,1,-0.07156796387493157
LD.CARVR_ST13.8,1,-0.07170857262435315
LD.SCOTIA  13.8,1,-0.07175997807050866
LD.BRIGHTON13.8,1,-0.0718061341988826
LD.READING 13.8,1,-0.07213887084612713
LD.BURLNGTN13.8,1,-0.07220785946260187
LD.HARTWELL13.8,1,-0.07221478295720521
LD.TRAPELO 13.8,1,-0.07202886775121017
LD.WATERTWN13.8,1,-0.07181928218806927
LD.NEEDHAM 13.8,1,-0.0714532813034821
LD.SPEEN_ST13.8,1,-0.07168128758145874
LD.SUDBURY 13.8,1,-0.07168600405619698
LD.SHERBORN13.8,1,-0.07170680548243955
LD.W_FRMHAM13.8,1,-0.07244436158894632
LD.MEDWAY  13.8,1,-0.07133163979199782
LD.DOVER_BE13.8,1,-0.07112055786942292
LD.WALPOLE 14.4,1,-0.07072729086218536
LD.NORWOOD 13.8,1,-0.07041173374037919
LD.CANTN_BE13.8,1,-0.07025688406183483
LD.PLAIN_ST13.8,1,-0.06804974166462607
LD.CHURCHIL13.8,1,-0.0675207728322664
LD.MASON   34.5,1,-0.07500053813096223
LD.NEWCASTL34.5,1,-0.07571537368911961
LD.YARMOUTH34.5,1,-0.0737418674980906
LD.W_BUXTON34.5,1,-0.07374688815401101
LD.WATERBOR12.5,1,-0.07381505360182813
LD.BOLT_HL 34.5,1,-0.07442747498045116
LD.RUMFORD 12.5,1,-0.07694965063071081
LD.RUMFD_IP34.5,1,-0.07694751489390401
LD.9DRAGONS115,1,-0.07694965063071081
LD.BELFAST 34.5,1,-0.0767620473926219
LD.WINSLOW 34.5,1,-0.07616047153926013
LD.HIGHLAND34.5,1,-0.07648169574336607
LD.LINCOLNV34.5,1,-0.07672641224718456
LD.MEADW_RD34.5,1,-0.07641452216211843
LD.PARK_ST 34.5,1,-0.07647111324806961
LD.DETROIT 34.5,1,-0.07695399662315101
LD.N_AUGSTA12.5,1,-0.07574988104017612
LD.GUILFORD34.5,1,-0.07695399662315101
LD.HARTLAND12.5,1,-0.07695215947284981
LD.WYMAN_HY12.5,1,-0.07671825294455682
LD.BIGELOW 34.5,1,-0.07671825294455682
LD.HARRIS  13.2,1,-0.07671825294455682
LD.LAKEWOOD34.5,1,-0.07673553828616222
LD.STURTVNT34.5,1,-0.07664161015925508
LD.LVERMORE12.5,1,-0.07637026455563219
LD.GULFISLD34.5,1,-0.07510054369283559
LD.BOWMN_ST34.5,1,-0.07563111052018798
LD.PUDDLDCK34.5,1,-0.07574036839420638
LD.AUGSTA_E34.5,1,-0.07569934615875519
LD.BROWN_CR12.5,1,-0.07561879547408377
LD.JAY     115,1,-0.07665883292441915
LD.RILEY   12.5,1,-0.07665883292441915
LD.WOODSTCK34.5,1,-0.07683069250381672
LD.NORWAY  34.5,1,-0.07607895324173132
LD.HOTEL_RD34.5,1,-0.07544599903683027
LD.CROWLEYS34.5,1,-0.07505531327494665
LD.RAYMOND 34.5,1,-0.07555532136213504
LD.TOPSHAM 34.5,1,-0.07515896568126892
LD.BATH    34.5,1,-0.07518470558969642
LD.MOSHERS 34.5,1,-0.07361103087613835
LD.ELM_ST  34.5,1,-0.0737192849167228
LD.SPRNG_ST34.5,1,-0.07304715009002503
LD.REDBROOK34.5,1,-0.0732308190570827
LD.PLSNT_HL34.5,1,-0.07348535896875462
LD.HNKLY_PD12.5,1,-0.07362074972951566
LD.CAPE    34.5,1,-0.07365463916163163
LD.SEWAL_ST34.5,1,-0.07369112990098671
LD.PRID_CRN34.5,1,-0.07390908812386247
LD.LOUDEN  34.5,1,-0.07369510933594584
LD.BIDDEFRD34.5,1,-0.07373587133506841
LD.PRATT&W 115,1,-0.07403221064407263
LD.QUAKR_HL34.5,1,-0.07409407593203789
LD.BRANCH  34.5,1,-0.0736652846382287
LD.SANFORD 34.5,1,-0.07388610929025824
LD.LOVELL  34.5,1,-0.07648426544702148
LD.SYKES_RD13.8,1,-0.07045127638458729
LD.NASNVILL13.8,1,-0.07046120286030857
LD.STOUGHTN13.8,1,-0.0707116781727914
LD.EASTON  13.8,1,-0.07079352346040484
LD.PHILP_LN13.8,1,-0.07041729264537447
LD.NORWELL 13.8,1,-0.07041729264537447
LD.PLYMOUTH13.8,1,-0.07041729264537447
LD.N_ABNGTN13.8,1,-0.07041729264537447
LD.WATER_ST13.8,1,-0.07041729264537447
LD.SCITUATE13.8,1,-0.07041729264537447
LD.DUPONT  13.8,1,-0.07059135339546486
LD.AMES_ST 13.8,1,-0.07059135339546486
LD.PARKVIEW13.8,1,-0.07069389749258706
LD.BELMONT 13.8,1,-0.07071049728088523
LD.E_BRGWTR13.8,1,-0.07084997858103952
LD.MILL_ST 13.8,1,-0.07091832846914611
LD.DIGHTON 13.8,1,-0.07080438953659884
LD.HATHAWAY13.8,1,-0.07058141831617848
LD.BATES_ST13.8,1,-0.06963977377872768
LD.SWANSEA 13.8,1,-0.07063829361461446
LD.WSHNGTN 14.4,1,-0.07070322634449379
LD.PAWTUCKT13.8,1,-0.07090114590117486
LD.VALLEY  13.8,1,-0.07081946341000632
LD.STAPLES 13.8,1,-0.07081569963391553
LD.RVERSIDE13.8,1,-0.07072128512480935
LD.FARNUM  23,1,-0.07053377595693641
LD.FLAGG_PD69,1,-0.07148086323356166
LD.HUDSN_HD13.8,1,-0.07301601798228727
LD.HATCHVIL23,1,-0.0711621640676341
LD.MASHPEE 23,1,-0.07114399448380886
LD.OTIS    23,1,-0.07095413607845084
LD.SANDWICH24.0,1,-0.0709951613935606
LD.PAVEPAWS23,1,-0.07088530364753379
LD.MANOMET 23,1,-0.07088734832304353
LD.VALLEYNB23,1,-0.07087671039912692
LD.TREMONT 23,1,-0.07081116720216776
LD.CRYSTLSP13.2,1,-0.07097819039610183
LD.KINGSTON23,1,-0.07076296295799957
LD.DUXBURY 23,1,-0.07083734278513446
LD.MARSHFEL23,1,-0.07090281011499336
LD.ROCHESTR13.2,1,-0.07088765012708559
LD.ARSENE  13.2,1,-0.07096465388071745
LD.ACUSHNET13.2,1,-0.07100251616119947
LD.PINE_ST 13.2,1,-0.07100251616119947
LD.INDSTLPK13.2,1,-0.07069261110756173
LD.FISHR_RD13.2,1,-0.07059059877045654
LD.WAREHAM 23,1,-0.07084320453767826
LD.WINGLANE13.2,1,-0.07098299655214954
LD.PUTNAM  13.8,1,-0.0719062984129881
LD.ALEWIFE 13.8,1,-0.0719062984129881
LD.KENDALL 13.8,1,-0.0719062984129881
LD.SANDY_PD23,1,-0.07177047815590207
LD.MILLBURY69,1,-0.07227705387396721
LD.N_OXFORD13.2,1,-0.07121287020324418
LD.KENTCNTY34.5,1,-0.07034148153309004
LD.MELROSE 23,1,-0.07217619854333696
LD.PINEHRST13.2,1,-0.07182045994533254
LD.TEWKSBRY13.8,1,-0.07137212427270881
LD.PRAT_J  13.8,1,-0.07153280403830058
LD.LAUREL_C13.8,1,-0.07149773635210728
LD.COMERFRD34.5,1,-0.06851909910064871
LD.MOORE   13.8,1,-0.06838114096812127
LD.SLAYTNHL13.8,1,-0.07180545246456699
LD.MT_SUPP 13.8,1,-0.07170223564327773
LD.WHTNS_PD13.8,1,-0.0715478918112411
LD.UXBRIDGE13.8,1,-0.0713289016877083
LD.E_MAIN_S13.8,1,-0.07301198473817805
LD.N_CHELM 23,1,-0.07164739865292491
LD.MEABROOK23  ,1,-0.0717262302028064
LD.PERRY_ST13.8,1,-0.07155546402950151
LD.TIVERTON12.5,1,-0.06936130336942431
LD.WOOD_RV 34.5,1,-0.07076881961086398
LD.KENYON  12.5,1,-0.07077943168238715
LD.W_KNGSTN34.5,1,-0.0709015819163234
LD.DRUMROCK23,1,-0.07026506981238993
LD.PONTIAC 12.5,1,-0.07026506981238993
LD.LINCOLN 12.5,1,-0.07026506981238993
LD.W_CRNSTN12.5,1,-0.06974346583785783
LD.JOHNSTON23,1,-0.06947314260325393
LD.PUTNM_PK12.5,1,-0.06986307135615423
LD.WOLF_HL 23,1,-0.06995686767850796
LD.FARNPIKE12.5,1,-0.07006120183774509
LD.CHRTLYPD23,1,-0.07105905516082245
LD.BEAVR_PD13.8,1,-0.07131125595757362
LD.UNION_ST13.8,1,-0.07123687508369506
LD.S_WRENTM23,1,-0.07105219146526091
LD.BRISTLRI12.5,1,-0.07070336727083111
LD.MINK    13.8,1,-0.07026637170404025
LD.READ_ST 13.2,1,-0.07086700649678686
LD.PHILIPD 23,1,-0.06988027388803755
LD.WAMPNOAG12.5,1,-0.06981494287166949
LD.FRNKLNSQ11.5,1,-0.06950738604829058
LD.ADMIRAL 23  ,1,-0.06950738604829058
LD.HOPKINTN13.8,1,-0.071651814829744
LD.RCKY_HL 13.8,1,-0.07156535709948417
LD.DEPOT   13.8,1,-0.07153619893894557
LD.WBSTR_ST13.8,1,-0.07210511661490548
LD.BARRE   13.8,1,-0.07070443786589824
LD.WENDLDPT13.8,1,-0.0699661890647077
LD.HARRIMAN6.9,1,-0.0632106883715148
LD.ADAMS   23,1,-0.06403705713223809
LD.FLORENCE13.8,1,-0.07181574326665188
LD.LOWRDFLD69,1,-0.060461383356895354
LD.THORNDIK13.2,1,-0.07152973265598386
LD.PALMER  13.2,1,-0.071598516266392
LD.PALMER  69,1,-0.07177783862011161
LD.LITTLRST13.2,1,-0.07152737030134648
LD.W_CHRLTN13.2,1,-0.0713349957975672
LD.BLOMNGDL13.8,1,-0.072317927478961
LD.VERNONHL13.8,1,-0.07233963577521814
LD.ROLF_AVE69,1,-0.07193256523157247
LD.WYMNGRDN115,1,-0.07216863878770186
LD.NRTHBORO69,1,-0.07312810235574674
LD.NMARLBRO13.8,1,-0.07301601798228727
LD.NASHUA  13.8,1,-0.07198085851475258
LD.N_QUINCY13.8,1,-0.06651832108913454
LD.LITCHFLD13.8,1,-0.07129734014428249
LD.E_WINCHD13.8,1,-0.07168333709108837
LD.BELLWSFL6.9,1,-0.07205797660863987
LD.WILDER  13.8,1,-0.07160667286271664
LD.AYER    69,1,-0.07174289499604411
LD.E_TEWKS 13.2,1,-0.07175247838598033
LD.MAPLWOOD13.8,1,-0.0722274887111686
LD.EVERETT 23,1,-0.07221212761860606
LD.LYNN    23,1,-0.07233098889110037
LD.GE_RIVER13.8,1,-0.07231904985221277
LD.REVERE  23,1,-0.07223587763216816
LD.BARTH_ST115,1,-0.07225032920715227
LD.W_SALEM 13.8,1,-0.07230824917897953
LD.RAILYARD13.8,1,-0.07235062166956843
LD.SALEM   23,1,-0.07234717238763336
LD.WATER_RV23,1,-0.07242406191227241
LD.S_DANVRS115,1,-0.07242280751866152
LD.IPSWICH 23,1,-0.07242718842798372
LD.KING_ST 23,1,-0.07245692862375916
LD.MIDDLTON115,1,-0.0724124076706561
LD.WOODCHUK13.2,1,-0.07242481311467104
LD.WARD_HIL23,1,-0.0723249757522947
LD.E_METHUE13.2,1,-0.07226467411277927
LD.W_METHUE23,1,-0.07215216948798767
LD.S_BROADW23,1,-0.071626316867152
LD.N_DRACUT13.2,1,-0.07155546402950151
LD.E_DRACUT13.2,1,-0.07172018108146254
LD.PELHAM  13.2,1,-0.07220002560499766
LD.S_RANDOL13.8,1,-0.06944266855377199
LD.FITCH_RD69,1,-0.0720445641089187
LD.WOODSIDE69,1,-0.07290386398859747
LD.WARE    69,1,-0.07103050280436873
LD.VERNON  69,1,-0.06238732518053724
LD.OTTER_RV69,1,-0.06955134843035274
LD.SEARS   69,1,-0.06450062828619775
LD.PONDVIL 69,1,-0.07222790862522242
LD.WESTBORO69,1,-0.0730969682778736
LD.GREENDAL13.8,1,-0.07187530570601888
LD.WACHUS  69,1,-0.07167547365536825
LD.M_WEYMTH13.8,1,-0.06765694851571939
LD.AMHERST 34.5,1,-0.07203255521612065
LD.SCOBIE  12.5,1,-0.07225152762111813
LD.LAWRENCE34.5,1,-0.07214123778597031
LD.PEMIGWAS34.5,1,-0.07343768608840429
LD.RIMMON  34.5,1,-0.0728883566986195
LD.LOSTNATN34.5,1,-0.06812886442661106
LD.BERLN_NH22,1,-0.06812886442661106
LD.BERLN_NH34.5,1,-0.06812886442661106
LD.WHITEFLD34.5,1,-0.06812886442661106
LD.N_WODSTK34.5,1,-0.07144656878473424
LD.BEEBE   34.5,1,-0.07273140569516708
LD.WHITE_LK34.5,1,-0.07626101646608666
LD.INTERVAL34.5,1,-0.07646370941128482
LD.SACO_VLY34.5,1,-0.07646370941128482
LD.ASHLAND 34.5,1,-0.07337017892978659
LD.OAK_HILL34.5,1,-0.07316942159313886
LD.WEBSTER 34.5,1,-0.07340018515880743
LD.LACONIA 34.5,1,-0.07340018515880743
LD.NORTH_RD34.5,1,-0.07272226759200474
LD.GARVINS 34.5,1,-0.07273685168756756
LD.EDDY    34.5,1,-0.07288507963204396
LD.PINEHILL34.5,1,-0.07303691432439498
LD.JACKMAN 34.5,1,-0.07323822426378535
LD.EMRLD_ST12.5,1,-0.07163623451628509
LD.SWANZEY 12.5,1,-0.0715410242494802
LD.CHSTNTHL34.5,1,-0.07089756866931546
LD.MONADNCK34.5,1,-0.0715083564183501
LD.MAMOTHRD34.5,1,-0.07187124522478139
LD.RDSFERRY34.5,1,-0.07279638445402287
LD.S_MILFRD34.5,1,-0.07278734552173535
LD.ANHEUSBH12.5,1,-0.0726997211179992
LD.HUDSON  34.5,1,-0.07252841887472812
LD.BRIDGE_S34.5,1,-0.07252841887472812
LD.LONGHILL34.5,1,-0.07252841887472812
LD.HUSE_RD 34.5,1,-0.072088015380071
LD.CHESTER 34.5,1,-0.0724679758770964
LD.OCEAN_RD34.5,1,-0.07433980196948006
LD.SCHILLER115,1,-0.0744659947963504
LD.RESITNCE34.5,1,-0.0744659947963504
LD.KNGSTNPS34.5,1,-0.07310701332276763
LD.DOVER   34.5,1,-0.07426179340026651
LD.MADBURY 34.5,1,-0.0740045288282407
LD.RCHSTER 34.5,1,-0.07398183851361842
LD.TAUNTON 13.8,1,-0.07091040235529596
LD.E_SHORE 13.8,1,-0.06882874594385865
