label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
36007136001,electric,customer,,,,,,,,,,2000,2000,$/month,
,electric,demand,maximum,0,0,1,12,0,24,0,6,10.77,10.77,$/kW,
,electric,energy,,0,0,1,1,0,24,0,6,0.027498306,0.027498306,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,2,2,0,24,0,6,0.042798289,0.042798289,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,3,3,0,24,0,6,0.017798481,0.017798481,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,4,4,0,24,0,6,0.013677681,0.013677681,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,5,5,0,24,0,6,0.020449583,0.020449583,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,6,6,0,24,0,6,0.033014458,0.033014458,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,7,7,0,24,0,6,0.037364409,0.037364409,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,8,8,0,24,0,6,0.045988414,0.045988414,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,9,9,0,24,0,6,0.039946889,0.039946889,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,10,10,0,24,0,6,0.049062715,0.049062715,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,11,11,0,24,0,6,0.047089958,0.047089958,$/kWh,Monthly average of day-ahead price
,electric,energy,,0,0,12,12,0,24,0,6,0.039353091,0.039353091,$/kWh,Monthly average of day-ahead price
,gas,customer,,,,,,,,,,781,781,$/month,
,gas,energy,,100,283.168,1,1,0,24,0,6,0.37228,0.131469658,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,2,2,0,24,0,6,0.45711,0.161427139,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,3,3,0,24,0,6,0.4499,0.158880947,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,4,4,0,24,0,6,0.43898,0.155024579,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,5,5,0,24,0,6,0.46585,0.164513646,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,6,6,0,24,0,6,0.48293,0.170545401,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,7,7,0,24,0,6,0.5283,0.186567691,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,8,8,0,24,0,6,0.50104,0.176940897,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,9,9,0,24,0,6,0.55566,0.1962298,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,10,10,0,24,0,6,0.67158,0.237166629,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,11,11,0,24,0,6,0.69198,0.244370833,$/therm or $/m3,Includes cost of gas
,gas,energy,,100,283.168,12,12,0,24,0,6,0.66453,0.234676941,$/therm or $/m3,Includes cost of gas
