label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
11000001001,electric,customer,,,,,,,,,,197.49,197.49,$/month,Estimated from multiplying cost of 1 meter for 1 day by 30 days
,electric,demand,maximum,0,0,1,12,0,24,0,6,1.1589,1.1589,$/kW,
,electric,demand,on-peak,0,0,6,10,12,20,0,4,11.0339,11.0339,$/kW,Includes Transmission and Distribution charges
,electric,energy,,0,0,1,5,0,8,0,4,0.11456,0.11456,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,1,5,8,12,0,4,0.11868,0.11868,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,1,5,12,20,0,4,0.11793,0.11793,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,1,5,20,24,0,4,0.11868,0.11868,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,1,5,0,24,5,6,0.11456,0.11456,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,6,10,0,8,0,4,0.10813,0.10813,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,6,10,8,12,0,4,0.11371,0.11371,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,6,10,12,20,0,4,0.12312,0.12312,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,6,10,20,24,0,4,0.11371,0.11371,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,6,10,0,24,5,6,0.10813,0.10813,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,11,12,0,8,0,4,0.1162,0.1162,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,11,12,8,12,0,4,0.12166,0.12166,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,11,12,12,20,0,4,0.12116,0.12116,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,11,12,20,24,0,4,0.12166,0.12166,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,electric,energy,,0,0,11,12,0,24,5,6,0.1162,0.1162,$/kWh,"Includes Generation, Transmission, and Distribution charges"
,gas,customer,,,,,,,,,,63.7,63.7,$/month,
,gas,demand,maximum,0,0,1,12,0,24,0,6,0.8448,0.298338795,$/therm/hr or $/m3/hr,
,gas,energy,,0,0,1,1,0,24,0,6,0.8111,0.286437733,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,2,2,0,24,0,6,0.8274,0.292194033,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,3,3,0,24,0,6,1.0098,0.356608091,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,4,4,0,24,0,6,1.0518,0.371440276,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,5,5,0,24,0,6,1.0696,0.377726297,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,6,6,0,24,0,6,1.1196,0.395383659,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,7,8,0,24,0,6,1.1753,0.415053961,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,9,9,0,24,0,6,1.0375,0.36639027,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,10,11,0,24,0,6,1.1943,0.421763759,$/therm or $/m3,Includes cost of gas
,gas,energy,,0,0,12,12,0,24,0,6,0.9849,0.347814725,$/therm or $/m3,Includes cost of gas
