label,utility,type,period,basic_charge_limit (imperial),basic_charge_limit (metric),month_start,month_end,hour_start,hour_end,weekday_start,weekday_end,charge (imperial),charge (metric),units,Notes
48004026002,electric,customer,,,,,,,,,,51.72,51.72,$/month,
,electric,energy,,0,0,1,12,0,24,0,6,0.0708,0.0708,$/kWh,
,electric,demand,maximum,0,0,1,12,0,24,0,6,5.574923,5.574923,$/kW,
,gas,customer,,,,,,,,,,970.75,970.75,$/month,
,gas,energy,,0,0,1,8,0,24,0,6,0.66636,0.2353232,$/therm or $/m3,Converted from MMBtu to therms
,gas,energy,,15000,42475.2,1,8,0,24,0,6,0.65865,0.232600435,$/therm or $/m3,
,gas,energy,,50000,141584,1,8,0,24,0,6,0.64117,0.226427421,$/therm or $/m3,
,gas,energy,,0,0,9,9,0,24,0,6,0.66626,0.235287886,$/therm or $/m3,
,gas,energy,,15000,42475.2,9,9,0,24,0,6,0.65855,0.23256512,$/therm or $/m3,
,gas,energy,,50000,141584,9,9,0,24,0,6,0.64107,0.226392106,$/therm or $/m3,
,gas,energy,,0,0,10,10,0,24,0,6,0.81006,0.28607046,$/therm or $/m3,
,gas,energy,,15000,42475.2,10,10,0,24,0,6,0.80235,0.283347695,$/therm or $/m3,
,gas,energy,,50000,141584,10,10,0,24,0,6,0.78487,0.277174681,$/therm or $/m3,
,gas,energy,,0,0,11,11,0,24,0,6,0.81096,0.286388292,$/therm or $/m3,
,gas,energy,,15000,42475.2,11,11,0,24,0,6,0.80325,0.283665527,$/therm or $/m3,
,gas,energy,,50000,141584,11,11,0,24,0,6,0.78577,0.277492513,$/therm or $/m3,
,gas,energy,,0,0,12,12,0,24,0,6,0.80356,0.283775003,$/therm or $/m3,
,gas,energy,,15000,42475.2,12,12,0,24,0,6,0.79585,0.281052238,$/therm or $/m3,
,gas,energy,,50000,141584,12,12,0,24,0,6,0.77837,0.274879224,$/therm or $/m3,
