Month,Hour,Cost
1,0,62.51039667674536
1,1,62.51039667674536
1,2,62.51039667674536
1,3,62.51039667674536
1,4,157.1594223208897
1,5,157.1594223208897
1,6,157.1594223208897
1,7,157.1594223208897
1,8,157.1594223208897
1,9,157.1594223208897
1,10,62.51039667674536
1,11,62.51039667674536
1,12,62.51039667674536
1,13,62.51039667674536
1,14,62.51039667674536
1,15,62.51039667674536
1,16,62.51039667674536
1,17,62.51039667674536
1,18,62.51039667674536
1,19,62.51039667674536
1,20,62.51039667674536
1,21,62.51039667674536
1,22,62.51039667674536
1,23,62.51039667674536
2,0,62.38812763174561
2,1,62.38812763174561
2,2,62.38812763174561
2,3,62.38812763174561
2,4,159.2297650608041
2,5,159.2297650608041
2,6,159.2297650608041
2,7,159.2297650608041
2,8,159.2297650608041
2,9,159.2297650608041
2,10,62.38812763174561
2,11,62.38812763174561
2,12,62.38812763174561
2,13,62.38812763174561
2,14,62.38812763174561
2,15,62.38812763174561
2,16,62.38812763174561
2,17,62.38812763174561
2,18,62.38812763174561
2,19,62.38812763174561
2,20,62.38812763174561
2,21,62.38812763174561
2,22,62.38812763174561
2,23,62.38812763174561
3,0,62.08312577089929
3,1,62.08312577089929
3,2,62.08312577089929
3,3,62.08312577089929
3,4,151.36083840389395
3,5,151.36083840389395
3,6,151.36083840389395
3,7,151.36083840389395
3,8,151.36083840389395
3,9,151.36083840389395
3,10,62.08312577089929
3,11,62.08312577089929
3,12,62.08312577089929
3,13,62.08312577089929
3,14,62.08312577089929
3,15,62.08312577089929
3,16,62.08312577089929
3,17,62.08312577089929
3,18,62.08312577089929
3,19,62.08312577089929
3,20,62.08312577089929
3,21,62.08312577089929
3,22,62.08312577089929
3,23,62.08312577089929
4,0,65.23111111111116
4,1,65.23111111111116
4,2,65.23111111111116
4,3,65.23111111111116
4,4,65.23111111111116
4,5,65.23111111111116
4,6,65.23111111111116
4,7,65.23111111111116
4,8,65.23111111111116
4,9,65.23111111111116
4,10,65.23111111111116
4,11,65.23111111111116
4,12,65.23111111111116
4,13,146.29007143833374
4,14,146.29007143833374
4,15,146.29007143833374
4,16,146.29007143833374
4,17,146.29007143833374
4,18,146.29007143833374
4,19,65.23111111111116
4,20,65.23111111111116
4,21,65.23111111111116
4,22,65.23111111111116
4,23,65.23111111111116
5,0,65.15494623655914
5,1,65.15494623655914
