Month,Hour,Cost
1,0,88.7060539174093
1,1,88.7060539174093
1,2,88.7060539174093
1,3,88.7060539174093
1,4,88.7060539174093
1,5,88.7060539174093
1,6,88.7060539174093
1,7,88.7060539174093
1,8,88.7060539174093
1,9,88.7060539174093
1,10,88.7060539174093
1,11,88.7060539174093
1,12,88.7060539174093
1,13,88.7060539174093
1,14,88.7060539174093
1,15,88.7060539174093
1,16,88.7060539174093
1,17,88.7060539174093
1,18,88.7060539174093
1,19,88.7060539174093
1,20,88.7060539174093
1,21,88.7060539174093
1,22,88.7060539174093
1,23,88.7060539174093
2,0,90.16233818143392
2,1,90.16233818143392
2,2,90.16233818143392
2,3,90.16233818143392
2,4,90.16233818143392
2,5,90.16233818143392
2,6,90.16233818143392
2,7,90.16233818143392
2,8,90.16233818143392
2,9,90.16233818143392
2,10,90.16233818143392
2,11,90.16233818143392
2,12,90.16233818143392
2,13,90.16233818143392
2,14,90.16233818143392
2,15,90.16233818143392
2,16,90.16233818143392
2,17,90.16233818143392
2,18,90.16233818143392
2,19,90.16233818143392
2,20,90.16233818143392
2,21,90.16233818143392
2,22,90.16233818143392
2,23,90.16233818143392
3,0,88.65812914071692
3,1,88.65812914071692
3,2,88.65812914071692
3,3,88.65812914071692
3,4,88.65812914071692
3,5,88.65812914071692
3,6,88.65812914071692
3,7,88.65812914071692
3,8,88.65812914071692
3,9,88.65812914071692
3,10,88.65812914071692
3,11,88.65812914071692
3,12,88.65812914071692
3,13,88.65812914071692
3,14,88.65812914071692
3,15,88.65812914071692
3,16,88.65812914071692
3,17,88.65812914071692
3,18,88.65812914071692
3,19,88.65812914071692
3,20,88.65812914071692
3,21,88.65812914071692
3,22,88.65812914071692
3,23,88.65812914071692
4,0,90.1988836889843
4,1,90.1988836889843
4,2,90.1988836889843
4,3,90.1988836889843
4,4,90.1988836889843
4,5,90.1988836889843
4,6,90.1988836889843
4,7,90.1988836889843
4,8,90.1988836889843
4,9,90.1988836889843
4,10,90.1988836889843
4,11,90.1988836889843
4,12,90.1988836889843
4,13,90.1988836889843
4,14,90.1988836889843
4,15,90.1988836889843
4,16,90.1988836889843
4,17,90.1988836889843
4,18,90.1988836889843
4,19,90.1988836889843
4,20,90.1988836889843
4,21,90.1988836889843
4,22,90.1988836889843
4,23,90.1988836889843
5,0,88.04855798804873
5,1,88.04855798804873
5,2,88.04855798804873
5,3,88.04855798804873
5,4,88.04855798804873
5,5,88.04855798804873
5,6,88.04855798804873
5,7,88.04855798804873
5,8,88.04855798804873
5,9,88.04855798804873
5,10,88.04855798804873
5,11,88.04855798804873
5,12,88.04855798804873
5,13,88.04855798804873
5,14,88.04855798804873
5,15,88.04855798804873
5,16,88.04855798804873
5,17,88.04855798804873
5,18,88.04855798804873
5,19,88.04855798804873
5,20,88.04855798804873
5,21,88.04855798804873
5,22,88.04855798804873
5,23,88.04855798804873
6,0,87.72537880997685
6,1,87.72537880997685
6,2,87.72537880997685
6,3,87.72537880997685
6,4,87.72537880997685
6,5,87.72537880997685
6,6,87.72537880997685
6,7,87.72537880997685
6,8,87.72537880997685
6,9,87.72537880997685
6,10,87.72537880997685
6,11,87.72537880997685
6,12,87.72537880997685
6,13,87.72537880997685
6,14,87.72537880997685
6,15,87.72537880997685
6,16,87.72537880997685
6,17,87.72537880997685
6,18,87.72537880997685
6,19,87.72537880997685
6,20,87.72537880997685
6,21,87.72537880997685
6,22,87.72537880997685
6,23,87.72537880997685
7,0,86.81251992454939
7,1,86.81251992454939
7,2,86.81251992454939
7,3,86.81251992454939
7,4,86.81251992454939
7,5,86.81251992454939
7,6,86.81251992454939
7,7,86.81251992454939
7,8,86.81251992454939
7,9,86.81251992454939
7,10,86.81251992454939
7,11,86.81251992454939
7,12,86.81251992454939
7,13,86.81251992454939
7,14,86.81251992454939
7,15,86.81251992454939
7,16,86.81251992454939
7,17,86.81251992454939
7,18,86.81251992454939
7,19,86.81251992454939
7,20,86.81251992454939
7,21,86.81251992454939
7,22,86.81251992454939
7,23,86.81251992454939
8,0,86.6859737677232
8,1,86.6859737677232
8,2,86.6859737677232
8,3,86.6859737677232
