Month,Hour,Cost
1,0,66.05872027818957
1,1,66.05872027818957
1,2,66.05872027818957
1,3,66.05872027818957
1,4,66.05872027818957
1,5,66.05872027818957
1,6,97.83156761530005
1,7,97.83156761530005
1,8,97.83156761530005
1,9,97.83156761530005
1,10,97.83156761530005
1,11,97.83156761530005
1,12,101.83612078895118
1,13,101.83612078895118
1,14,101.83612078895118
1,15,101.83612078895118
1,16,101.83612078895118
1,17,101.83612078895118
1,18,32.02520365414941
1,19,32.02520365414941
1,20,32.02520365414941
1,21,32.02520365414941
1,22,32.240916623207994
1,23,32.240916623207994
2,0,67.2420348284239
2,1,67.2420348284239
2,2,67.2420348284239
2,3,67.2420348284239
2,4,67.2420348284239
2,5,67.2420348284239
2,6,100.80928336339777
2,7,100.80928336339777
2,8,100.80928336339777
2,9,100.80928336339777
2,10,100.80928336339777
2,11,100.80928336339777
2,12,103.76888026612615
2,13,103.76888026612615
2,14,103.76888026612615
2,15,103.76888026612615
2,16,103.76888026612615
2,17,103.76888026612615
2,18,33.54652675796334
2,19,33.54652675796334
2,20,33.54652675796334
2,21,33.54652675796334
2,22,33.78831247224905
2,23,33.78831247224905
3,0,64.36484497904789
3,1,64.36484497904789
3,2,64.36484497904789
3,3,64.36484497904789
3,4,64.36484497904789
3,5,64.36484497904789
3,6,100.11968550573016
3,7,100.11968550573016
3,8,100.11968550573016
3,9,100.11968550573016
3,10,100.11968550573016
3,11,100.11968550573016
3,12,102.95286387988459
3,13,102.95286387988459
3,14,102.95286387988459
3,15,102.95286387988459
3,16,102.95286387988459
3,17,102.95286387988459
3,18,30.01988121954002
3,19,30.01988121954002
3,20,30.01988121954002
3,21,30.01988121954002
3,22,30.25499583862032
3,23,30.25499583862032
4,0,66.32793105584317
4,1,66.32793105584317
4,2,66.32793105584317
4,3,66.32793105584317
4,4,66.32793105584317
4,5,66.32793105584317
4,6,99.66501490096233
4,7,99.66501490096233
4,8,99.66501490096233
4,9,99.66501490096233
4,10,99.66501490096233
4,11,99.66501490096233
4,12,105.18177474953112
4,13,105.18177474953112
4,14,105.18177474953112
4,15,105.18177474953112
4,16,105.18177474953112
4,17,105.18177474953112
4,18,35.323684713767804
4,19,35.323684713767804
4,20,35.323684713767804
4,21,35.323684713767804
4,22,35.522271380434475
4,23,35.522271380434475
5,0,62.98840193805701
5,1,62.98840193805701
5,2,62.98840193805701
5,3,62.98840193805701
5,4,62.98840193805701
5,5,62.98840193805701
5,6,98.81600247922532
5,7,98.81600247922532
5,8,98.81600247922532
5,9,98.81600247922532
5,10,98.81600247922532
5,11,98.81600247922532
5,12,107.95125493414177
5,13,107.95125493414177
5,14,107.95125493414177
5,15,107.95125493414177
5,16,107.95125493414177
5,17,107.95125493414177
5,18,29.82984713240637
5,19,29.82984713240637
5,20,29.82984713240637
5,21,29.82984713240637
5,22,30.06496175148667
5,23,30.06496175148667
6,0,101.92633492089163
6,1,101.92633492089163
6,2,101.92633492089163
6,3,101.92633492089163
6,4,101.92633492089163
6,5,101.92633492089163
6,6,108.07270533417822
6,7,108.07270533417822
6,8,108.07270533417822
6,9,108.07270533417822
6,10,108.07270533417822
6,11,108.07270533417822
6,12,152.131445473261
6,13,152.131445473261
6,14,152.131445473261
6,15,152.131445473261
6,16,152.131445473261
6,17,152.131445473261
6,18,41.4093383964712
6,19,41.4093383964712
6,20,41.4093383964712
6,21,41.4093383964712
6,22,41.9627883964712
6,23,41.9627883964712
7,0,102.5335347372775
7,1,102.5335347372775
7,2,102.5335347372775
7,3,102.5335347372775
7,4,102.5335347372775
7,5,102.5335347372775
7,6,107.99149205128003
7,7,107.99149205128003
7,8,107.99149205128003
7,9,107.99149205128003
7,10,107.99149205128003
7,11,107.99149205128003
7,12,149.82030936024537
7,13,149.82030936024537
7,14,149.82030936024537
7,15,149.82030936024537
7,16,149.82030936024537
7,17,149.82030936024537
7,18,45.83599509853979
7,19,45.83599509853979
7,20,45.83599509853979
7,21,45.83599509853979
7,22,45.83599509853979
7,23,45.83599509853979
8,0,100.51836386858469
8,1,100.51836386858469
8,2,100.51836386858469
8,3,100.51836386858469
8,4,100.51836386858469
8,5,100.51836386858469
8,6,105.80154761231103
8,7,105.80154761231103
8,8,105.80154761231103
8,9,105.80154761231103
8,10,105.80154761231103
8,11,105.80154761231103
8,12,150.465601936477
8,13,150.465601936477
8,14,150.465601936477
8,15,150.465601936477
8,16,150.465601936477
8,17,150.465601936477
8,18,39.42436758783815
8,19,39.42436758783815
8,20,39.42436758783815
8,21,39.42436758783815
8,22,39.9599643620317
8,23,39.9599643620317
9,0,34.70512338664913
9,1,34.70512338664913
9,2,34.70512338664913
9,3,34.70512338664913
9,4,34.70512338664913
9,5,34.70512338664913
9,6,34.21715505331579
9,7,34.21715505331579
9,8,34.21715505331579
9,9,34.21715505331579
9,10,34.21715505331579
9,11,34.21715505331579
