Month,Hour,Cost
1,0,85.31269332933267
1,1,85.31269332933267
1,2,85.31269332933267
1,3,85.31269332933267
1,4,85.31269332933267
1,5,85.31269332933267
1,6,85.31269332933267
1,7,85.31269332933267
1,8,85.31269332933267
1,9,85.31269332933267
1,10,85.31269332933267
1,11,85.31269332933267
1,12,85.31269332933267
1,13,85.31269332933267
1,14,85.31269332933267
1,15,85.31269332933267
1,16,85.31269332933267
1,17,85.31269332933267
1,18,85.31269332933267
1,19,85.31269332933267
1,20,85.31269332933267
1,21,85.31269332933267
1,22,85.31269332933267
1,23,85.31269332933267
2,0,87.53141622933215
2,1,87.53141622933215
2,2,87.53141622933215
2,3,87.53141622933215
2,4,87.53141622933215
2,5,87.53141622933215
2,6,87.53141622933215
2,7,87.53141622933215
2,8,87.53141622933215
2,9,87.53141622933215
2,10,87.53141622933215
2,11,87.53141622933215
2,12,87.53141622933215
2,13,87.53141622933215
2,14,87.53141622933215
2,15,87.53141622933215
2,16,87.53141622933215
2,17,87.53141622933215
2,18,87.53141622933215
2,19,87.53141622933215
2,20,87.53141622933215
2,21,87.53141622933215
2,22,87.53141622933215
2,23,87.53141622933215
3,0,84.61899088756348
3,1,84.61899088756348
3,2,84.61899088756348
3,3,84.61899088756348
3,4,84.61899088756348
3,5,84.61899088756348
3,6,84.61899088756348
3,7,84.61899088756348
3,8,84.61899088756348
3,9,84.61899088756348
3,10,84.61899088756348
3,11,84.61899088756348
3,12,84.61899088756348
3,13,84.61899088756348
3,14,84.61899088756348
3,15,84.61899088756348
3,16,84.61899088756348
3,17,84.61899088756348
3,18,84.61899088756348
3,19,84.61899088756348
3,20,84.61899088756348
3,21,84.61899088756348
3,22,84.61899088756348
3,23,84.61899088756348
4,0,77.30210114178713
4,1,77.30210114178713
4,2,77.30210114178713
4,3,77.30210114178713
4,4,77.30210114178713
4,5,77.30210114178713
4,6,77.30210114178713
4,7,77.30210114178713
4,8,77.30210114178713
4,9,77.30210114178713
4,10,77.30210114178713
4,11,77.30210114178713
4,12,77.30210114178713
4,13,77.30210114178713
4,14,77.30210114178713
4,15,77.30210114178713
4,16,77.30210114178713
4,17,77.30210114178713
4,18,77.30210114178713
4,19,77.30210114178713
4,20,77.30210114178713
4,21,77.30210114178713
4,22,77.30210114178713
4,23,77.30210114178713
5,0,74.7037796238115
5,1,74.7037796238115
5,2,74.7037796238115
5,3,74.7037796238115
5,4,74.7037796238115
5,5,74.7037796238115
5,6,74.7037796238115
5,7,74.7037796238115
5,8,74.7037796238115
5,9,74.7037796238115
5,10,74.7037796238115
5,11,74.7037796238115
5,12,74.7037796238115
5,13,74.7037796238115
5,14,74.7037796238115
5,15,74.7037796238115
5,16,74.7037796238115
5,17,74.7037796238115
5,18,74.7037796238115
5,19,74.7037796238115
5,20,74.7037796238115
5,21,74.7037796238115
5,22,74.7037796238115
5,23,74.7037796238115
6,0,76.76064813041509
6,1,76.76064813041509
6,2,76.76064813041509
6,3,76.76064813041509
6,4,76.76064813041509
6,5,76.76064813041509
6,6,76.76064813041509
6,7,76.76064813041509
6,8,76.76064813041509
6,9,76.76064813041509
6,10,76.76064813041509
6,11,76.76064813041509
6,12,76.76064813041509
6,13,76.76064813041509
6,14,76.76064813041509
6,15,76.76064813041509
6,16,76.76064813041509
6,17,76.76064813041509
6,18,76.76064813041509
6,19,76.76064813041509
6,20,76.76064813041509
6,21,76.76064813041509
6,22,76.76064813041509
6,23,76.76064813041509
7,0,76.28502351131563
7,1,76.28502351131563
7,2,76.28502351131563
7,3,76.28502351131563
7,4,76.28502351131563
7,5,76.28502351131563
7,6,76.28502351131563
7,7,76.28502351131563
7,8,76.28502351131563
7,9,76.28502351131563
7,10,76.28502351131563
7,11,76.28502351131563
7,12,76.28502351131563
7,13,76.28502351131563
7,14,76.28502351131563
7,15,76.28502351131563
7,16,76.28502351131563
7,17,76.28502351131563
7,18,76.28502351131563
7,19,76.28502351131563
7,20,76.28502351131563
7,21,76.28502351131563
7,22,76.28502351131563
7,23,76.28502351131563
8,0,74.46433819242199
8,1,74.46433819242199
8,2,74.46433819242199
8,3,74.46433819242199
8,4,74.46433819242199
8,5,74.46433819242199
8,6,74.46433819242199
8,7,74.46433819242199
8,8,74.46433819242199
8,9,74.46433819242199
8,10,74.46433819242199
8,11,74.46433819242199
8,12,74.46433819242199
8,13,74.46433819242199
8,14,74.46433819242199
8,15,74.46433819242199
8,16,74.46433819242199
8,17,74.46433819242199
8,18,74.46433819242199
8,19,74.46433819242199
8,20,74.46433819242199
8,21,74.46433819242199
8,22,74.46433819242199
8,23,74.46433819242199
9,0,76.24002513702916
9,1,76.24002513702916
9,2,76.24002513702916
9,3,76.24002513702916
9,4,76.24002513702916
9,5,76.24002513702916
9,6,76.24002513702916
9,7,76.24002513702916
9,8,76.24002513702916
9,9,76.24002513702916
9,10,76.24002513702916
9,11,76.24002513702916
9,12,76.24002513702916
9,13,76.24002513702916
9,14,76.24002513702916
9,15,76.24002513702916
9,16,76.24002513702916
