Month,Hour,Cost
1,0,36.464076668214666
1,1,36.464076668214666
1,2,36.464076668214666
1,3,36.464076668214666
1,4,36.464076668214666
1,5,36.464076668214666
1,6,36.464076668214666
1,7,36.464076668214666
1,8,36.464076668214666
1,9,95.3932172200414
1,10,95.3932172200414
1,11,95.3932172200414
1,12,95.3932172200414
1,13,95.3932172200414
1,14,95.3932172200414
1,15,95.3932172200414
1,16,95.3932172200414
1,17,95.3932172200414
1,18,95.3932172200414
1,19,95.3932172200414
1,20,95.3932172200414
1,21,12.622472373407211
1,22,12.622472373407211
1,23,12.622472373407211
2,0,36.702221452760064
2,1,36.702221452760064
2,2,36.702221452760064
2,3,36.702221452760064
2,4,36.702221452760064
2,5,36.702221452760064
2,6,36.702221452760064
2,7,36.702221452760064
2,8,36.702221452760064
2,9,99.47182653017254
2,10,99.47182653017254
2,11,99.47182653017254
2,12,99.47182653017254
2,13,99.47182653017254
2,14,99.47182653017254
2,15,99.47182653017254
2,16,99.47182653017254
2,17,99.47182653017254
2,18,99.47182653017254
2,19,99.47182653017254
2,20,99.47182653017254
2,21,12.741950185956524
2,22,12.741950185956524
2,23,12.741950185956524
3,0,36.31918782468744
3,1,36.31918782468744
3,2,36.31918782468744
3,3,36.31918782468744
3,4,36.31918782468744
3,5,36.31918782468744
3,6,36.31918782468744
3,7,36.31918782468744
3,8,36.31918782468744
3,9,94.81202578879395
3,10,94.81202578879395
3,11,94.81202578879395
3,12,94.81202578879395
3,13,94.81202578879395
3,14,94.81202578879395
3,15,94.81202578879395
3,16,94.81202578879395
3,17,94.81202578879395
3,18,94.81202578879395
3,19,94.81202578879395
3,20,94.81202578879395
3,21,11.440047590750066
3,22,11.440047590750066
3,23,11.440047590750066
4,0,36.53125318699124
4,1,36.53125318699124
4,2,36.53125318699124
4,3,36.53125318699124
4,4,36.53125318699124
4,5,36.53125318699124
4,6,36.53125318699124
4,7,36.53125318699124
4,8,36.53125318699124
4,9,97.02144817131555
4,10,97.02144817131555
4,11,97.02144817131555
4,12,97.02144817131555
4,13,97.02144817131555
4,14,97.02144817131555
4,15,97.02144817131555
4,16,97.02144817131555
4,17,97.02144817131555
4,18,97.02144817131555
4,19,97.02144817131555
4,20,97.02144817131555
4,21,14.210574254247206
4,22,14.210574254247206
4,23,14.210574254247206
5,0,36.05484302782169
5,1,36.05484302782169
5,2,36.05484302782169
5,3,36.05484302782169
5,4,36.05484302782169
5,5,36.05484302782169
5,6,36.05484302782169
5,7,36.05484302782169
5,8,36.05484302782169
5,9,95.83423589475852
5,10,95.83423589475852
5,11,95.83423589475852
5,12,95.83423589475852
5,13,95.83423589475852
5,14,95.83423589475852
5,15,95.83423589475852
5,16,95.83423589475852
5,17,95.83423589475852
5,18,95.83423589475852
5,19,95.83423589475852
5,20,95.83423589475852
5,21,11.400937863710089
5,22,11.400937863710089
5,23,11.400937863710089
6,0,11.67921872552231
6,1,11.67921872552231
6,2,11.67921872552231
6,3,11.67921872552231
6,4,11.67921872552231
6,5,11.67921872552231
6,6,11.67921872552231
6,7,11.67921872552231
6,8,11.67921872552231
6,9,109.26137849115052
6,10,109.26137849115052
6,11,109.26137849115052
6,12,109.26137849115052
6,13,109.26137849115052
6,14,109.26137849115052
6,15,109.26137849115052
6,16,109.26137849115052
6,17,109.26137849115052
6,18,109.26137849115052
6,19,109.26137849115052
6,20,109.26137849115052
6,21,11.67921872552231
6,22,11.67921872552231
6,23,11.67921872552231
7,0,13.387986882363718
7,1,13.387986882363718
7,2,13.387986882363718
7,3,13.387986882363718
7,4,13.387986882363718
7,5,13.387986882363718
7,6,13.387986882363718
7,7,13.387986882363718
7,8,13.387986882363718
7,9,105.8687068028716
7,10,105.8687068028716
7,11,105.8687068028716
7,12,105.8687068028716
7,13,105.8687068028716
7,14,105.8687068028716
7,15,105.8687068028716
7,16,105.8687068028716
7,17,105.8687068028716
7,18,105.8687068028716
7,19,105.8687068028716
7,20,105.8687068028716
7,21,13.387986882363718
7,22,13.387986882363718
7,23,13.387986882363718
8,0,11.242224283700638
8,1,11.242224283700638
8,2,11.242224283700638
8,3,11.242224283700638
8,4,11.242224283700638
8,5,11.242224283700638
8,6,11.242224283700638
8,7,11.242224283700638
8,8,11.242224283700638
8,9,105.35884148307937
8,10,105.35884148307937
8,11,105.35884148307937
8,12,105.35884148307937
8,13,105.35884148307937
8,14,105.35884148307937
8,15,105.35884148307937
8,16,105.35884148307937
8,17,105.35884148307937
8,18,105.35884148307937
8,19,105.35884148307937
8,20,105.35884148307937
8,21,11.242224283700638
8,22,11.242224283700638
8,23,11.242224283700638
9,0,12.79701640108263
9,1,12.79701640108263
9,2,12.79701640108263
9,3,12.79701640108263
9,4,12.79701640108263
9,5,12.79701640108263
9,6,12.79701640108263
9,7,12.79701640108263
9,8,12.79701640108263
9,9,107.23585807834222
9,10,107.23585807834222
9,11,107.23585807834222
9,12,107.23585807834222
9,13,107.23585807834222
9,14,107.23585807834222
9,15,107.23585807834222
9,16,107.23585807834222
9,17,107.23585807834222
9,18,107.23585807834222
9,19,107.23585807834222
9,20,107.23585807834222
9,21,12.79701640108263
9,22,12.79701640108263
9,23,12.79701640108263
10,0,12.467183672807924
10,1,12.467183672807924
10,2,12.467183672807924
10,3,12.467183672807924
10,4,12.467183672807924
10,5,12.467183672807924
10,6,12.467183672807924
10,7,12.467183672807924
10,8,12.467183672807924
10,9,49.15245907367861
10,10,49.15245907367861
10,11,49.15245907367861
10,12,49.15245907367861
10,13,49.15245907367861
10,14,49.15245907367861
10,15,49.15245907367861
10,16,49.15245907367861
10,17,49.15245907367861
10,18,49.15245907367861
10,19,49.15245907367861
10,20,49.15245907367861
10,21,12.467183672807924
10,22,12.467183672807924
10,23,12.467183672807924
11,0,11.76442381426704
11,1,11.76442381426704
11,2,11.76442381426704
11,3,11.76442381426704
11,4,11.76442381426704
11,5,11.76442381426704
11,6,11.76442381426704
11,7,11.76442381426704
11,8,11.76442381426704
11,9,50.09466143536419
11,10,50.09466143536419
11,11,50.09466143536419
11,12,50.09466143536419
11,13,50.09466143536419
11,14,50.09466143536419
11,15,50.09466143536419
11,16,50.09466143536419
11,17,50.09466143536419
11,18,50.09466143536419
11,19,50.09466143536419
11,20,50.09466143536419
11,21,11.76442381426704
11,22,11.76442381426704
11,23,11.76442381426704
12,0,0.2419354838709677
12,1,0.2419354838709677
12,2,0.2419354838709677
12,3,0.2419354838709677
12,4,0.2419354838709677
12,5,0.2419354838709677
12,6,0.2419354838709677
12,7,0.2419354838709677
12,8,0.2419354838709677
12,9,0.2419354838709677
12,10,0.2419354838709677
12,11,0.2419354838709677
12,12,0.2419354838709677
12,13,0.2419354838709677
12,14,0.2419354838709677
12,15,0.2419354838709677
12,16,0.2419354838709677
12,17,0.2419354838709677
12,18,0.2419354838709677
12,19,0.2419354838709677
12,20,0.2419354838709677
12,21,0.2419354838709677
12,22,0.2419354838709677
12,23,0.2419354838709677
