Month,Hour,Cost
1,0,39.89256239949319
1,1,39.89256239949319
1,2,39.89256239949319
1,3,39.89256239949319
1,4,39.89256239949319
1,5,39.89256239949319
1,6,350.8871707635932
1,7,350.8871707635932
1,8,39.89256239949319
1,9,39.89256239949319
1,10,39.89256239949319
1,11,39.89256239949319
1,12,39.89256239949319
1,13,39.89256239949319
1,14,39.89256239949319
1,15,39.89256239949319
1,16,39.89256239949319
1,17,39.89256239949319
1,18,39.89256239949319
1,19,39.89256239949319
1,20,39.89256239949319
1,21,39.89256239949319
1,22,39.89256239949319
1,23,39.89256239949319
2,0,41.834051907702
2,1,41.834051907702
2,2,41.834051907702
2,3,41.834051907702
2,4,41.834051907702
2,5,41.834051907702
2,6,41.834051907702
2,7,41.834051907702
2,8,41.834051907702
2,9,41.834051907702
2,10,41.834051907702
2,11,41.834051907702
2,12,41.834051907702
2,13,41.834051907702
2,14,41.834051907702
2,15,41.834051907702
2,16,41.834051907702
2,17,41.834051907702
2,18,41.834051907702
2,19,41.834051907702
2,20,41.834051907702
2,21,41.834051907702
2,22,41.834051907702
2,23,41.834051907702
3,0,39.86375867720609
3,1,39.86375867720609
3,2,39.86375867720609
3,3,39.86375867720609
3,4,39.86375867720609
3,5,39.86375867720609
3,6,39.86375867720609
3,7,39.86375867720609
3,8,39.86375867720609
3,9,39.86375867720609
3,10,39.86375867720609
3,11,39.86375867720609
3,12,39.86375867720609
3,13,39.86375867720609
3,14,39.86375867720609
3,15,39.86375867720609
3,16,39.86375867720609
3,17,39.86375867720609
3,18,39.86375867720609
3,19,39.86375867720609
3,20,39.86375867720609
3,21,39.86375867720609
3,22,39.86375867720609
3,23,39.86375867720609
4,0,41.612223822304685
4,1,41.612223822304685
4,2,41.612223822304685
4,3,41.612223822304685
4,4,41.612223822304685
4,5,41.612223822304685
4,6,41.612223822304685
4,7,41.612223822304685
4,8,41.612223822304685
4,9,41.612223822304685
4,10,41.612223822304685
4,11,41.612223822304685
4,12,41.612223822304685
4,13,41.612223822304685
4,14,41.612223822304685
4,15,41.612223822304685
4,16,41.612223822304685
4,17,41.612223822304685
4,18,41.612223822304685
4,19,41.612223822304685
4,20,41.612223822304685
4,21,41.612223822304685
4,22,41.612223822304685
4,23,41.612223822304685
5,0,40.08801728957149
5,1,40.08801728957149
5,2,40.08801728957149
5,3,40.08801728957149
5,4,40.08801728957149
5,5,40.08801728957149
5,6,40.08801728957149
5,7,40.08801728957149
5,8,40.08801728957149
5,9,40.08801728957149
5,10,40.08801728957149
5,11,40.08801728957149
5,12,40.08801728957149
5,13,40.08801728957149
5,14,40.08801728957149
5,15,40.08801728957149
5,16,40.08801728957149
5,17,40.08801728957149
5,18,40.08801728957149
5,19,40.08801728957149
5,20,40.08801728957149
5,21,40.08801728957149
5,22,40.08801728957149
5,23,40.08801728957149
6,0,41.39348604762065
6,1,41.39348604762065
6,2,41.39348604762065
6,3,41.39348604762065
6,4,41.39348604762065
6,5,41.39348604762065
6,6,41.39348604762065
6,7,41.39348604762065
6,8,41.39348604762065
6,9,41.39348604762065
6,10,41.39348604762065
6,11,41.39348604762065
6,12,41.39348604762065
6,13,41.39348604762065
6,14,41.39348604762065
6,15,41.39348604762065
6,16,41.39348604762065
6,17,327.80099364487256
6,18,327.80099364487256
6,19,327.80099364487256
6,20,41.39348604762065
6,21,41.39348604762065
6,22,41.39348604762065
6,23,41.39348604762065
