month,hour,co2_eq_kg_per_MWh
7.0,12.0,398.3143010021554
7.0,13.0,474.0895875651169
7.0,14.0,462.42111318099927
7.0,15.0,472.6199744316408
7.0,16.0,461.5335696916813
7.0,17.0,542.874592436699
7.0,18.0,458.250499051713
7.0,19.0,372.2294963549951
7.0,20.0,444.523323159647
7.0,21.0,571.5467514533979
7.0,22.0,533.3628413666731
7.0,23.0,492.4425031264158
8.0,0.0,409.80028878043737
8.0,1.0,430.3179319014529
8.0,2.0,413.3252689582652
8.0,3.0,351.41445646775327
8.0,4.0,329.2974361893094
8.0,5.0,430.8884554176397
8.0,6.0,395.6876185146816
8.0,7.0,412.0704428771609
8.0,8.0,345.51473611692114
8.0,9.0,386.3617284545228
8.0,10.0,447.0323905424818
8.0,11.0,465.49418249913504
8.0,12.0,452.8075419656122
8.0,13.0,532.8312675067167
8.0,14.0,455.5725425897433
8.0,15.0,469.3866316987586
8.0,16.0,516.9155985288492
8.0,17.0,441.29150874586986
8.0,18.0,526.01352190024
8.0,19.0,505.1520734950915
8.0,20.0,468.072089637815
8.0,21.0,497.0335890417233
8.0,22.0,466.89699609926726
8.0,23.0,442.52441537219227
9.0,0.0,515.7940486456407
9.0,1.0,377.7361402990372
9.0,2.0,472.02537561200336
9.0,3.0,387.81263533547934
9.0,4.0,434.9584445061032
9.0,5.0,395.9858221336216
9.0,6.0,395.19952282577935
9.0,7.0,439.4994734752205
9.0,8.0,442.1642976797732
9.0,9.0,424.7497589320627
9.0,10.0,471.6136753862472
9.0,11.0,473.0725904316198
9.0,12.0,411.4083964173767
9.0,13.0,512.3456115555206
9.0,14.0,432.8507825282458
9.0,15.0,448.8874289745215
9.0,16.0,457.7835583968537
9.0,17.0,494.7483119762639
9.0,18.0,509.2916246628038
9.0,19.0,412.4039595104603
9.0,20.0,491.80463931047416
9.0,21.0,521.8205928239821
9.0,22.0,426.711783162464
9.0,23.0,554.2873457833662
10.0,0.0,312.15497246441674
10.0,1.0,379.345501446504
10.0,2.0,366.3297746066553
10.0,3.0,372.5678992876686
10.0,4.0,392.0672923735522
10.0,5.0,319.5554597826958
10.0,6.0,382.3925866621693
10.0,7.0,422.26279136625647
10.0,8.0,478.48735924033457
10.0,9.0,418.1868642919597
10.0,10.0,371.9069130329413
10.0,11.0,453.2567176088478
10.0,12.0,580.5208296308094
10.0,13.0,519.8409867952233
10.0,14.0,388.9113744850773
10.0,15.0,386.587205112383
10.0,16.0,518.233792935828
10.0,17.0,513.3551958777657
10.0,18.0,431.489779521646
10.0,19.0,334.32656283685725
10.0,20.0,469.452429638848
10.0,21.0,475.702318479937
10.0,22.0,387.16755003464914
10.0,23.0,449.605140851666
11.0,0.0,495.6359852515055
11.0,1.0,300.06434062956725
11.0,2.0,354.5555534211216
11.0,3.0,433.8966758678957
11.0,4.0,405.9296791666669
11.0,5.0,335.87793962553746
11.0,6.0,418.5640658980502
11.0,7.0,419.8530626235879
11.0,8.0,419.4733405885559
11.0,9.0,439.7765925216447
11.0,10.0,405.0382234467326
11.0,11.0,359.45038765367417
11.0,12.0,433.2600543732552
11.0,13.0,323.02515604347377
11.0,14.0,346.94206956949336
11.0,15.0,357.7938694473818
11.0,16.0,456.592832578062
11.0,17.0,332.6790017606955
11.0,18.0,317.36706758671795
11.0,19.0,411.104030607596
11.0,20.0,365.56304065116217
11.0,21.0,450.8862894259892
11.0,22.0,359.53919147497874
11.0,23.0,422.50375724383736
12.0,0.0,314.9311343996649
12.0,1.0,355.80631788052426
12.0,2.0,393.0491038656485
12.0,3.0,369.3763394784657
12.0,4.0,335.7434280943263
12.0,5.0,367.74611209363405
12.0,6.0,381.2789888691559
12.0,7.0,372.44287075390633
12.0,8.0,403.9452862909368
12.0,9.0,355.9074006130312
12.0,10.0,417.6582413907721
12.0,11.0,386.8542269519206
12.0,12.0,335.4179888737508
12.0,13.0,375.3919054190634
12.0,14.0,380.4330231672093
12.0,15.0,373.36264562803
12.0,16.0,392.43572228459885
12.0,17.0,384.0594878381432
12.0,18.0,456.9387322137184
12.0,19.0,550.67911886696
12.0,20.0,333.86477190819613
12.0,21.0,430.2616628947735
12.0,22.0,423.85469367518766
12.0,23.0,367.77759771510506
