month,hour,co2_eq_kg_per_MWh
6.0,12.0,455.7794759140222
6.0,13.0,426.0687301046444
6.0,14.0,419.991582182547
6.0,15.0,408.69754363949545
6.0,16.0,391.8222978905656
6.0,17.0,424.0204064149817
6.0,18.0,385.6843101381324
6.0,19.0,393.35625550465375
6.0,20.0,409.0183509035824
6.0,21.0,430.09144416238377
6.0,22.0,454.30643743646846
6.0,23.0,410.4399551733953
7.0,0.0,378.8884813099677
7.0,1.0,391.6736077286025
7.0,2.0,395.13654179281775
7.0,3.0,355.0346467482051
7.0,4.0,389.495006317614
7.0,5.0,478.7530775063301
7.0,6.0,409.60499453755
7.0,7.0,366.0689512819012
7.0,8.0,372.8836070813715
7.0,9.0,393.86672640080445
7.0,10.0,323.7970568015061
7.0,11.0,413.92736656395465
7.0,12.0,418.5108859307503
7.0,13.0,445.63534199342337
7.0,14.0,367.80045458975263
7.0,15.0,377.0670102721151
7.0,16.0,363.9725454368967
7.0,17.0,412.72826476952633
7.0,18.0,305.9936641988704
7.0,19.0,366.2425605709694
7.0,20.0,416.6916951087181
7.0,21.0,557.8097071405937
7.0,22.0,351.2832786071481
7.0,23.0,292.05198680446205
8.0,0.0,406.838993898162
8.0,1.0,412.9126893554029
8.0,2.0,375.59422592480473
8.0,3.0,341.10204023722247
8.0,4.0,399.0616845566131
8.0,5.0,403.416494172036
8.0,6.0,384.7780484498721
8.0,7.0,402.177928655483
8.0,8.0,358.8755411044767
8.0,9.0,384.4790465204052
8.0,10.0,401.9739813722271
8.0,11.0,440.0102223857802
8.0,12.0,415.5120205842027
8.0,13.0,390.26036952918207
8.0,14.0,388.4502910085658
8.0,15.0,386.9516446148651
8.0,16.0,414.1199442919349
8.0,17.0,401.7114045104611
8.0,18.0,334.44140632110503
8.0,19.0,453.15505662057006
8.0,20.0,379.28391096549865
8.0,21.0,427.9051523067393
8.0,22.0,350.8094093617167
8.0,23.0,544.9234118264271
9.0,0.0,418.62146742389615
9.0,1.0,340.96316902813135
9.0,2.0,326.4970779242089
9.0,3.0,366.5365934842831
9.0,4.0,385.0441359913229
9.0,5.0,461.493269984681
9.0,6.0,382.78962201760334
9.0,7.0,377.7288912293557
9.0,8.0,416.44789936492265
9.0,9.0,419.9952468826547
9.0,10.0,413.6371898336486
9.0,11.0,473.77390820204346
9.0,12.0,433.92100170274114
9.0,13.0,448.84699397138047
9.0,14.0,421.6691057971581
9.0,15.0,393.9099963314703
9.0,16.0,409.2720374211794
9.0,17.0,381.5426022130956
9.0,18.0,413.8781457053595
9.0,19.0,385.9259092320467
9.0,20.0,587.2712713842675
9.0,21.0,551.7698889936846
9.0,22.0,427.816319513563
9.0,23.0,428.8882377406584
10.0,0.0,343.54453392590665
10.0,1.0,292.2637596750195
10.0,2.0,407.1200284000132
10.0,3.0,400.0312339920302
10.0,4.0,360.0010034791348
10.0,5.0,380.5658614031257
10.0,6.0,351.113226244502
10.0,7.0,347.6111572663191
10.0,8.0,387.67452757516736
10.0,9.0,401.4222230302526
10.0,10.0,372.6318644248669
10.0,11.0,357.41868086988745
10.0,12.0,369.4573422764611
10.0,13.0,387.1249053027813
10.0,14.0,369.4981729394271
10.0,15.0,392.0246209522275
10.0,16.0,390.1414072362561
10.0,17.0,369.79973861512735
10.0,18.0,341.19992956864706
10.0,19.0,311.4134171492937
10.0,20.0,470.8712107227116
10.0,21.0,434.00127127816063
10.0,22.0,418.2601089717596
10.0,23.0,342.707344034723
11.0,0.0,329.5447363335172
11.0,1.0,387.36199870911406
11.0,2.0,343.9400997061668
11.0,3.0,311.1147700081215
11.0,4.0,379.8183876943741
11.0,5.0,466.0976862696161
11.0,6.0,402.7090367757591
11.0,7.0,336.7562873302374
11.0,8.0,323.4789571221277
11.0,9.0,378.49936369183337
11.0,10.0,344.37007562445456
11.0,11.0,355.7803396314816
11.0,12.0,441.71235824539895
11.0,13.0,373.4439481956976
11.0,14.0,362.7035414073689
11.0,15.0,389.9370367012023
11.0,16.0,342.5718197840647
11.0,17.0,380.15603647431743
11.0,18.0,382.8802416054997
11.0,19.0,405.143483050612
11.0,20.0,367.598333440191
11.0,21.0,425.5661923599024
11.0,22.0,366.50993743403353
11.0,23.0,349.2367673945575
12.0,0.0,239.19986549916143
12.0,1.0,310.9633157362216
12.0,2.0,344.42978754626046
12.0,3.0,348.4688455820575
12.0,4.0,406.7796139034013
12.0,5.0,416.33079095777657
12.0,6.0,360.67478384220993
12.0,7.0,334.61277100012165
12.0,8.0,324.3683511323287
12.0,9.0,381.9182687351619
12.0,10.0,358.9523250774508
12.0,11.0,371.4512188947724
12.0,12.0,398.802181966427
12.0,13.0,331.130115812167
12.0,14.0,414.8722571563416
12.0,15.0,388.2105758863204
12.0,16.0,337.2731678180818
12.0,17.0,376.3753105363151
12.0,18.0,414.85024314278576
12.0,19.0,354.29479647734814
12.0,20.0,408.5325456329576
12.0,21.0,364.48708007639743
12.0,22.0,445.0497672585627
12.0,23.0,299.2077265616087
