month,hour,co2_eq_kg_per_MWh
1.0,0.0,409.6960286867146
1.0,1.0,470.3422365695824
1.0,2.0,281.14472261057966
1.0,3.0,444.4079671199555
1.0,4.0,318.8629722078966
1.0,5.0,438.89821229723
1.0,6.0,449.42190344521305
1.0,7.0,512.0930918972489
1.0,8.0,544.941425271144
1.0,9.0,599.479338307505
1.0,10.0,555.2164916901075
1.0,11.0,481.943123321048
1.0,12.0,496.8151376162224
1.0,13.0,506.8884763831236
1.0,14.0,451.52892972055054
1.0,15.0,430.837564012896
1.0,16.0,459.92049375677567
1.0,17.0,303.70800444791684
1.0,18.0,480.2312113099097
1.0,19.0,600.2631286598171
1.0,20.0,637.8789002761002
1.0,21.0,547.5751285397398
1.0,22.0,620.9290094240491
1.0,23.0,549.7882399664413
2.0,0.0,483.8345538111449
2.0,1.0,461.616275453736
2.0,2.0,343.29235487479485
2.0,3.0,351.238798477475
2.0,4.0,486.8079376863597
2.0,5.0,454.5226890645893
2.0,6.0,445.7193587189213
2.0,7.0,461.98330932674247
2.0,8.0,438.7473792176456
2.0,9.0,572.0631337807786
2.0,10.0,496.2791838586768
2.0,11.0,561.9137930084236
2.0,12.0,495.40022840234815
2.0,13.0,411.6994192102807
2.0,14.0,452.2745048818215
2.0,15.0,384.3034429785108
2.0,16.0,433.7324059134034
2.0,17.0,422.2466283614535
2.0,18.0,449.2334925162311
2.0,19.0,416.9000839221641
2.0,20.0,463.96608351121785
2.0,21.0,639.8816526849755
2.0,22.0,438.01758417514407
2.0,23.0,537.9365109867167
3.0,0.0,488.9465142613178
3.0,1.0,470.1232781409374
3.0,2.0,371.4976929433474
3.0,3.0,524.9002527409782
3.0,4.0,465.2412692780077
3.0,5.0,556.5224947372393
3.0,6.0,547.7140236004417
3.0,7.0,617.4560359433913
3.0,8.0,616.5060276856254
3.0,9.0,597.6544896384455
3.0,10.0,661.4211381403496
3.0,11.0,487.974968773726
3.0,12.0,532.8012212104119
3.0,13.0,470.6575839542058
3.0,14.0,428.9030894101476
3.0,15.0,375.22863761312937
3.0,16.0,336.451599795956
3.0,17.0,401.6684083252835
3.0,18.0,400.86973011978415
3.0,19.0,557.3851660818285
3.0,20.0,604.6445298130164
3.0,21.0,646.5127023285246
3.0,22.0,581.8746051340745
3.0,23.0,574.274788255642
4.0,0.0,410.4810079248808
4.0,1.0,446.4861970716231
4.0,2.0,560.86416708076
4.0,3.0,484.1728658525909
4.0,4.0,483.1926151637463
4.0,5.0,543.2410362904172
4.0,6.0,566.8891839410647
4.0,7.0,625.5983707703289
4.0,8.0,527.0351424163143
4.0,9.0,583.6990175049293
4.0,10.0,469.2585842981701
4.0,11.0,548.612731092218
4.0,12.0,601.2051328033748
4.0,13.0,517.877792767382
4.0,14.0,566.8353044068327
4.0,15.0,535.0375456609437
4.0,16.0,592.4448243396307
4.0,17.0,498.7473605954044
4.0,18.0,405.2059711933862
4.0,19.0,488.8521913891357
4.0,20.0,639.7822791887316
4.0,21.0,650.1884195859407
4.0,22.0,674.1193173008118
4.0,23.0,514.2614810526335
5.0,0.0,510.3099896542867
5.0,1.0,460.6084491509008
5.0,2.0,523.2384530483582
5.0,3.0,446.7395986998332
5.0,4.0,385.03443966698967
5.0,5.0,474.83290939694194
5.0,6.0,519.2125633913214
5.0,7.0,438.953603872714
5.0,8.0,454.9662622394089
5.0,9.0,457.7478447096488
5.0,10.0,557.3047483819081
5.0,11.0,454.09931616266937
5.0,12.0,580.9577748391114
5.0,13.0,577.2199321346394
5.0,14.0,530.836433270988
5.0,15.0,490.04365129116974
5.0,16.0,554.6247298836414
5.0,17.0,487.79299228427
5.0,18.0,575.1402755267906
5.0,19.0,612.9002575045133
5.0,20.0,518.4155767810327
5.0,21.0,464.18128589161
5.0,22.0,589.0350303589915
5.0,23.0,625.598683574884
6.0,0.0,592.5465711759393
6.0,1.0,452.2801655151406
6.0,2.0,229.955461997793
6.0,3.0,403.8662739239873
6.0,4.0,335.5670437342017
6.0,5.0,384.8519320661976
6.0,6.0,397.41095161056575
6.0,7.0,413.1728357659292
6.0,8.0,480.0651719383005
6.0,9.0,485.3139135270393
6.0,10.0,534.9365145307477
6.0,11.0,604.6860062313255
6.0,12.0,619.5983889902171
6.0,13.0,477.3867108910053
6.0,14.0,545.7609951572593
6.0,15.0,579.5692119814117
6.0,16.0,619.8060911772745
6.0,17.0,686.5899151406413
6.0,18.0,569.9895760424727
6.0,19.0,521.8103151054423
6.0,20.0,621.2724117605741
6.0,21.0,615.6527179703065
6.0,22.0,614.970256238991
6.0,23.0,666.3456486741443
7.0,0.0,540.3514557638557
7.0,1.0,701.7626835799288
7.0,2.0,685.3102059366614
7.0,3.0,454.93018393595145
7.0,4.0,488.847925042184
7.0,5.0,402.42823329911903
7.0,6.0,479.7292422530887
7.0,7.0,507.2967993095744
7.0,8.0,546.4182634913753
7.0,9.0,567.8151516709838
7.0,10.0,687.3804856668789
7.0,11.0,575.7255937689486
7.0,12.0,588.692669499465
7.0,13.0,580.4676025678009
7.0,14.0,704.3126884743937
7.0,15.0,572.5059942527132
7.0,16.0,628.3541586023471
7.0,17.0,666.4787001013445
7.0,18.0,730.2896113991058
7.0,19.0,498.2748180273078
7.0,20.0,709.0540791174061
7.0,21.0,744.3825310725723
7.0,22.0,744.1249163869476
7.0,23.0,678.4959431344348
8.0,0.0,567.0311312611879
8.0,1.0,551.5824480966751
8.0,2.0,466.10483916976256
8.0,3.0,406.7481578610349
8.0,4.0,350.6443365730328
8.0,5.0,446.2466136949877
8.0,6.0,551.0631162083083
8.0,7.0,607.1757301296094
8.0,8.0,502.2079719778882
8.0,9.0,528.7273734658571
8.0,10.0,484.5410156579289
8.0,11.0,541.9356871738937
8.0,12.0,431.0221511132432
8.0,13.0,718.0354969754254
8.0,14.0,635.9772953384986
8.0,15.0,561.2587507632577
8.0,16.0,502.339118355675
8.0,17.0,619.553688056835
8.0,18.0,674.1384139940136
8.0,19.0,574.6992166766381
8.0,20.0,696.07827080113
8.0,21.0,650.7891421580575
8.0,22.0,552.5547586376122
8.0,23.0,578.726793923366
9.0,0.0,603.7664641212821
9.0,1.0,619.9754435930519
9.0,2.0,445.9489550003543
9.0,3.0,480.5971074474254
9.0,4.0,338.10410122308826
9.0,5.0,514.5192089596783
9.0,6.0,481.421168158368
9.0,7.0,551.580075954946
9.0,8.0,543.5226978536618
9.0,9.0,404.2111520002766
9.0,10.0,468.3536714615812
9.0,11.0,619.6281972926778
9.0,12.0,570.6418739024026
9.0,13.0,598.7548061910444
9.0,14.0,524.1397306737048
9.0,15.0,534.6152548229118
9.0,16.0,553.8055500068515
9.0,17.0,609.0568747084718
9.0,18.0,626.4830843420555
9.0,19.0,676.2576323793121
9.0,20.0,659.2560437712747
9.0,21.0,631.9031329394243
9.0,22.0,639.1711808849025
9.0,23.0,596.0074333536224
10.0,0.0,590.5279804944038
10.0,1.0,604.6460269564692
10.0,2.0,589.4444708035201
10.0,3.0,430.3468140747301
10.0,4.0,515.9248011828446
10.0,5.0,559.4242422711795
10.0,6.0,563.5547617067926
10.0,7.0,610.7952694600443
10.0,8.0,533.7916465425269
10.0,9.0,574.5876565912115
10.0,10.0,598.794690611354
10.0,11.0,509.8191000220241
10.0,12.0,647.8061169623144
10.0,13.0,612.4133967590942
10.0,14.0,619.6484391319298
10.0,15.0,501.119008147323
10.0,16.0,561.7284914592165
10.0,17.0,456.95710418621
10.0,18.0,558.7221734119435
10.0,19.0,529.0605701333692
10.0,20.0,707.0522947767498
10.0,21.0,627.8551098405381
10.0,22.0,533.4163967928507
10.0,23.0,651.078026822194
11.0,0.0,432.3331574029284
11.0,1.0,506.7375551632196
11.0,2.0,438.8850756995996
11.0,3.0,422.6490664313342
11.0,4.0,433.9372186055682
11.0,5.0,617.6480533954572
11.0,6.0,518.8324632522406
11.0,7.0,461.7870351157553
11.0,8.0,653.4054338201848
11.0,9.0,510.2088623176954
11.0,10.0,629.8267554028711
11.0,11.0,561.0339077769877
11.0,12.0,485.95031209927225
11.0,13.0,575.1825472887223
11.0,14.0,449.8923890848843
11.0,15.0,478.8866620077228
11.0,16.0,478.60812063096034
11.0,17.0,443.13539866649006
11.0,18.0,600.2648924367512
11.0,19.0,724.7781571042344
11.0,20.0,567.1328166132485
11.0,21.0,503.0121394966848
11.0,22.0,544.7973192628315
11.0,23.0,529.6661744376914
12.0,0.0,569.4813451402654
12.0,1.0,540.1613404254463
12.0,2.0,325.89237037398686
12.0,3.0,413.04577982363526
12.0,4.0,521.4348273357091
12.0,5.0,445.4316731821394
12.0,6.0,606.7471600983816
12.0,7.0,549.9978776705532
12.0,8.0,506.4608267028503
12.0,9.0,470.8517702190941
12.0,10.0,595.2303472377706
12.0,11.0,534.5480617028835
12.0,12.0,523.1886271436274
12.0,13.0,603.7143662857922
12.0,14.0,550.5710743997814
12.0,15.0,505.2697199004712
12.0,16.0,442.3061781977202
12.0,17.0,559.5818741965645
12.0,18.0,538.2416420476603
12.0,19.0,643.1812199502695
12.0,20.0,538.7654621494496
12.0,21.0,481.78476963565856
12.0,22.0,522.4006313614155
12.0,23.0,500.5720189700312
