month,hour,co2_eq_kg_per_MWh
4.0,9.0,481.89875921389614
4.0,10.0,576.6383484271706
4.0,11.0,532.2254260618605
4.0,12.0,496.01346153184414
4.0,13.0,494.3174688744938
4.0,14.0,505.1077352898903
4.0,15.0,522.624949043736
4.0,16.0,534.7579038474233
4.0,17.0,577.1094129706424
4.0,18.0,567.7406498432075
4.0,19.0,486.0785967509396
4.0,20.0,671.4384906048581
4.0,21.0,562.5353459672049
4.0,22.0,605.6600809703358
4.0,23.0,434.5391094485853
5.0,0.0,588.5771548305165
5.0,1.0,551.2839086178626
5.0,2.0,513.3144387120774
5.0,3.0,536.8248957798058
5.0,4.0,554.6830138818726
5.0,5.0,601.0466129959716
5.0,6.0,615.3843956240435
5.0,7.0,587.1055145628993
5.0,8.0,565.6947738330198
5.0,9.0,516.9327770849513
5.0,10.0,579.8097438384448
5.0,11.0,525.2881174404099
5.0,12.0,553.6462438169814
5.0,13.0,531.209665363882
5.0,14.0,542.6414322144302
5.0,15.0,624.2203771401006
5.0,16.0,575.9914555414432
5.0,17.0,515.1338285533428
5.0,18.0,522.0670745536935
5.0,19.0,485.8854535122911
5.0,20.0,599.9613076874327
5.0,21.0,533.7102658011751
5.0,22.0,449.63707614702514
5.0,23.0,601.3198430591023
6.0,0.0,582.3382258661721
6.0,1.0,639.2040615845897
6.0,2.0,542.2093375039644
6.0,3.0,462.96473615273374
6.0,4.0,579.6086943991901
6.0,5.0,519.6408641246808
6.0,6.0,669.9459686166117
6.0,7.0,618.6520686936808
6.0,8.0,658.0231720135234
6.0,9.0,490.7703424562748
6.0,10.0,604.0577159266863
6.0,11.0,500.1772461980172
6.0,12.0,596.5047586500458
6.0,13.0,606.8450671805123
6.0,14.0,566.5705042637237
6.0,15.0,520.0379399509878
6.0,16.0,459.2467175015662
6.0,17.0,582.3568932763179
6.0,18.0,497.0893162017843
6.0,19.0,543.3175246249028
6.0,20.0,615.7459208140486
6.0,21.0,600.0816218898377
6.0,22.0,514.630650572884
6.0,23.0,498.7211703598627
7.0,0.0,637.6895081641785
7.0,1.0,554.9188504534329
7.0,2.0,587.1515224988176
7.0,3.0,590.2978492943628
7.0,4.0,636.346203555564
7.0,5.0,609.9350631826611
7.0,6.0,599.1589111787239
7.0,7.0,533.7617209705942
7.0,8.0,533.1750736566623
7.0,9.0,558.0912165326789
7.0,10.0,610.1623925023009
7.0,11.0,602.7774299146172
7.0,12.0,569.1153775056479
7.0,13.0,561.6028425598213
7.0,14.0,511.0630961499833
7.0,15.0,518.3365290436416
7.0,16.0,434.2017364262959
7.0,17.0,603.9967944203797
7.0,18.0,525.0583900046029
7.0,19.0,526.0667295982819
7.0,20.0,579.6323157383256
7.0,21.0,545.3852025058285
7.0,22.0,446.07465396842207
7.0,23.0,555.2666647166061
8.0,0.0,556.3782910414066
8.0,1.0,580.045695944686
8.0,2.0,554.4778396319954
8.0,3.0,590.0349120059669
8.0,4.0,581.9529530040977
8.0,5.0,590.2344095176538
8.0,6.0,564.2442677535796
8.0,7.0,589.4209410887435
8.0,8.0,460.2492192657883
8.0,9.0,617.1996555177453
8.0,10.0,567.6988556854102
8.0,11.0,582.3326455785399
8.0,12.0,611.4065453629454
8.0,13.0,456.1794293725573
8.0,14.0,479.0775720554527
8.0,15.0,544.7915272136928
8.0,16.0,499.761982559695
8.0,17.0,488.5840089993779
8.0,18.0,498.2352607486952
8.0,19.0,418.4933601411386
8.0,20.0,538.8889674826904
8.0,21.0,587.2484350421319
8.0,22.0,511.2247691819782
8.0,23.0,544.3584995936005
9.0,0.0,603.3526124744868
9.0,1.0,684.7781715047328
9.0,2.0,550.4871748174589
9.0,3.0,523.5672632960798
9.0,4.0,575.3372658747282
9.0,5.0,535.6640233622272
9.0,6.0,552.538792732498
9.0,7.0,665.8004134643552
9.0,8.0,534.2933075375634
9.0,9.0,553.897524227588
9.0,10.0,643.6938372608942
9.0,11.0,596.220878895005
9.0,12.0,472.2316986846584
9.0,13.0,592.429503807167
9.0,14.0,564.810362357569
9.0,15.0,597.7642457702002
9.0,16.0,613.8860144497958
9.0,17.0,470.1316615872108
9.0,18.0,535.911460449219
9.0,19.0,541.9761064262749
9.0,20.0,574.728256426638
9.0,21.0,531.8196752191534
9.0,22.0,607.5874684139518
9.0,23.0,496.7635589432408
10.0,0.0,503.3514769774605
10.0,1.0,630.2177670353095
10.0,2.0,515.7707454372425
10.0,3.0,463.5263840138901
10.0,4.0,511.034286960449
10.0,5.0,581.184044757204
10.0,6.0,568.0845394235781
10.0,7.0,576.3911064877159
10.0,8.0,569.6594599484077
10.0,9.0,501.4147949195941
10.0,10.0,566.6016597827853
10.0,11.0,504.37305433267375
10.0,12.0,555.9966576110783
10.0,13.0,534.4837124995713
10.0,14.0,491.249952332118
10.0,15.0,558.6073567158581
10.0,16.0,528.2641697182884
10.0,17.0,499.2326356903803
10.0,18.0,530.1945953817426
10.0,19.0,668.8827828177505
10.0,20.0,641.3013426977047
10.0,21.0,604.940585745933
10.0,22.0,509.1136792086433
10.0,23.0,462.1793959341862
11.0,0.0,439.7472268612313
11.0,1.0,510.74738876067727
11.0,2.0,543.0241332377043
11.0,3.0,531.1779056060194
11.0,4.0,624.2296854812279
11.0,5.0,618.7955615256708
11.0,6.0,547.810562893862
11.0,7.0,653.3527623247164
11.0,8.0,545.0652303804201
11.0,9.0,615.7860625416185
11.0,10.0,492.3216683893393
11.0,11.0,572.7812681490253
11.0,12.0,569.481706342144
11.0,13.0,471.1317437407756
11.0,14.0,470.2282730935465
11.0,15.0,550.7231405536522
11.0,16.0,574.7443237405278
11.0,17.0,466.70647569504274
11.0,18.0,613.9725949527428
11.0,19.0,582.5189089790841
11.0,20.0,676.1099594247206
11.0,21.0,571.4192754071421
11.0,22.0,603.680201406224
11.0,23.0,577.8478626465659
12.0,0.0,447.2809237859364
12.0,1.0,619.8495972795492
12.0,2.0,561.338566959349
12.0,3.0,514.0231531923745
12.0,4.0,545.6637752500624
12.0,5.0,479.2719043988909
12.0,6.0,500.5674803593236
12.0,7.0,600.0235768811732
12.0,8.0,595.7147948151958
12.0,9.0,552.7042936985656
12.0,10.0,538.7839886150781
12.0,11.0,368.4100390130743
12.0,12.0,443.4166088574833
12.0,13.0,395.7463786701367
12.0,14.0,359.2791882909377
12.0,15.0,448.6086021103207
12.0,16.0,488.2622466571278
12.0,17.0,363.7535901321705
12.0,18.0,489.3800279053268
12.0,19.0,639.5116860376004
12.0,20.0,704.0108495447045
12.0,21.0,522.6897717126858
12.0,22.0,531.6022575155458
12.0,23.0,458.34473125799377
