month,hour,co2_eq_kg_per_MWh
5.0,12.0,602.3213620681809
5.0,13.0,689.451323774232
5.0,14.0,809.7404713239533
5.0,15.0,664.6467227153627
5.0,16.0,693.9042617884816
5.0,17.0,616.060597297428
5.0,18.0,680.1507215004282
5.0,19.0,700.9182775175098
5.0,20.0,628.5164641334813
5.0,21.0,624.8874151336096
5.0,22.0,615.4163037852281
5.0,23.0,595.5057630337686
6.0,0.0,632.1354716780714
6.0,1.0,548.5855783914208
6.0,2.0,700.5813684447371
6.0,3.0,568.5184194107804
6.0,4.0,608.2335903590813
6.0,5.0,612.74474063876
6.0,6.0,644.1013621327003
6.0,7.0,614.7845836666643
6.0,8.0,721.522341311383
6.0,9.0,745.134148186027
6.0,10.0,689.9559995261408
6.0,11.0,653.3828879141421
6.0,12.0,653.69404366759
6.0,13.0,701.8554857707221
6.0,14.0,657.3459272428231
6.0,15.0,619.070205727369
6.0,16.0,613.206200985144
6.0,17.0,643.3066789679302
6.0,18.0,655.8645660763424
6.0,19.0,673.1097801206973
6.0,20.0,666.512501718205
6.0,21.0,708.593932037346
6.0,22.0,641.8115391487913
6.0,23.0,588.7414494722293
7.0,0.0,578.6979691499358
7.0,1.0,682.2765397958345
7.0,2.0,580.399100205987
7.0,3.0,699.4822558479035
7.0,4.0,634.2341321675631
7.0,5.0,692.0267571578619
7.0,6.0,610.5062028449533
7.0,7.0,638.8467546804497
7.0,8.0,564.7277610936965
7.0,9.0,644.0621365070941
7.0,10.0,698.0450557877842
7.0,11.0,615.011803892712
7.0,12.0,651.8613151174515
7.0,13.0,565.5193481776633
7.0,14.0,597.7997712302223
7.0,15.0,555.3215447203903
7.0,16.0,551.2169701757579
7.0,17.0,635.9537972579877
7.0,18.0,654.070223886561
7.0,19.0,639.7442466237609
7.0,20.0,610.062246825478
7.0,21.0,571.4371792342234
7.0,22.0,612.8622443148677
7.0,23.0,659.5674697666927
8.0,0.0,680.6726108524713
8.0,1.0,658.3837113997793
8.0,2.0,688.4407934627615
8.0,3.0,672.9281917711944
8.0,4.0,656.9936660359741
8.0,5.0,730.8141045556645
8.0,6.0,674.0630242063438
8.0,7.0,612.7302597879527
8.0,8.0,555.5240039574513
8.0,9.0,637.2354389727409
8.0,10.0,764.6290465980109
8.0,11.0,698.7914964666259
8.0,12.0,547.2668662199642
8.0,13.0,709.2631259722517
8.0,14.0,584.2187400219713
8.0,15.0,663.3749451483482
8.0,16.0,701.3874805144093
8.0,17.0,523.7630260082991
8.0,18.0,625.4119990866171
8.0,19.0,606.1473497390547
8.0,20.0,624.4965550505352
8.0,21.0,663.6294176797686
8.0,22.0,612.7143182432583
8.0,23.0,568.1650623647326
9.0,0.0,541.1102105630786
9.0,1.0,512.4807397084137
9.0,2.0,629.6969546296694
9.0,3.0,720.7445073798933
9.0,4.0,723.0491684614448
9.0,5.0,640.2893583709102
9.0,6.0,683.1266387289774
9.0,7.0,638.6760427229307
9.0,8.0,534.9155075851005
9.0,9.0,598.6678576317353
9.0,10.0,634.1740671543241
9.0,11.0,678.3103096084571
9.0,12.0,703.7583533374453
9.0,13.0,652.2261319899069
9.0,14.0,651.3120064799973
9.0,15.0,661.4163478507237
9.0,16.0,640.0904549565439
9.0,17.0,645.2510438369427
9.0,18.0,684.8770040861621
9.0,19.0,698.2249928646849
9.0,20.0,650.9328244504527
9.0,21.0,632.4318920714329
9.0,22.0,602.6015938338438
9.0,23.0,653.5625297253595
10.0,0.0,620.0839356665133
10.0,1.0,545.9500877744484
10.0,2.0,708.0220480028827
10.0,3.0,670.8116991461791
10.0,4.0,694.886221889107
10.0,5.0,581.8729607952176
10.0,6.0,717.7527315150106
10.0,7.0,701.3539788454406
10.0,8.0,629.2603320448086
10.0,9.0,641.7651193251431
10.0,10.0,690.0989243821475
10.0,11.0,697.5128934066331
10.0,12.0,735.5229324069147
10.0,13.0,621.6176322389306
10.0,14.0,694.728374548401
10.0,15.0,665.0686293975666
10.0,16.0,644.0967713484108
10.0,17.0,696.9500811620511
10.0,18.0,703.9883073720116
10.0,19.0,674.14694142672
10.0,20.0,678.0686688742735
10.0,21.0,675.6701758591439
10.0,22.0,594.0076037994231
10.0,23.0,706.9859225456155
11.0,0.0,611.3219646578576
11.0,1.0,626.3735836556581
11.0,2.0,648.4574696380708
11.0,3.0,653.6338148750539
11.0,4.0,629.4541701514986
11.0,5.0,642.9778939444468
11.0,6.0,580.8266149583734
11.0,7.0,710.6453564428577
11.0,8.0,686.0587466933588
11.0,9.0,598.6939526056601
11.0,10.0,680.8842912766943
11.0,11.0,668.1026823408663
11.0,12.0,638.1712377796189
11.0,13.0,660.0034598292566
11.0,14.0,596.5135212439362
11.0,15.0,651.0614458537394
11.0,16.0,589.7340189103259
11.0,17.0,584.4959138282131
11.0,18.0,697.9523190022242
11.0,19.0,682.1181470624418
11.0,20.0,686.5977325752258
11.0,21.0,672.1879054972833
11.0,22.0,677.068087891199
11.0,23.0,585.9559373506985
12.0,0.0,588.8087512374325
12.0,1.0,601.6183523827107
12.0,2.0,591.4050828559592
12.0,3.0,630.2475379597079
12.0,4.0,592.7240985787649
12.0,5.0,577.6705165314714
12.0,6.0,631.9659648290307
12.0,7.0,517.4436803123727
12.0,8.0,591.738220779778
12.0,9.0,563.1690162984457
12.0,10.0,659.5351504448263
12.0,11.0,595.7993627161025
12.0,12.0,687.8160099553262
12.0,13.0,646.3962562122215
12.0,14.0,673.0828792269937
12.0,15.0,627.5377441612768
12.0,16.0,565.6063093291343
12.0,17.0,543.539950188119
12.0,18.0,546.2556310869073
12.0,19.0,685.0302910098003
12.0,20.0,719.5766572654383
12.0,21.0,596.014528566114
12.0,22.0,676.54888778563
12.0,23.0,603.7040491345092
