month,hour,co2_eq_kg_per_MWh
9.0,2.0,696.902936929624
9.0,3.0,575.5990586241624
9.0,4.0,631.6306573774494
9.0,5.0,767.8723334535123
9.0,6.0,673.1689657185431
9.0,7.0,522.8310800309581
9.0,8.0,455.880384449062
9.0,9.0,515.7843098758373
9.0,10.0,702.3848114821043
9.0,11.0,704.860879257504
9.0,12.0,686.8935131685411
9.0,13.0,694.1685605678198
9.0,14.0,675.2870331681232
9.0,15.0,680.6419522139533
9.0,16.0,699.9343935885262
9.0,17.0,625.1743061065476
9.0,18.0,684.4287210794109
9.0,19.0,698.5411384109191
9.0,20.0,661.2037154336473
9.0,21.0,621.2533159696573
9.0,22.0,589.8657530684394
9.0,23.0,670.9941996239227
10.0,0.0,571.3631948451094
10.0,1.0,543.9319845943355
10.0,2.0,662.1669320957859
10.0,3.0,631.9071257676302
10.0,4.0,599.0502937349424
10.0,5.0,612.7883013479073
10.0,6.0,636.5692182912047
10.0,7.0,646.0465152138665
10.0,8.0,599.9152645671389
10.0,9.0,598.4936367856288
10.0,10.0,610.7708057683727
10.0,11.0,681.8519636011496
10.0,12.0,732.0478331720282
10.0,13.0,717.7754748432137
10.0,14.0,658.9521564338366
10.0,15.0,752.1121218245742
10.0,16.0,664.5846789094348
10.0,17.0,712.5358477579011
10.0,18.0,696.7300059300061
10.0,19.0,721.6451970501569
10.0,20.0,656.3157848507086
10.0,21.0,618.2509971512341
10.0,22.0,616.0302002039657
10.0,23.0,535.2144364109337
11.0,0.0,611.7102323652499
11.0,1.0,554.7481262927407
11.0,2.0,568.1728144974744
11.0,3.0,593.0819446754922
11.0,4.0,583.3282410308486
11.0,5.0,563.3083920654733
11.0,6.0,587.0771042120817
11.0,7.0,619.3501773193656
11.0,8.0,639.2456811171213
11.0,9.0,681.2328637813604
11.0,10.0,615.9712564021388
11.0,11.0,590.943057638162
11.0,12.0,591.7592133864434
11.0,13.0,602.7603094709528
11.0,14.0,634.9306224387212
11.0,15.0,685.703872104593
11.0,16.0,731.270430147446
11.0,17.0,643.03773584639
11.0,18.0,674.9095631049092
11.0,19.0,691.4210416643177
11.0,20.0,665.415644061981
11.0,21.0,723.0026716116936
11.0,22.0,631.4060332256004
11.0,23.0,611.4691180519696
12.0,0.0,684.7386861890243
12.0,1.0,669.5926242809818
12.0,2.0,553.3695604972584
12.0,3.0,625.1151326846916
12.0,4.0,639.438425439972
12.0,5.0,630.977855962344
12.0,6.0,638.6021981825184
12.0,7.0,664.3399624977717
12.0,8.0,688.0601415017805
12.0,9.0,765.6488191090755
12.0,10.0,717.6183532388549
12.0,11.0,705.1403637745034
12.0,12.0,611.8914674197886
12.0,13.0,659.7862938651336
12.0,14.0,639.5387397905374
12.0,15.0,675.7692551024446
12.0,16.0,690.4504511600387
12.0,17.0,666.5976678627674
12.0,18.0,775.2316657114311
12.0,19.0,752.2043628058431
12.0,20.0,702.2082190357756
12.0,21.0,730.2988785282887
12.0,22.0,705.624521976805
12.0,23.0,732.6179505888105
